"ID" "Model" "type" "value"
"1" "res_points" "MSE" "3.21099854434947"
"1" "res_points" "MAE" "1.43681096477468"
"1" "res_points" "elpd" "0.213429747093418"
"1" "res_points" "WD" "10.9641753213152"
"1" "resPS_points" "MSE" "35.5240570934527"
"1" "resPS_points" "MAE" "4.63310389306917"
"1" "resPS_points" "elpd" "1.36433088376195"
"1" "resPS_points" "WD" "76.686830257444"
"1" "res_pointsareas" "MSE" "1.78597960998924"
"1" "res_pointsareas" "MAE" "1.06553076315729"
"1" "res_pointsareas" "elpd" "0.299795926319626"
"1" "res_pointsareas" "WD" "2.56524608390916"
"1" "resPS_pointsareas" "MSE" "1.78298857027739"
"1" "resPS_pointsareas" "MAE" "1.06369949906583"
"1" "resPS_pointsareas" "elpd" "1.93127425417547"
"1" "resPS_pointsareas" "WD" "2.40530768152137"
"2" "res_points" "MSE" "4.57710378826195"
"2" "res_points" "MAE" "1.69107512792684"
"2" "res_points" "elpd" "0.166487572116099"
"2" "res_points" "WD" "8.86584923224645"
"2" "resPS_points" "MSE" "11.8059853229927"
"2" "resPS_points" "MAE" "2.84159470354521"
"2" "resPS_points" "elpd" "1.48357248129859"
"2" "resPS_points" "WD" "15.2330743965152"
"2" "res_pointsareas" "MSE" "2.27492074679803"
"2" "res_pointsareas" "MAE" "1.19511418394696"
"2" "res_pointsareas" "elpd" "0.246831711983653"
"2" "res_pointsareas" "WD" "4.33700449079373"
"2" "resPS_pointsareas" "MSE" "2.27657140259516"
"2" "resPS_pointsareas" "MAE" "1.19563897112619"
"2" "resPS_pointsareas" "elpd" "1.09889892709921"
"2" "resPS_pointsareas" "WD" "4.29858896755981"
"3" "res_points" "MSE" "3.08973055053587"
"3" "res_points" "MAE" "1.42506521759502"
"3" "res_points" "elpd" "0.182680248159528"
"3" "res_points" "WD" "4.6358173003459"
"3" "resPS_points" "MSE" "3.61788924257511"
"3" "resPS_points" "MAE" "1.5012117291142"
"3" "resPS_points" "elpd" "1.29097922713071"
"3" "resPS_points" "WD" "4.90414029111091"
"3" "res_pointsareas" "MSE" "1.89189299347718"
"3" "res_pointsareas" "MAE" "1.11695378587889"
"3" "res_pointsareas" "elpd" "0.254519275727697"
"3" "res_pointsareas" "WD" "3.01669663113525"
"3" "resPS_pointsareas" "MSE" "1.90529021760329"
"3" "resPS_pointsareas" "MAE" "1.12136579413335"
"3" "resPS_pointsareas" "elpd" "1.12009815981873"
"3" "resPS_pointsareas" "WD" "2.88327808959968"
"4" "res_points" "MSE" "3.9126745617716"
"4" "res_points" "MAE" "1.59201268919884"
"4" "res_points" "elpd" "0.151677083419045"
"4" "res_points" "WD" "7.93728593734736"
"4" "resPS_points" "MSE" "9.33266793464214"
"4" "resPS_points" "MAE" "2.50299468606516"
"4" "resPS_points" "elpd" "1.17908555511653"
"4" "resPS_points" "WD" "13.6722211165426"
"4" "res_pointsareas" "MSE" "1.94910099850968"
"4" "res_pointsareas" "MAE" "1.08840933152128"
"4" "res_pointsareas" "elpd" "0.273865218797086"
"4" "res_pointsareas" "WD" "3.00020842347579"
