"ID" "Model" "type" "value"
"1" "res_points" "MSE" "13.1705743557739"
"1" "res_points" "MAE" "2.95091490919962"
"1" "res_points" "elpd" "0.0815014186344701"
"1" "res_points" "WD" "29.5120359421661"
"1" "resPS_points" "MSE" "182.653305478522"
"1" "resPS_points" "MAE" "12.0683814120257"
"1" "resPS_points" "elpd" "2.70598982156076"
"1" "resPS_points" "WD" "251.158619192351"
"1" "res_pointsareas" "MSE" "5.62882393322445"
"1" "res_pointsareas" "MAE" "1.91327334413844"
"1" "res_pointsareas" "elpd" "0.104256982518581"
"1" "res_pointsareas" "WD" "24.4769808555354"
"1" "resPS_pointsareas" "MSE" "5.63958187892997"
"1" "resPS_pointsareas" "MAE" "1.91538113420321"
"1" "resPS_pointsareas" "elpd" "1.10418015730668"
"1" "resPS_pointsareas" "WD" "24.1846291074871"
"2" "res_points" "MSE" "14.2686656973227"
"2" "res_points" "MAE" "3.02127016331737"
"2" "res_points" "elpd" "0.162470945847166"
"2" "res_points" "WD" "35.8624043331078"
"2" "resPS_points" "MSE" "555.707228061448"
"2" "resPS_points" "MAE" "22.3078918216306"
"2" "resPS_points" "elpd" "3.17014867585928"
"2" "resPS_points" "WD" "745.083040146106"
"2" "res_pointsareas" "MSE" "6.80250613524356"
"2" "res_pointsareas" "MAE" "2.07994451993408"
"2" "res_pointsareas" "elpd" "0.0943035522382482"
"2" "res_pointsareas" "WD" "69.2248169789152"
"2" "resPS_pointsareas" "MSE" "5.92272647624579"
"2" "resPS_pointsareas" "MAE" "1.99625821279794"
"2" "resPS_pointsareas" "elpd" "1.13531702516139"
"2" "resPS_pointsareas" "WD" "39.6500763498004"
"3" "res_points" "MSE" "4.5216934560675"
"3" "res_points" "MAE" "1.63580227860158"
"3" "res_points" "elpd" "0.108458041355501"
"3" "res_points" "WD" "30.1538375629433"
"3" "resPS_points" "MSE" "49.5106397502708"
"3" "resPS_points" "MAE" "6.08877109106274"
"3" "resPS_points" "elpd" "2.72544611703714"
"3" "resPS_points" "WD" "75.9528657291141"
"3" "res_pointsareas" "MSE" "3.54315961204837"
"3" "res_pointsareas" "MAE" "1.48593017310218"
"3" "res_pointsareas" "elpd" "0.144314239318014"
"3" "res_pointsareas" "WD" "16.5709723900336"
"3" "resPS_pointsareas" "MSE" "3.51442853864035"
"3" "resPS_pointsareas" "MAE" "1.48121011776353"
"3" "resPS_pointsareas" "elpd" "1.21496096247941"
"3" "resPS_pointsareas" "WD" "11.1026701893566"
"4" "res_points" "MSE" "7.01857608890481"
"4" "res_points" "MAE" "2.14656370546446"
"4" "res_points" "elpd" "0.15470875923294"
"4" "res_points" "WD" "26.4326647901185"
"4" "resPS_points" "MSE" "46.4333798320157"
"4" "resPS_points" "MAE" "5.57815251156837"
"4" "resPS_points" "elpd" "1.32827054112051"
"4" "resPS_points" "WD" "67.386345775973"
"4" "res_pointsareas" "MSE" "3.71761898718993"
"4" "res_pointsareas" "MAE" "1.59015108001844"
"4" "res_pointsareas" "elpd" "0.165073045787224"
"4" "res_pointsareas" "WD" "10.1423999389505"
"4" "resPS_pointsareas" "MSE" "3.7423424910682"
"4" "resPS_pointsareas" "MAE" "1.59600838609539"
"4" "resPS_pointsareas" "elpd" "1.11087361826846"
"4" "resPS_pointsareas" "WD" "9.81905747661047"
"5" "res_points" "MSE" "47.8065752760198"
"5" "res_points" "MAE" "6.18224389108634"
"5" "res_points" "elpd" "0.178359030630652"
"5" "res_points" "WD" "54.7981090024679"
"5" "resPS_points" "MSE" "251.192785742121"
"5" "resPS_points" "MAE" "14.4654636917529"
"5" "resPS_points" "elpd" "2.84485026683525"
"5" "resPS_points" "WD" "285.743236033626"
"5" "res_pointsareas" "MSE" "4.12529873518042"
"5" "res_pointsareas" "MAE" "1.58837351113892"
"5" "res_pointsareas" "elpd" "0.156014053477014"
"5" "res_pointsareas" "WD" "13.1332726997306"
"5" "resPS_pointsareas" "MSE" "3.97213782627246"
"5" "resPS_pointsareas" "MAE" "1.54488163709171"
"5" "resPS_pointsareas" "elpd" "1.73575667087325"
"5" "resPS_pointsareas" "WD" "8.10080256191197"
"6" "res_points" "MSE" "16.7222498858943"
"6" "res_points" "MAE" "3.38099151295275"
"6" "res_points" "elpd" "0.182764013601694"
"6" "res_points" "WD" "24.382464603739"
"6" "resPS_points" "MSE" "82.6552716355903"
"6" "resPS_points" "MAE" "7.30320743493888"
"6" "resPS_points" "elpd" "1.37975647237702"
"6" "resPS_points" "WD" "98.6045325780266"
"6" "res_pointsareas" "MSE" "4.96965218911468"
"6" "res_pointsareas" "MAE" "1.82213993286861"
"6" "res_pointsareas" "elpd" "0.179606828256623"
"6" "res_pointsareas" "WD" "11.0113837804245"
"6" "resPS_pointsareas" "MSE" "5.28148176434839"
"6" "resPS_pointsareas" "MAE" "1.87020036793474"
"6" "resPS_pointsareas" "elpd" "1.14634364180688"
"6" "resPS_pointsareas" "WD" "11.1720979670669"
"7" "res_points" "MSE" "9.19981212570503"
"7" "res_points" "MAE" "2.43220692090758"
"7" "res_points" "elpd" "0.403823184949994"
"7" "res_points" "WD" "10.9622816841004"
"7" "resPS_points" "MSE" "9.46241400506676"
"7" "resPS_points" "MAE" "2.45759358338725"
"7" "resPS_points" "elpd" "8.2032389892894"
"7" "resPS_points" "WD" "12.7607268759498"
"7" "res_pointsareas" "MSE" "5.00169729663108"
"7" "res_pointsareas" "MAE" "1.80264181832396"
"7" "res_pointsareas" "elpd" "0.353971862039348"
"7" "res_pointsareas" "WD" "7.47309720315557"
"7" "resPS_pointsareas" "MSE" "5.45540075580342"
"7" "resPS_pointsareas" "MAE" "1.87277621407187"
"7" "resPS_pointsareas" "elpd" "3.67002042925839"
"7" "resPS_pointsareas" "WD" "6.09163631744231"
"8" "res_points" "MSE" "11.854270317655"
"8" "res_points" "MAE" "2.8290375860811"
"8" "res_points" "elpd" "0.0991276379104137"
"8" "res_points" "WD" "23.5980791173807"
"8" "resPS_points" "MSE" "188.865977868525"
"8" "resPS_points" "MAE" "11.466404180645"
"8" "resPS_points" "elpd" "1.53243089913016"
"8" "resPS_points" "WD" "278.287906076034"
"8" "res_pointsareas" "MSE" "5.22869792909011"
"8" "res_pointsareas" "MAE" "1.88684099390002"
"8" "res_pointsareas" "elpd" "0.115531544375835"
"8" "res_pointsareas" "WD" "14.3690751828265"
"8" "resPS_pointsareas" "MSE" "5.25381610237598"
"8" "resPS_pointsareas" "MAE" "1.89077700494842"
"8" "resPS_pointsareas" "elpd" "1.15040367628651"
"8" "resPS_pointsareas" "WD" "12.9426294476161"
"9" "res_points" "MSE" "5.10471118500709"
"9" "res_points" "MAE" "1.75145846496433"
"9" "res_points" "elpd" "0.141968021747979"
"9" "res_points" "WD" "22.7958600853345"
"9" "resPS_points" "MSE" "124.520429524614"
"9" "resPS_points" "MAE" "9.2584620394225"
"9" "resPS_points" "elpd" "2.38816279941326"
"9" "resPS_points" "WD" "273.164547733433"
"9" "res_pointsareas" "MSE" "4.28150891362469"
"9" "res_pointsareas" "MAE" "1.61122867899012"
"9" "res_pointsareas" "elpd" "0.22754629263784"
"9" "res_pointsareas" "WD" "11.0089222144499"
"9" "resPS_pointsareas" "MSE" "4.24436520007063"
"9" "resPS_pointsareas" "MAE" "1.6044989538923"
"9" "resPS_pointsareas" "elpd" "1.13264858065171"
"9" "resPS_pointsareas" "WD" "8.02798285474054"
"10" "res_points" "MSE" "28.8743405421087"
"10" "res_points" "MAE" "4.34698632571763"
"10" "res_points" "elpd" "0.252059552123184"
"10" "res_points" "WD" "131.710388611276"
"10" "resPS_points" "MSE" "81.8029790164996"
"10" "resPS_points" "MAE" "8.188268729371"
"10" "resPS_points" "elpd" "11.6528243254733"
"10" "resPS_points" "WD" "150.31512645839"
"10" "res_pointsareas" "MSE" "4.95375357792908"
"10" "res_pointsareas" "MAE" "1.81028538007314"
"10" "res_pointsareas" "elpd" "0.211370006249694"
"10" "res_pointsareas" "WD" "17.3698590058159"
"10" "resPS_pointsareas" "MSE" "5.61422943096761"
"10" "resPS_pointsareas" "MAE" "1.90227120623498"
"10" "resPS_pointsareas" "elpd" "1.16145948532101"
"10" "resPS_pointsareas" "WD" "9.81948048946885"
"11" "res_points" "MSE" "6.19342442768128"
"11" "res_points" "MAE" "2.01461010566149"
"11" "res_points" "elpd" "0.420214206327731"
"11" "res_points" "WD" "9.74663642052268"
"11" "resPS_points" "MSE" "25.5472074915985"
"11" "resPS_points" "MAE" "4.236834541433"
"11" "resPS_points" "elpd" "1.73702482156719"
"11" "resPS_points" "WD" "30.1378009123578"
"11" "res_pointsareas" "MSE" "3.97019767616742"
"11" "res_pointsareas" "MAE" "1.61228863749087"
"11" "res_pointsareas" "elpd" "0.356908933472059"
"11" "res_pointsareas" "WD" "5.66740391161715"
"11" "resPS_pointsareas" "MSE" "3.9584564742062"
"11" "resPS_pointsareas" "MAE" "1.60949208129456"
"11" "resPS_pointsareas" "elpd" "1.13011638777944"
"11" "resPS_pointsareas" "WD" "5.58921686050362"
"12" "res_points" "MSE" "5.14974315647759"
"12" "res_points" "MAE" "1.80912408930195"
"12" "res_points" "elpd" "0.156601617548643"
"12" "res_points" "WD" "11.3025019402108"
"12" "resPS_points" "MSE" "5.33660779690018"
"12" "resPS_points" "MAE" "1.84473717835336"
"12" "resPS_points" "elpd" "1.24941449851993"
"12" "resPS_points" "WD" "11.7793112712068"
"12" "res_pointsareas" "MSE" "3.47227903193047"
"12" "res_pointsareas" "MAE" "1.45596183224709"
"12" "res_pointsareas" "elpd" "0.200399014542696"
"12" "res_pointsareas" "WD" "8.40555330543503"
"12" "resPS_pointsareas" "MSE" "3.47567173385799"
"12" "resPS_pointsareas" "MAE" "1.45692892992004"
"12" "resPS_pointsareas" "elpd" "1.18997094250514"
"12" "resPS_pointsareas" "WD" "7.33232457880195"
"13" "res_points" "MSE" "8.22877943428366"
"13" "res_points" "MAE" "2.33748921753793"
"13" "res_points" "elpd" "0.0718017153084347"
"13" "res_points" "WD" "31.5291119970386"
"13" "resPS_points" "MSE" "61.9783358048103"
"13" "resPS_points" "MAE" "6.88274174080928"
"13" "resPS_points" "elpd" "1.34723563660805"
"13" "resPS_points" "WD" "103.701175482259"
"13" "res_pointsareas" "MSE" "6.70629215835688"
"13" "res_pointsareas" "MAE" "2.07803744874777"
"13" "res_pointsareas" "elpd" "0.11706584300505"
"13" "res_pointsareas" "WD" "21.1557056321564"
"13" "resPS_pointsareas" "MSE" "6.71027985759848"
"13" "resPS_pointsareas" "MAE" "2.07854282368506"
"13" "resPS_pointsareas" "elpd" "1.12161120826385"
"13" "resPS_pointsareas" "WD" "19.1489774671347"
"14" "res_points" "MSE" "7.485244186475"
"14" "res_points" "MAE" "2.1687141704636"
"14" "res_points" "elpd" "0.132450849718154"
"14" "res_points" "WD" "22.1350358342085"
"14" "resPS_points" "MSE" "145.8270607148"
"14" "resPS_points" "MAE" "11.0742537011991"
"14" "resPS_points" "elpd" "1.25183976233234"
"14" "resPS_points" "WD" "250.099539142973"
"14" "res_pointsareas" "MSE" "4.34019792258518"
"14" "res_pointsareas" "MAE" "1.66658321246212"
"14" "res_pointsareas" "elpd" "0.160648891566517"
"14" "res_pointsareas" "WD" "9.46941406734938"
"14" "resPS_pointsareas" "MSE" "4.36228068962954"
"14" "resPS_pointsareas" "MAE" "1.67917488604014"
"14" "resPS_pointsareas" "elpd" "1.20489907642079"
"14" "resPS_pointsareas" "WD" "8.08893989137735"
"15" "res_points" "MSE" "13.1648761694287"
"15" "res_points" "MAE" "3.01095303986256"
"15" "res_points" "elpd" "0.166479705588867"
"15" "res_points" "WD" "28.2271629381484"
"15" "resPS_points" "MSE" "49.9110521289155"
"15" "resPS_points" "MAE" "5.89963810406632"
"15" "resPS_points" "elpd" "4.00401880346654"
"15" "resPS_points" "WD" "62.9686388633527"
"15" "res_pointsareas" "MSE" "5.59523551904905"
"15" "res_pointsareas" "MAE" "1.94607153278357"
"15" "res_pointsareas" "elpd" "0.157817533806623"
"15" "res_pointsareas" "WD" "8.60052793045544"
"15" "resPS_pointsareas" "MSE" "16.2616546371321"
"15" "resPS_pointsareas" "MAE" "3.27613624093846"
"15" "resPS_pointsareas" "elpd" "2.59378275200163"
"15" "resPS_pointsareas" "WD" "19.8533484938663"
"16" "res_points" "MSE" "8.25243415515657"
"16" "res_points" "MAE" "2.17112273616618"
"16" "res_points" "elpd" "0.202953140258002"
"16" "res_points" "WD" "19.4295769904568"
"16" "resPS_points" "MSE" "40.762710799384"
"16" "resPS_points" "MAE" "5.44746566431198"
"16" "resPS_points" "elpd" "2.1624872324286"
"16" "resPS_points" "WD" "58.6192939887947"
"16" "res_pointsareas" "MSE" "5.74532719932895"
"16" "res_pointsareas" "MAE" "1.87478269557279"
"16" "res_pointsareas" "elpd" "0.224034386298962"
