"ID" "Model" "type" "value"
"1" "res_points" "MSE" "14.4973959878321"
"1" "res_points" "MAE" "3.04400071588648"
"1" "res_points" "elpd" "0.11327606467893"
"1" "res_points" "WD" "14.7565970620866"
"1" "resPS_points" "MSE" "52.3149838673541"
"1" "resPS_points" "MAE" "6.06342636873394"
"1" "resPS_points" "elpd" "120.839127074748"
"1" "resPS_points" "WD" "59.4761709868447"
"1" "res_pointsareas" "MSE" "14.4069138699062"
"1" "res_pointsareas" "MAE" "3.03322628348059"
"1" "res_pointsareas" "elpd" "0.125309726243727"
"1" "res_pointsareas" "WD" "14.6797460546393"
"1" "resPS_pointsareas" "MSE" "25.2305263124003"
"1" "resPS_pointsareas" "MAE" "4.10484943361165"
"1" "resPS_pointsareas" "elpd" "146.028976495681"
"1" "resPS_pointsareas" "WD" "28.1920003099147"
"2" "res_points" "MSE" "9.54221766019043"
"2" "res_points" "MAE" "2.42269931922754"
"2" "res_points" "elpd" "0.150455304661234"
"2" "res_points" "WD" "17.0625816440622"
"2" "resPS_points" "MSE" "12.527495809227"
"2" "resPS_points" "MAE" "2.84492936248524"
"2" "resPS_points" "elpd" "52.4184824353151"
"2" "resPS_points" "WD" "12.8041579320644"
"2" "res_pointsareas" "MSE" "9.59057348494143"
"2" "res_pointsareas" "MAE" "2.42946925489969"
"2" "res_pointsareas" "elpd" "0.153674794306304"
"2" "res_pointsareas" "WD" "17.1299466904396"
"2" "resPS_pointsareas" "MSE" "12.9694008416855"
"2" "resPS_pointsareas" "MAE" "2.89790490952848"
"2" "resPS_pointsareas" "elpd" "57.9535625570353"
"2" "resPS_pointsareas" "WD" "13.2658188059807"
"3" "res_points" "MSE" "8.90591337065074"
"3" "res_points" "MAE" "2.33535567861509"
"3" "res_points" "elpd" "0.160305198763035"
"3" "res_points" "WD" "16.2080725454784"
"3" "resPS_points" "MSE" "23.1582105201812"
"3" "resPS_points" "MAE" "3.97335941793715"
"3" "resPS_points" "elpd" "164.345857868419"
"3" "resPS_points" "WD" "23.5545107904148"
"3" "res_pointsareas" "MSE" "13.4689792333276"
"3" "res_pointsareas" "MAE" "2.92707687556993"
"3" "res_pointsareas" "elpd" "0.0618276252131993"
"3" "res_pointsareas" "WD" "13.7231310459366"
"3" "resPS_pointsareas" "MSE" "23.0049379937252"
"3" "resPS_pointsareas" "MAE" "3.95697423720967"
"3" "resPS_pointsareas" "elpd" "167.991478703273"
"3" "resPS_pointsareas" "WD" "23.3968461248038"
"4" "res_points" "MSE" "9.46204625911773"
"4" "res_points" "MAE" "2.4419785420228"
"4" "res_points" "elpd" "0.183866827603103"
"4" "res_points" "WD" "17.3360256151286"
"4" "resPS_points" "MSE" "30.0356108742631"
"4" "resPS_points" "MAE" "4.67126598371344"
"4" "resPS_points" "elpd" "673.550496424326"
"4" "resPS_points" "WD" "30.4898773137459"
"4" "res_pointsareas" "MSE" "9.29379131583723"
"4" "res_pointsareas" "MAE" "2.42481302648201"
"4" "res_pointsareas" "elpd" "0.18516414557539"
"4" "res_pointsareas" "WD" "16.9686929216237"
"4" "resPS_pointsareas" "MSE" "28.8253219603836"
"4" "resPS_pointsareas" "MAE" "4.55483097433625"
"4" "resPS_pointsareas" "elpd" "612.394642772466"
"4" "resPS_pointsareas" "WD" "29.2732466325022"
"5" "res_points" "MSE" "11.1414915449599"
"5" "res_points" "MAE" "2.69260304341534"
"5" "res_points" "elpd" "0.253244889762181"
"5" "res_points" "WD" "13.069619210981"
"5" "resPS_points" "MSE" "26.2757334510456"
"5" "resPS_points" "MAE" "4.2879886836185"
"5" "resPS_points" "elpd" "991.633812434119"
"5" "resPS_points" "WD" "26.7840095652367"
"5" "res_pointsareas" "MSE" "10.7111494428656"
"5" "res_pointsareas" "MAE" "2.63792331499628"
"5" "res_pointsareas" "elpd" "0.253628624954444"
"5" "res_pointsareas" "WD" "12.6088435412733"
"5" "resPS_pointsareas" "MSE" "17.7422462345944"
"5" "resPS_pointsareas" "MAE" "3.42826641067939"
"5" "resPS_pointsareas" "elpd" "1304.75007804396"
"5" "resPS_pointsareas" "WD" "18.6147200620613"
"6" "res_points" "MSE" "10.7438296216171"
"6" "res_points" "MAE" "2.58554407902953"
"6" "res_points" "elpd" "0.144138222801115"
"6" "res_points" "WD" "20.792920250353"
"6" "resPS_points" "MSE" "35.8342668748906"
"6" "resPS_points" "MAE" "5.05603677746631"
"6" "resPS_points" "elpd" "406.302919461552"
"6" "resPS_points" "WD" "36.9724893190124"
"6" "res_pointsareas" "MSE" "10.7460712479853"
"6" "res_pointsareas" "MAE" "2.58521993970946"
"6" "res_pointsareas" "elpd" "0.144912406613505"
"6" "res_pointsareas" "WD" "20.6301635294999"
"6" "resPS_pointsareas" "MSE" "21.4130567755597"
"6" "resPS_pointsareas" "MAE" "3.80898711815892"
"6" "resPS_pointsareas" "elpd" "442.283926080397"
"6" "resPS_pointsareas" "WD" "22.1026048642925"
"7" "res_points" "MSE" "12.6338480912531"
"7" "res_points" "MAE" "2.80811069543152"
"7" "res_points" "elpd" "0.14787157083512"
"7" "res_points" "WD" "21.3191185027137"
"7" "resPS_points" "MSE" "142.665791408849"
"7" "resPS_points" "MAE" "10.0853845201301"
"7" "resPS_points" "elpd" "86.486936761576"
"7" "resPS_points" "WD" "167.679985985615"
"7" "res_pointsareas" "MSE" "12.0194742993294"
"7" "res_pointsareas" "MAE" "2.73251676879914"
"7" "res_pointsareas" "elpd" "0.148471016105012"
"7" "res_pointsareas" "WD" "20.6762251976686"
"7" "resPS_pointsareas" "MSE" "30.647473730939"
"7" "resPS_pointsareas" "MAE" "4.60988646996747"
"7" "resPS_pointsareas" "elpd" "136.325470331172"
"7" "resPS_pointsareas" "WD" "31.7308552852401"
"8" "res_points" "MSE" "14.194191500905"
"8" "res_points" "MAE" "3.03072406680923"
"8" "res_points" "elpd" "0.185808603443333"
"8" "res_points" "WD" "29.7979741072252"
"8" "resPS_points" "MSE" "91.5585561466047"
"8" "resPS_points" "MAE" "8.82281841047154"
"8" "resPS_points" "elpd" "563.239994971938"
"8" "resPS_points" "WD" "93.8506292801397"
"8" "res_pointsareas" "MSE" "11.731760830458"
"8" "res_pointsareas" "MAE" "2.74407443116095"
"8" "res_pointsareas" "elpd" "0.185401753751845"
"8" "res_pointsareas" "WD" "26.6465858665266"
"8" "resPS_pointsareas" "MSE" "80.8365759733773"
"8" "resPS_pointsareas" "MAE" "8.23828981995472"
"8" "resPS_pointsareas" "elpd" "563.851922490604"
"8" "resPS_pointsareas" "WD" "82.4671735673881"
"9" "res_points" "MSE" "9.25164196080932"
"9" "res_points" "MAE" "2.40382643314854"
"9" "res_points" "elpd" "0.171777649437788"
"9" "res_points" "WD" "18.6969048930566"
"9" "resPS_points" "MSE" "35.4247859330678"
"9" "resPS_points" "MAE" "4.83826958303052"
"9" "resPS_points" "elpd" "1850.95677418957"
"9" "resPS_points" "WD" "41.0568348709798"
"9" "res_pointsareas" "MSE" "9.14301408265105"
"9" "res_pointsareas" "MAE" "2.38640447481963"
"9" "res_pointsareas" "elpd" "0.172933734013516"
"9" "res_pointsareas" "WD" "18.3818890494658"
"9" "resPS_pointsareas" "MSE" "29.8027551898588"
"9" "resPS_pointsareas" "MAE" "4.49985616364752"
"9" "resPS_pointsareas" "elpd" "2192.98539728316"
"9" "resPS_pointsareas" "WD" "33.5732089825288"
"10" "res_points" "MSE" "9.78705431472691"
"10" "res_points" "MAE" "2.47450660950429"
"10" "res_points" "elpd" "0.17423640589116"
"10" "res_points" "WD" "16.1913384610742"
"10" "resPS_points" "MSE" "26.7671744661777"
"10" "resPS_points" "MAE" "4.20558518224334"
"10" "resPS_points" "elpd" "148.116957202803"
"10" "resPS_points" "WD" "28.4109937956434"
"10" "res_pointsareas" "MSE" "9.56958927593421"
"10" "res_pointsareas" "MAE" "2.44868388185316"
"10" "res_pointsareas" "elpd" "0.174985632020475"
"10" "res_pointsareas" "WD" "15.9322081312116"
"10" "resPS_pointsareas" "MSE" "16.3032403176514"
"10" "resPS_pointsareas" "MAE" "3.25907688403248"
"10" "resPS_pointsareas" "elpd" "126.714773956605"
"10" "resPS_pointsareas" "WD" "17.0999802326454"
"11" "res_points" "MSE" "8.23127064192758"
"11" "res_points" "MAE" "2.28284144659136"
"11" "res_points" "elpd" "0.150333469321439"
"11" "res_points" "WD" "13.6909876061995"
"11" "resPS_points" "MSE" "9.99704041234944"
"11" "resPS_points" "MAE" "2.55290369055001"
"11" "resPS_points" "elpd" "15.7687146693646"
"11" "resPS_points" "WD" "10.2472442698918"
"11" "res_pointsareas" "MSE" "8.05818864915436"
"11" "res_pointsareas" "MAE" "2.25535576191806"
"11" "res_pointsareas" "elpd" "0.151801634618849"
"11" "res_pointsareas" "WD" "13.5294651790825"
"11" "resPS_pointsareas" "MSE" "10.4493198332608"
"11" "resPS_pointsareas" "MAE" "2.55728415136214"
"11" "resPS_pointsareas" "elpd" "46.1845052748582"
"11" "resPS_pointsareas" "WD" "12.0339423701833"
"12" "res_points" "MSE" "8.60346730018982"
"12" "res_points" "MAE" "2.33510058290271"
"12" "res_points" "elpd" "0.158779751898046"
"12" "res_points" "WD" "16.9000988132661"
"12" "resPS_points" "MSE" "25.0143693893257"
"12" "resPS_points" "MAE" "4.1004960909426"
"12" "resPS_points" "elpd" "215.138423259349"
"12" "resPS_points" "WD" "25.6397295030432"
"12" "res_pointsareas" "MSE" "8.62425349888853"
"12" "res_pointsareas" "MAE" "2.33841910829165"
"12" "res_pointsareas" "elpd" "0.160317846929902"
"12" "res_pointsareas" "WD" "16.7370949560141"
"12" "resPS_pointsareas" "MSE" "25.2180714968509"
"12" "resPS_pointsareas" "MAE" "4.10273350684884"
"12" "resPS_pointsareas" "elpd" "203.109305256971"
"12" "resPS_pointsareas" "WD" "26.4127684055515"
"13" "res_points" "MSE" "10.0956222831227"
"13" "res_points" "MAE" "2.52745348623945"
"13" "res_points" "elpd" "0.162968542230298"
"13" "res_points" "WD" "16.1707555713589"
"13" "resPS_points" "MSE" "14.442941864216"
"13" "resPS_points" "MAE" "3.03816463082054"
"13" "resPS_points" "elpd" "125.621090991423"
"13" "resPS_points" "WD" "14.887269891211"
"13" "res_pointsareas" "MSE" "10.0872312196653"
"13" "res_pointsareas" "MAE" "2.50856432596386"
"13" "res_pointsareas" "elpd" "0.10482066954097"
"13" "res_pointsareas" "WD" "10.3435867826042"
"13" "resPS_pointsareas" "MSE" "22.8623124696579"
"13" "resPS_pointsareas" "MAE" "3.91499582874389"
"13" "resPS_pointsareas" "elpd" "114.435761595514"
"13" "resPS_pointsareas" "WD" "24.066136799931"
"14" "res_points" "MSE" "9.44738590247295"
"14" "res_points" "MAE" "2.42546989750375"
"14" "res_points" "elpd" "0.143842174136864"
"14" "res_points" "WD" "16.3120780734638"
"14" "resPS_points" "MSE" "20.1705860652235"
"14" "resPS_points" "MAE" "3.76403066564733"
"14" "resPS_points" "elpd" "79.9519091212835"
"14" "resPS_points" "WD" "20.8762737377413"
"14" "res_pointsareas" "MSE" "9.34334088047821"
"14" "res_pointsareas" "MAE" "2.4101131370037"
"14" "res_pointsareas" "elpd" "0.144881168683455"
"14" "res_pointsareas" "WD" "16.1587231878699"
"14" "resPS_pointsareas" "MSE" "19.8922122326879"
"14" "resPS_pointsareas" "MAE" "3.73408499302735"
"14" "resPS_pointsareas" "elpd" "84.2374988924105"
"14" "resPS_pointsareas" "WD" "20.5797252613031"
"15" "res_points" "MSE" "9.66790970114279"
"15" "res_points" "MAE" "2.45885883833987"
"15" "res_points" "elpd" "0.182876793336208"
"15" "res_points" "WD" "13.9906795041615"
"15" "resPS_points" "MSE" "14.0314762474741"
"15" "resPS_points" "MAE" "2.95936356018125"
"15" "resPS_points" "elpd" "170.609110109908"
"15" "resPS_points" "WD" "14.5799432238271"
"15" "res_pointsareas" "MSE" "9.53621492381203"
"15" "res_pointsareas" "MAE" "2.44078270050248"
"15" "res_pointsareas" "elpd" "0.184269939178802"
"15" "res_pointsareas" "WD" "13.8211455738478"
"15" "resPS_pointsareas" "MSE" "14.100752323958"
"15" "resPS_pointsareas" "MAE" "2.9661011734052"
"15" "resPS_pointsareas" "elpd" "188.494148898712"
"15" "resPS_pointsareas" "WD" "14.6613201709827"
"16" "res_points" "MSE" "7.96086243139083"
"16" "res_points" "MAE" "2.22107040199721"
"16" "res_points" "elpd" "0.173041607478554"
"16" "res_points" "WD" "14.4708984231049"
"16" "resPS_points" "MSE" "24.2859031517366"
"16" "resPS_points" "MAE" "4.01193745083496"
"16" "resPS_points" "elpd" "73.8868971631603"
"16" "resPS_points" "WD" "27.0626040163559"
"16" "res_pointsareas" "MSE" "7.9213752179368"
"16" "res_pointsareas" "MAE" "2.21493589264138"
"16" "res_pointsareas" "elpd" "0.174870994824077"
