"ID" "Model" "type" "value"
"1" "res_points" "MSE" "7.57276592485724"
"1" "res_points" "MAE" "2.18641869712328"
"1" "res_points" "elpd" "0.150506573151278"
"1" "res_points" "WD" "13.2756840146525"
"1" "resPS_points" "MSE" "47.4172429200746"
"1" "resPS_points" "MAE" "5.68554391873747"
"1" "resPS_points" "elpd" "263.64128741516"
"1" "resPS_points" "WD" "54.1731286913292"
"1" "res_pointsareas" "MSE" "5.23727422757277"
"1" "res_pointsareas" "MAE" "1.840954392895"
"1" "res_pointsareas" "elpd" "0.153703589685841"
"1" "res_pointsareas" "WD" "8.45001356685904"
"1" "resPS_pointsareas" "MSE" "12.0037748901253"
"1" "resPS_pointsareas" "MAE" "2.78688706096441"
"1" "resPS_pointsareas" "elpd" "246.907068041427"
"1" "resPS_pointsareas" "WD" "13.066954578071"
"2" "res_points" "MSE" "9.3535157350631"
"2" "res_points" "MAE" "2.3146991669097"
"2" "res_points" "elpd" "0.218267315953262"
"2" "res_points" "WD" "13.152114119584"
"2" "resPS_points" "MSE" "26.9437849818391"
"2" "resPS_points" "MAE" "4.26742862587744"
"2" "resPS_points" "elpd" "158.198896532026"
"2" "resPS_points" "WD" "29.3692084709043"
"2" "res_pointsareas" "MSE" "6.14293535228371"
"2" "res_pointsareas" "MAE" "1.86751685664454"
"2" "res_pointsareas" "elpd" "0.210551587587183"
"2" "res_pointsareas" "WD" "8.76458359197389"
"2" "resPS_pointsareas" "MSE" "10.3840511388445"
"2" "resPS_pointsareas" "MAE" "2.52612334870291"
"2" "resPS_pointsareas" "elpd" "166.96901540038"
"2" "resPS_pointsareas" "WD" "10.8610239709939"
"3" "res_points" "MSE" "6.74336385024253"
"3" "res_points" "MAE" "2.08289911035113"
"3" "res_points" "elpd" "0.209701620636047"
"3" "res_points" "WD" "13.951358005646"
"3" "resPS_points" "MSE" "24.1474147381604"
"3" "resPS_points" "MAE" "4.26995401544988"
"3" "resPS_points" "elpd" "529.725494414905"
"3" "resPS_points" "WD" "25.4890325991564"
"3" "res_pointsareas" "MSE" "4.10130721225989"
"3" "res_pointsareas" "MAE" "1.60487911314943"
"3" "res_pointsareas" "elpd" "0.200424970193107"
"3" "res_pointsareas" "WD" "7.13220495051581"
"3" "resPS_pointsareas" "MSE" "12.4954976198111"
"3" "resPS_pointsareas" "MAE" "2.83587199531525"
"3" "resPS_pointsareas" "elpd" "477.235833569855"
"3" "resPS_pointsareas" "WD" "12.8914549682101"
"4" "res_points" "MSE" "7.41366035506204"
"4" "res_points" "MAE" "2.12359936808482"
"4" "res_points" "elpd" "0.203092643783185"
"4" "res_points" "WD" "11.6885861956822"
"4" "resPS_points" "MSE" "21.5791652741301"
"4" "resPS_points" "MAE" "3.74233788714162"
"4" "resPS_points" "elpd" "193.925723790925"
"4" "resPS_points" "WD" "27.3699430070998"
"4" "res_pointsareas" "MSE" "4.96238331222869"
"4" "res_pointsareas" "MAE" "1.76099260964782"
"4" "res_pointsareas" "elpd" "0.205112826567809"
"4" "res_pointsareas" "WD" "6.95664741550308"
"4" "resPS_pointsareas" "MSE" "10.4034582158352"
"4" "resPS_pointsareas" "MAE" "2.56828381529467"
"4" "resPS_pointsareas" "elpd" "156.947082238569"
"4" "resPS_pointsareas" "WD" "10.7878897862934"
"5" "res_points" "MSE" "6.35339347436441"
"5" "res_points" "MAE" "1.95147509084793"
"5" "res_points" "elpd" "0.183552509723732"
"5" "res_points" "WD" "11.2426787633277"
"5" "resPS_points" "MSE" "42.308725819668"
"5" "resPS_points" "MAE" "4.76439539982308"
"5" "resPS_points" "elpd" "24.0167666283641"
"5" "resPS_points" "WD" "50.7239252345959"
"5" "res_pointsareas" "MSE" "3.84205157222631"
"5" "res_pointsareas" "MAE" "1.53890893474666"
"5" "res_pointsareas" "elpd" "0.19242677337525"
"5" "res_pointsareas" "WD" "6.55177303238838"
"5" "resPS_pointsareas" "MSE" "3.9070257611981"
"5" "resPS_pointsareas" "MAE" "1.5416780203341"
"5" "resPS_pointsareas" "elpd" "14.72408979449"
"5" "resPS_pointsareas" "WD" "6.54438714449348"
"6" "res_points" "MSE" "6.99359803139162"
"6" "res_points" "MAE" "2.06264433026175"
"6" "res_points" "elpd" "0.207708595802389"
"6" "res_points" "WD" "9.24656563715391"
"6" "resPS_points" "MSE" "14.8517530586952"
"6" "resPS_points" "MAE" "3.16806451274664"
"6" "resPS_points" "elpd" "196.592647669829"
"6" "resPS_points" "WD" "15.2280976379475"
"6" "res_pointsareas" "MSE" "4.18675069338632"
"6" "res_pointsareas" "MAE" "1.64740537795793"
"6" "res_pointsareas" "elpd" "0.202397217787993"
"6" "res_pointsareas" "WD" "5.84968780221676"
"6" "resPS_pointsareas" "MSE" "7.53659444658221"
"6" "resPS_pointsareas" "MAE" "2.23242017592195"
"6" "resPS_pointsareas" "elpd" "139.873648152345"
"6" "resPS_pointsareas" "WD" "7.89536915308705"
"7" "res_points" "MSE" "5.31863272117291"
"7" "res_points" "MAE" "1.80571902343599"
"7" "res_points" "elpd" "0.209742383040107"
"7" "res_points" "WD" "12.3093087257416"
"7" "resPS_points" "MSE" "13.6299375449068"
"7" "resPS_points" "MAE" "3.09044285607008"
"7" "resPS_points" "elpd" "190.19418325542"
"7" "resPS_points" "WD" "14.2052158169852"
"7" "res_pointsareas" "MSE" "4.02609509726269"
"7" "res_pointsareas" "MAE" "1.54611338887187"
"7" "res_pointsareas" "elpd" "0.20986846988086"
"7" "res_pointsareas" "WD" "6.36114663194738"
"7" "resPS_pointsareas" "MSE" "9.34900296366057"
"7" "resPS_pointsareas" "MAE" "2.4799988742365"
"7" "resPS_pointsareas" "elpd" "164.663483098087"
"7" "resPS_pointsareas" "WD" "9.68245876740255"
"8" "res_points" "MSE" "8.84096915577599"
"8" "res_points" "MAE" "2.36870013963323"
"8" "res_points" "elpd" "0.196006113799042"
"8" "res_points" "WD" "14.6186058913582"
"8" "resPS_points" "MSE" "20.007329393446"
"8" "resPS_points" "MAE" "3.64573188725823"
"8" "resPS_points" "elpd" "181.587726474923"
"8" "resPS_points" "WD" "20.5328235438933"
"8" "res_pointsareas" "MSE" "5.56704257005096"
"8" "res_pointsareas" "MAE" "1.86544973474293"
"8" "res_pointsareas" "elpd" "0.188641792233932"
"8" "res_pointsareas" "WD" "9.85533565250872"
"8" "resPS_pointsareas" "MSE" "11.6190537167844"
"8" "resPS_pointsareas" "MAE" "2.66310474760994"
"8" "resPS_pointsareas" "elpd" "198.834051099988"
"8" "resPS_pointsareas" "WD" "12.0637623211742"
"9" "res_points" "MSE" "9.29038789355908"
"9" "res_points" "MAE" "2.38121657673279"
"9" "res_points" "elpd" "0.172864759364871"
"9" "res_points" "WD" "15.7442177062643"
"9" "resPS_points" "MSE" "24.6265291245589"
"9" "resPS_points" "MAE" "3.89479149579518"
"9" "resPS_points" "elpd" "93.1016974620557"
"9" "resPS_points" "WD" "26.1780581437612"
"9" "res_pointsareas" "MSE" "4.58390488582286"
"9" "res_pointsareas" "MAE" "1.71203020839506"
"9" "res_pointsareas" "elpd" "0.169200825890059"
"9" "res_pointsareas" "WD" "8.29225925686945"
"9" "resPS_pointsareas" "MSE" "4.79027483520697"
"9" "resPS_pointsareas" "MAE" "1.74304924761001"
"9" "resPS_pointsareas" "elpd" "15.2735062035672"
"9" "resPS_pointsareas" "WD" "8.21362471873628"
"10" "res_points" "MSE" "5.89605951231203"
"10" "res_points" "MAE" "1.88533982830574"
"10" "res_points" "elpd" "0.207675310474237"
"10" "res_points" "WD" "10.6375102390819"
"10" "resPS_points" "MSE" "16.0964420833225"
"10" "resPS_points" "MAE" "3.22071994722763"
"10" "resPS_points" "elpd" "235.790560042319"
"10" "resPS_points" "WD" "16.4713592179668"
"10" "res_pointsareas" "MSE" "4.66498389723271"
"10" "res_pointsareas" "MAE" "1.69370792661196"
"10" "res_pointsareas" "elpd" "0.209455293687934"
"10" "res_pointsareas" "WD" "6.99819627373447"
"10" "resPS_pointsareas" "MSE" "12.3349308864404"
"10" "resPS_pointsareas" "MAE" "2.78759737354468"
"10" "resPS_pointsareas" "elpd" "234.388112518673"
"10" "resPS_pointsareas" "WD" "12.6114707544254"
"11" "res_points" "MSE" "17.5551340044615"
"11" "res_points" "MAE" "3.41811382071344"
"11" "res_points" "elpd" "0.175928287475087"
"11" "res_points" "WD" "28.8938908008497"
"11" "resPS_points" "MSE" "64.2469487674884"
"11" "resPS_points" "MAE" "6.74108748078816"
"11" "resPS_points" "elpd" "581.062771910093"
"11" "resPS_points" "WD" "98.3672098759506"
"11" "res_pointsareas" "MSE" "6.57293781570884"
"11" "res_pointsareas" "MAE" "2.01043505712244"
"11" "res_pointsareas" "elpd" "0.1704621487067"
"11" "res_pointsareas" "WD" "13.5568071799416"
"11" "resPS_pointsareas" "MSE" "8.289344264544"
"11" "resPS_pointsareas" "MAE" "2.26286787756568"
"11" "resPS_pointsareas" "elpd" "511.232753823371"
"11" "resPS_pointsareas" "WD" "9.74857053674742"
"12" "res_points" "MSE" "7.44213490620578"
"12" "res_points" "MAE" "2.14090470829489"
"12" "res_points" "elpd" "0.175634813276298"
"12" "res_points" "WD" "13.3407372478417"
"12" "resPS_points" "MSE" "23.6190013515928"
"12" "resPS_points" "MAE" "3.91897674960048"
"12" "resPS_points" "elpd" "320.149960713701"
"12" "resPS_points" "WD" "27.0421948544035"
"12" "res_pointsareas" "MSE" "5.025934705564"
"12" "res_pointsareas" "MAE" "1.79858619933683"
"12" "res_pointsareas" "elpd" "0.172230825321151"
"12" "res_pointsareas" "WD" "8.0267068144596"
"12" "resPS_pointsareas" "MSE" "21.3379008747846"
"12" "resPS_pointsareas" "MAE" "3.84490410969408"
"12" "resPS_pointsareas" "elpd" "232.603644209585"
"12" "resPS_pointsareas" "WD" "21.7568272834956"
"13" "res_points" "MSE" "8.68098355603822"
"13" "res_points" "MAE" "2.33386798511159"
"13" "res_points" "elpd" "0.207625124226437"
"13" "res_points" "WD" "13.3821631813249"
"13" "resPS_points" "MSE" "51.8071552193931"
"13" "resPS_points" "MAE" "6.46022763249013"
"13" "resPS_points" "elpd" "1044.0284538829"
"13" "resPS_points" "WD" "57.1814481799662"
"13" "res_pointsareas" "MSE" "4.99682935063954"
"13" "res_pointsareas" "MAE" "1.78067928458302"
"13" "res_pointsareas" "elpd" "0.20378140407348"
"13" "res_pointsareas" "WD" "7.4646311074602"
"13" "resPS_pointsareas" "MSE" "10.4584090137845"
"13" "resPS_pointsareas" "MAE" "2.64483689477628"
"13" "resPS_pointsareas" "elpd" "854.883073686552"
"13" "resPS_pointsareas" "WD" "10.7983216309999"
"14" "res_points" "MSE" "6.50547405008831"
"14" "res_points" "MAE" "1.94306685754351"
"14" "res_points" "elpd" "0.191970655770535"
"14" "res_points" "WD" "11.3193284512947"
"14" "resPS_points" "MSE" "20.534481486151"
"14" "resPS_points" "MAE" "3.40364624188124"
"14" "resPS_points" "elpd" "21.2054094080933"
"14" "resPS_points" "WD" "26.2607826714705"
"14" "res_pointsareas" "MSE" "4.55151800473307"
"14" "res_pointsareas" "MAE" "1.67407586092074"
"14" "res_pointsareas" "elpd" "0.203083607531664"
"14" "res_pointsareas" "WD" "7.64973305518568"
"14" "resPS_pointsareas" "MSE" "4.59297012347183"
"14" "resPS_pointsareas" "MAE" "1.68100786280208"
"14" "resPS_pointsareas" "elpd" "15.200219192292"
"14" "resPS_pointsareas" "WD" "7.60134981957743"
"15" "res_points" "MSE" "6.05762584208476"
"15" "res_points" "MAE" "1.93591255010728"
"15" "res_points" "elpd" "0.19003003430659"
"15" "res_points" "WD" "8.96482152348463"
"15" "resPS_points" "MSE" "11.1373174609976"
