"ID" "Model" "type" "value"
"1" "res_points" "MSE" "3.5629348043093"
"1" "res_points" "MAE" "1.5155415719798"
"1" "res_points" "elpd" "0.115822151551681"
"1" "res_points" "WD" "8.53415306851495"
"1" "resPS_points" "MSE" "4.22120294856232"
"1" "resPS_points" "MAE" "1.63833853543168"
"1" "resPS_points" "elpd" "1.15572974248185"
"1" "resPS_points" "WD" "8.46300900253564"
"1" "res_pointsareas" "MSE" "3.35077880547106"
"1" "res_pointsareas" "MAE" "1.46812181153703"
"1" "res_pointsareas" "elpd" "0.238001468020816"
"1" "res_pointsareas" "WD" "7.31918822809745"
"1" "resPS_pointsareas" "MSE" "3.34648148930986"
"1" "resPS_pointsareas" "MAE" "1.46751981481991"
"1" "resPS_pointsareas" "elpd" "1.14461337630133"
"1" "resPS_pointsareas" "WD" "6.8986604594946"
"2" "res_points" "MSE" "6.66599037749644"
"2" "res_points" "MAE" "2.09691921629277"
"2" "res_points" "elpd" "0.220144940542982"
"2" "res_points" "WD" "9.23037594699618"
"2" "resPS_points" "MSE" "4.9174497519363"
"2" "resPS_points" "MAE" "1.77064311060121"
"2" "resPS_points" "elpd" "1.15020477754083"
"2" "resPS_points" "WD" "6.92367986476453"
"2" "res_pointsareas" "MSE" "3.73198493590375"
"2" "res_pointsareas" "MAE" "1.54058676309571"
"2" "res_pointsareas" "elpd" "0.291251286371234"
"2" "res_pointsareas" "WD" "7.62627177759305"
"2" "resPS_pointsareas" "MSE" "3.73022224576983"
"2" "resPS_pointsareas" "MAE" "1.54006716695612"
"2" "resPS_pointsareas" "elpd" "1.17350124105715"
"2" "resPS_pointsareas" "WD" "5.88210552271432"
"3" "res_points" "MSE" "3.72244075010987"
"3" "res_points" "MAE" "1.53411202030037"
"3" "res_points" "elpd" "0.119233245408257"
"3" "res_points" "WD" "8.11066213676056"
"3" "resPS_points" "MSE" "12.9166316284164"
"3" "resPS_points" "MAE" "3.06652756135266"
"3" "resPS_points" "elpd" "1.34971366669985"
"3" "resPS_points" "WD" "19.8942393843932"
"3" "res_pointsareas" "MSE" "3.58957621266894"
"3" "res_pointsareas" "MAE" "1.51361281163065"
"3" "res_pointsareas" "elpd" "0.280621463117508"
"3" "res_pointsareas" "WD" "6.49300271007038"
"3" "resPS_pointsareas" "MSE" "3.58626217851572"
"3" "resPS_pointsareas" "MAE" "1.51306522672869"
"3" "resPS_pointsareas" "elpd" "1.16707321191677"
"3" "resPS_pointsareas" "WD" "6.11735836627333"
"4" "res_points" "MSE" "4.45401065737133"
"4" "res_points" "MAE" "1.69106861856512"
"4" "res_points" "elpd" "0.11918607586587"
"4" "res_points" "WD" "10.5375957516825"
"4" "resPS_points" "MSE" "5.35359062924657"
"4" "resPS_points" "MAE" "1.85338494244567"
"4" "resPS_points" "elpd" "1.13888755140545"
"4" "resPS_points" "WD" "10.5314339031789"
"4" "res_pointsareas" "MSE" "4.42951986520133"
"4" "res_pointsareas" "MAE" "1.68740537056871"
"4" "res_pointsareas" "elpd" "0.31617955121882"
"4" "res_pointsareas" "WD" "7.97149227037384"
"4" "resPS_pointsareas" "MSE" "4.42634297778594"
"4" "resPS_pointsareas" "MAE" "1.6868876093795"
"4" "resPS_pointsareas" "elpd" "1.17921633727313"
"4" "resPS_pointsareas" "WD" "7.54315905473993"
"5" "res_points" "MSE" "4.69434151154466"
