"ID" "Model" "type" "value"
"1" "res_points" "MSE" "4.14442732899563"
"1" "res_points" "MAE" "1.62249069789753"
"1" "res_points" "elpd" "0.12296132992896"
"1" "res_points" "WD" "4.39528014404807"
"1" "resPS_points" "MSE" "8.08541404962867"
"1" "resPS_points" "MAE" "2.39706896027833"
"1" "resPS_points" "elpd" "69.613461135428"
"1" "resPS_points" "WD" "8.92553926000988"
"1" "res_pointsareas" "MSE" "4.03368645899059"
"1" "res_pointsareas" "MAE" "1.59870088868513"
"1" "res_pointsareas" "elpd" "0.141003454404189"
"1" "res_pointsareas" "WD" "4.29108122746269"
"1" "resPS_pointsareas" "MSE" "5.90421278502827"
"1" "resPS_pointsareas" "MAE" "2.01930301949031"
"1" "resPS_pointsareas" "elpd" "64.2118585853173"
"1" "resPS_pointsareas" "WD" "6.4868862421009"
"2" "res_points" "MSE" "4.24556191613776"
"2" "res_points" "MAE" "1.66135436113826"
"2" "res_points" "elpd" "0.21942293318625"
"2" "res_points" "WD" "7.25329523872532"
"2" "resPS_points" "MSE" "11.9480620107121"
"2" "resPS_points" "MAE" "2.87797426431359"
"2" "resPS_points" "elpd" "50.518686552837"
"2" "resPS_points" "WD" "13.2298225583064"
"2" "res_pointsareas" "MSE" "3.99668402794054"
"2" "res_pointsareas" "MAE" "1.6009536800678"
"2" "res_pointsareas" "elpd" "0.232088265413654"
"2" "res_pointsareas" "WD" "6.81675928246994"
"2" "resPS_pointsareas" "MSE" "10.1837500048135"
"2" "resPS_pointsareas" "MAE" "2.5766176228816"
"2" "resPS_pointsareas" "elpd" "50.0061684468349"
"2" "resPS_pointsareas" "WD" "11.232626065385"
"3" "res_points" "MSE" "3.75707098387422"
"3" "res_points" "MAE" "1.55437247766898"
"3" "res_points" "elpd" "0.231821046402458"
"3" "res_points" "WD" "7.08118896231428"
"3" "resPS_points" "MSE" "3.88689832073772"
"3" "resPS_points" "MAE" "1.5802190011659"
"3" "resPS_points" "elpd" "5.50606657566444"
"3" "resPS_points" "WD" "7.24465226962122"
"3" "res_pointsareas" "MSE" "3.67936417796159"
"3" "res_pointsareas" "MAE" "1.54130261229568"
"3" "res_pointsareas" "elpd" "0.257210972629364"
"3" "res_pointsareas" "WD" "6.7533281351729"
