"Model" "MSE" "MAE" "elpd" "WD"
"PS_geo" "0.196586596486844" "0.345177866256941" "0" "0.443733062093502"
"Melding" "0.311703065924852" "0.422332602501749" "0" "0.600179720566159"
"PS_melding" "0.198493960554778" "0.347112747437292" "0" "0.44095482626869"
"PS_geo" "0.287657187226452" "0.410522765607882" "0" "0.519788362257315"
"Melding" "0.471034035835931" "0.515861655132393" "0" "0.746692863627513"
"PS_melding" "0.285646863441457" "0.408244178288792" "0" "0.517437390800583"
"PS_geo" "0.310339313944641" "0.432086900635029" "0" "0.54290774917172"
"Melding" "0.527530083162062" "0.549292729195495" "0" "0.801033223592267"
"PS_melding" "0.344306969806635" "0.45427744625773" "0" "0.567825707023455"
"PS_geo" "0.245642314008149" "0.380320706176965" "0" "0.520148415287547"
"Melding" "0.424627995009152" "0.480114777494595" "0" "0.769886149878525"
"PS_melding" "0.253246292627906" "0.384632636177279" "0" "0.520178170335119"
"PS_geo" "0.252711376317773" "0.398040447059409" "0" "0.482651550304351"
"Melding" "0.317717437146917" "0.441161710814499" "0" "0.587926916414826"
"PS_melding" "0.25069248605317" "0.396442646704999" "0" "0.482669223518088"
"PS_geo" "0.27933182399522" "0.409208999320034" "0" "0.551072040402057"
"Melding" "0.581585251019095" "0.560754456016096" "0" "0.908556832377087"
"PS_melding" "0.298719016921993" "0.421282980978168" "0" "0.564974712262133"
"PS_geo" "0.307576750976018" "0.432414004224178" "0" "0.600153670685588"
"Melding" "0.505017410592331" "0.545250172581447" "0" "0.86924257783027"
"PS_melding" "0.290264955410913" "0.419640188975718" "0" "0.592370375519966"
"PS_geo" "0.269852561222271" "0.402768641560172" "0" "0.541119993844593"
"Melding" "0.468277658444842" "0.502698693043339" "0" "0.786644416904357"
"PS_melding" "0.278812311560129" "0.407942334496483" "0" "0.540656878779354"
"PS_geo" "0.299394462797137" "0.408300717967007" "0" "0.596866131245859"
"Melding" "0.451749739853279" "0.500804286087451" "0" "0.803673422313103"
"PS_melding" "0.307904654826151" "0.412790810160987" "0" "0.599160887044421"
