"Model" "MSE" "MAE" "elpd" "WD"
"PS_geo" "0.529730786676131" "0.563313285638043" "0" "0.949041116740223"
"Melding" "0.540254676293881" "0.56771108228484" "0" "0.962748870623682"
"PS_melding" "0.530776329579112" "0.563547834823438" "0" "0.94696141422126"
"PS_geo" "0.583829337866196" "0.597408343127708" "0" "0.892248728926068"
"Melding" "0.56775284213186" "0.58728440985481" "0" "0.902686047528712"
"PS_melding" "0.577421394345401" "0.593405732849623" "0" "0.893704337430184"
"PS_geo" "0.540233051467205" "0.571201298067333" "0" "0.955366117746931"
"Melding" "0.529695978897685" "0.56296324389191" "0" "0.964310136072844"
"PS_melding" "0.538192626399548" "0.569593031403829" "0" "0.962236618528319"
"PS_geo" "0.475891759042526" "0.536239707841427" "0" "0.870753028657402"
"Melding" "0.473813121357588" "0.535134642495585" "0" "0.866469133542886"
"PS_melding" "0.470617564610729" "0.533877277323043" "0" "0.864544995866187"
"PS_geo" "0.485292264954319" "0.537018735147408" "0" "0.892387361580601"
"Melding" "0.487218076761634" "0.538344356908663" "0" "0.898288290662819"
"PS_melding" "0.48239743485925" "0.53624436235425" "0" "0.889613540094031"
"PS_geo" "0.478769655778619" "0.535819421942972" "0" "1.00979865962063"
"Melding" "0.47774441356278" "0.535178012286264" "0" "1.01372947630802"
"PS_melding" "0.486348045967246" "0.539345096797519" "0" "1.0186787775419"
"PS_geo" "0.571024667522178" "0.583991940242949" "0" "1.03723416236738"
"Melding" "0.562388214835714" "0.581626031728621" "0" "1.03813938385643"
"PS_melding" "0.57180237565862" "0.584709228862028" "0" "1.04811824666038"
"PS_geo" "0.513836399567907" "0.558249750964187" "0" "0.908106214849808"
"Melding" "0.508359781496829" "0.555059250636962" "0" "0.910938357533209"
"PS_melding" "0.507871139630584" "0.554891494726828" "0" "0.910273153174851"
"PS_geo" "0.578525882828151" "0.592250062138634" "0" "1.16721897907208"
"Melding" "0.539976441485459" "0.575956262459728" "0" "1.10195330460364"
"PS_melding" "0.548492327593786" "0.579790276078139" "0" "1.10023819256182"
"PS_geo" "0.520290553026664" "0.557748858177724" "0" "0.969354937945466"
"Melding" "0.520753813834042" "0.558031797061102" "0" "0.970300755978727"
"PS_melding" "0.522135988497694" "0.559030511146059" "0" "0.965737085889737"
"PS_geo" "0.547177037274674" "0.565731244302368" "0" "0.960035329359673"
"Melding" "0.544042541337314" "0.564605399614391" "0" "0.955211814109261"
"PS_melding" "0.545147074814027" "0.565329222268845" "0" "0.955099340863163"
"PS_geo" "0.542825104109635" "0.571937603217939" "0" "1.0060675146742"
"Melding" "0.540743906602781" "0.570852549627145" "0" "1.00255384721628"
"PS_melding" "0.552026713683515" "0.577324547267539" "0" "1.00987449223975"
"PS_geo" "0.463724793185751" "0.534335150549054" "0" "0.866657499319852"
"Melding" "0.463597707768492" "0.534066584721535" "0" "0.871338629486501"
"PS_melding" "0.463780746680322" "0.533988146641054" "0" "0.870968547253753"
