"mean" "sd" "0.025quant" "0.975quant" "mode"
"b0" 0.010614165675513 0.166083283974499 -0.324992967146734 0.335517575032262 0.016143398289983
"b0pp" 5.24760462944862 0.159543100408092 4.91989654677919 5.5519549131607 5.26031354908508
"Precision for the Gaussian observations" 6.13835181865372 0.881066174454073 4.56565735465299 8.03035684950438 5.98733322984068
"Theta1 for i" -3.71481623354811 0.12628277110068 -3.95751630729841 -3.45997825378814 -3.72616509200376
"Theta2 for i" 2.56334991363234 0.177589211385927 2.2050939077569 2.9047765742684 2.57908804322405
"Beta for j" 0.869560183896875 0.0828121514130527 0.707923535292657 1.03442505431291 0.866514826374462
"b0" -0.0487024565368868 0.172981607118326 -0.400162430418207 0.289380233368233 -0.041849833620567
"b0pp" 5.26713716691277 0.166027145776577 4.92527585100569 5.58453303457598 5.28055944828949
"Precision for the Gaussian observations" 6.43101042614506 1.12557344599934 4.5058307317346 8.93540745993067 6.13119206106643
"Theta1 for i" -3.63685330079325 0.144219646588793 -3.92121777685672 -3.35167061040346 -3.6375899446736
"Theta2 for i" 2.50767522282747 0.189891467151557 2.13170225674591 2.88157132886548 2.50953738455903
"Beta for j" 0.882261464644853 0.0890015573050735 0.707169970634035 1.05809613091402 0.881554309148678
"b0" 0.107456817840141 0.278557474034069 -0.514360721700909 0.591751170292333 0.178642858077627
"b0pp" 4.78952640731924 0.28732593725901 4.14640351179731 5.28632017138762 4.86496043550996
"Precision for the Gaussian observations" 6.34369348301056 0.805790674457034 4.89571781591107 8.06599623741164 6.20844689561095
"Theta1 for i" -3.3996162749907 0.114061879066593 -3.61593629970589 -3.16679751900231 -3.41491829469819
"Theta2 for i" 2.05160153281639 0.232891492458401 1.56464226137597 2.47923589306105 2.10660190163283
"Beta for j" 0.9785699855254 0.0754464883605498 0.829920934437908 1.12725839171134 0.978527619231824
"b0" -0.105809496538362 0.200055888910221 -0.513624383917031 0.283427017706302 -0.0965995870130253
"b0pp" 5.25601349605729 0.171181362179784 4.9038157079551 5.58312348905466 5.26955762719581
"Precision for the Gaussian observations" 5.5331326610079 0.97084163528774 3.86911371734022 7.68632385420399 5.2819467755878
"Theta1 for i" -3.76295995559827 0.131315545365862 -4.01950275376914 -3.50159476233782 -3.76748828048301
"Theta2 for i" 2.49818453292122 0.17954660312001 2.14027441079807 2.8484058464548 2.50539084589835
"Beta for j" 0.787748364208198 0.0700450124372165 0.648979488960729 0.925085017572439 0.789103686871377
"b0" 0.00687232515825057 0.166837792232231 -0.335054272307836 0.327054692593263 0.0181051528989734
"b0pp" 5.06657915565111 0.171156241711308 4.71408170036894 5.3897682417407 5.08251852152815
"Precision for the Gaussian observations" 8.90702750492366 1.29571035407719 6.60232953788371 11.7009089307248 8.67182550183556
"Theta1 for i" -3.68733576460006 0.121859477001043 -3.92431467862962 -3.44436360922035 -3.69289539663966
"Theta2 for i" 2.56213649435814 0.167971043698626 2.2278134071361 2.88941019078213 2.56867936947058
"Beta for j" 0.924244753393305 0.0635053112332317 0.798736807457989 1.04905132220602 0.924910527338228
"b0" 0.219074867040645 0.219612313264454 -0.235262209960644 0.641730922021032 0.235304052923693
"b0pp" 5.07348738925901 0.221989971202402 4.61292456532513 5.4960427331661 5.09359853935804
"Precision for the Gaussian observations" 5.58294649742146 0.764241899939042 4.21761670058444 7.22468695544837 5.44826054794797
"Theta1 for i" -3.67533504295385 0.106194047797179 -3.87879404797559 -3.4601221254943 -3.68612730833138
"Theta2 for i" 2.35646899353938 0.19021411252006 1.96760668046952 2.71727368997607 2.38193704027851
"Beta for j" 0.963568747201674 0.0745560738180011 0.818657843516328 1.11247934434288 0.95980485185528
