"mean" "sd" "0.025quant" "0.975quant" "mode"
"b0" -0.107916339079264 0.106113765647055 -0.318590084380806 0.100531973668398 -0.106863913136872
"b0pp" 4.51870736995208 0.114304124900817 4.28914669626853 4.7379129316334 4.52430151031221
"Precision for the Gaussian observations" 8.03127068706634 2.39380180537494 4.30008739784347 13.6471116756041 7.10389668528741
"Theta1 for i" -4.63188530326174 0.259396435206477 -5.16027782710057 -4.1388966297138 -4.59895726730476
"Theta2 for i" 3.44328576863674 0.226130930721845 3.01383856488046 3.90422072603611 3.41401513457546
"Beta for j" 0.386725063090008 0.117850843274395 0.153866171754112 0.618262758626521 0.38797464285666
"b0" -0.139331808522779 0.0910190552811509 -0.318759410681699 0.0391875352622764 -0.138577477179326
"b0pp" 4.58765476933785 0.101259736625269 4.38874344968066 4.78594377472815 4.58798025859641
"Precision for the Gaussian observations" 4.42034953962882 1.44664930531303 2.3585827134452 7.9791725266986 3.6755156244964
"Theta1 for i" -5.40589133909817 0.54695522365358 -6.54592205312332 -4.3933116338757 -5.28964854084381
"Theta2 for i" 4.11694630853753 0.376840242460611 3.41793690355522 4.90116164928165 4.03931921233537
"Beta for j" 0.106626751252371 0.127742057519327 -0.154527296930377 0.348428632501327 0.124555191204353
"b0" 0.156151339035525 0.111357438646975 -0.0606170819049847 0.380207728659929 0.152686648979579
"b0pp" 4.58691012563168 0.102076183379942 4.38602845630547 4.78648069218629 4.58758862013867
"Precision for the Gaussian observations" 6.32911688922192 2.73698413671248 2.51897108122507 13.0878616534965 4.92062560822116
"Theta1 for i" -4.92673405372768 0.368084452547255 -5.64322688519655 -4.19339463867872 -4.94238684306867
"Theta2 for i" 3.58817981785332 0.290256392222207 3.01168844608857 4.1550827392283 3.59711269012553
"Beta for j" 0.117479091788614 0.09900376631325 -0.0702790933810373 0.319496412858188 0.104224671742823
"b0" -0.0145423898555097 0.0972216710711562 -0.208467466851663 0.174916720410484 -0.0118281572040895
"b0pp" 4.5647798286837 0.105475655204389 4.35603322408613 4.76989123504696 4.56672666482604
"Precision for the Gaussian observations" 6.23668831886811 2.21181652660695 3.01149190457252 11.6061196131917 5.1972312893531
"Theta1 for i" -4.97181140966322 0.413873811348997 -5.78177880868313 -4.15023155259643 -4.98278816437575
"Theta2 for i" 3.75053922209707 0.320759844479571 3.11340674156849 4.37781650108154 3.75985075412467
"Beta for j" 0.230943499519667 0.119680135197911 -0.00474779797695551 0.466970337302948 0.230618731612287
"b0" -0.0157884114547309 0.11108787023022 -0.232037622802791 0.206859133547781 -0.0188726443220404
"b0pp" 4.5679740528981 0.106046357233374 4.35755155043384 4.77380773684649 4.57035624448094
"Precision for the Gaussian observations" 3.74287536220009 1.30919235614779 1.74278828548433 6.8332701945589 3.20423193078304
"Theta1 for i" -4.56752650498273 0.557511786377892 -5.63409753230496 -3.43948482567307 -4.62461971354066
"Theta2 for i" 3.49282911065454 0.416870946933371 2.65226253072065 4.29350264650158 3.52985568270876
"Beta for j" 0.257871819349422 0.135768806633198 -0.00959367501451042 0.525372897061385 0.257828880390132
"b0" 0.00245725083217998 0.105176480797029 -0.204982648533252 0.209703969680979 0.00319520426497342
"b0pp" 4.54422202380786 0.111752484035773 4.3209379843158 4.75972737135844 4.54834029084252
"Precision for the Gaussian observations" 2.93181063324453 1.06187760934499 1.25409878386219 5.3826015391592 2.53173716199814
"Theta1 for i" -4.42239382568915 0.555870944045 -5.42195886932508 -3.2374423103477 -4.59078679745889
"Theta2 for i" 3.4310312231726 0.369529898742249 2.64557091405227 4.09845372769514 3.53858409644478
"Beta for j" 0.423829372849951 0.194517380692414 0.0641344565605305 0.830108288165919 0.381337014716584
"b0" -0.14227651462671 0.0988929289392769 -0.337849609030719 0.0509745058842017 -0.140697325446581
"b0pp" 4.58072834872789 0.102338857926054 4.37939216805726 4.78083926641468 4.58137785498009
"Precision for the Gaussian observations" 3.41008834034349 1.20214994202149 1.65938144314661 6.33375022426768 2.84182741162884
"Theta1 for i" -5.79482458081829 0.537255320914423 -6.90541661961231 -4.78056829458058 -5.70862146356306
"Theta2 for i" 4.31850431759515 0.363710041809319 3.63139174375791 5.06983768611187 4.2609678349657
"Beta for j" 0.143145748064899 0.105374437793132 -0.0638649435763191 0.351655516606575 0.141725843713007
"b0" -0.135751058353671 0.124754224740118 -0.382197867598963 0.111444504736852 -0.135833213887891
"b0pp" 4.59118754780429 0.101356340420329 4.39202319195055 4.78961862942534 4.591566449566
"Precision for the Gaussian observations" 3.10017734419102 0.951891873491281 1.62733057910875 5.34207621466765 2.72247692282592
"Theta1 for i" -4.64490464787349 0.44658128304608 -5.51884041836566 -3.75795526882325 -4.65719185486002
"Theta2 for i" 3.41771278814976 0.356653655061127 2.70987913035606 4.11613266800542 3.42660773285178
"Beta for j" 0.0645891161111081 0.115424649103906 -0.160528624355073 0.294278333638752 0.0602955900168259
"b0" -0.0314550437615691 0.109096068153483 -0.247558112152259 0.184050092279752 -0.0307306190465736
"b0pp" 4.57540468349338 0.103900401773416 4.37037640826429 4.77801659665371 4.57668826556373
"Precision for the Gaussian observations" 5.48576505515624 2.06817176742703 2.33764319408548 10.3634432120318 4.60993323961367
"Theta1 for i" -4.96781563503594 0.482785576092278 -5.83851504444773 -3.94206593169654 -5.11048495943028
"Theta2 for i" 3.65344222045146 0.362303694099152 2.88547573804447 4.30903381713531 3.75689077284538
"Beta for j" 0.171961502438112 0.101686183747661 -0.0238146529432513 0.376948611260572 0.163350103911677
"b0" -0.0341406518898044 0.113867852574257 -0.271933827361941 0.181066864376045 -0.0237315428559694
"b0pp" 4.54477662360586 0.116763408227735 4.30693513255096 4.76678727312535 4.55244681870993
"Precision for the Gaussian observations" 2.87050913235454 0.821473833483034 1.63317322195448 4.83735434671394 2.49956817509943
"Theta1 for i" -3.70969331372233 0.662143314516088 -5.11070401021814 -2.51729869543471 -3.51425373878453
"Theta2 for i" 2.96119379836958 0.492648024856765 2.06854771093951 3.99946671402314 2.82471524971396
"Beta for j" 0.50125802284102 0.230555114049189 0.0427745008678002 0.951074985267983 0.509357166044577
"b0" -0.153511229530108 0.136952939851594 -0.419030953697734 0.122931150087119 -0.159653688376627
"b0pp" 4.57822118088445 0.104000918950909 4.37262229486047 4.78074221116524 4.57981759374336
"Precision for the Gaussian observations" 3.5812378583002 1.23743509648936 1.75386749576888 6.57332028467364 3.01603362767878
"Theta1 for i" -4.93798761397551 0.437199952587179 -5.81125684942747 -4.08545126872164 -4.91926608754639
"Theta2 for i" 3.51558189889918 0.350344368638547 2.83214641271455 4.2150425192472 3.50107694538912
"Beta for j" 0.144416092225161 0.095305581716836 -0.0406980905132556 0.334806082383285 0.139474795768738
"b0" -0.0875441714573438 0.105180469120983 -0.298530932223089 0.117362998827197 -0.0841326241174796
"b0pp" 4.58377514976856 0.102414555732825 4.38205901770412 4.78385726457384 4.58462101955058
"Precision for the Gaussian observations" 5.77931092109102 2.31587077721405 2.53075792102743 11.4933656444557 4.60756117976213
"Theta1 for i" -4.89670947836017 0.447197189034235 -5.78706009130373 -4.02504010282692 -4.87918494755553
"Theta2 for i" 3.63262438280598 0.339283417917166 2.97063216150372 4.3074568637527 3.62057500548659
"Beta for j" 0.125360164811454 0.112645116624855 -0.0943668162082945 0.349474218061782 0.121242875034849
"b0" -0.110928350366545 0.0807812665637761 -0.269620619760017 0.0476475277762439 -0.110941983983822
"b0pp" 4.59183103378157 0.100675339170041 4.39424186070147 4.78913246259958 4.59198203923973
"Precision for the Gaussian observations" 4.02251953759244 0.606736140835779 2.79990173800598 5.18065920074144 4.14276509921822
"Theta1 for i" -6.41390852534672 0.59661335592104 -7.90226446397805 -5.25055297606078 -6.18556278172182
"Theta2 for i" 4.82546321483403 0.377735170919318 4.08899100569517 5.76770846860371 4.68086863091726
"Beta for j" 0.0827464079953216 0.1205445984059 -0.148952092923511 0.325894159297582 0.0720550136922959
"b0" 0.0170663676617877 0.109704091542593 -0.203343064209105 0.229119569539796 0.0218169379623875
"b0pp" 4.51739223666473 0.115220522415093 4.28618924427141 4.73846382107581 4.52277707847473
"Precision for the Gaussian observations" 3.55491360749533 1.13234563038564 1.84719886932739 6.25843892573542 3.06428333914883
"Theta1 for i" -4.7451041873425 0.450272130188944 -5.64843548357103 -3.87518359359095 -4.71407018297205
"Theta2 for i" 3.59259783354997 0.347793127230041 2.91984155106698 4.28957059408491 3.57010093384211
"Beta for j" 0.425978694604043 0.152692578650996 0.124825890547178 0.726501567430886 0.426581038945332
"b0" -0.0690774298463548 0.130008921256218 -0.325799191963087 0.187627623388951 -0.0678119392077447
"b0pp" 4.57224923633156 0.105686887445582 4.36270880496174 4.77753213675319 4.57447141430452
"Precision for the Gaussian observations" 2.60505644076562 0.861849313533869 1.28248633116065 4.63878752697309 2.25620038016109
"Theta1 for i" -4.65606361234524 0.490354755635608 -5.61239349357883 -3.6813584782389 -4.67304222349461
"Theta2 for i" 3.42121511359639 0.379153058090208 2.66967656696139 4.16287862889324 3.43034283441653
"Beta for j" 0.189987816920892 0.13349365827658 -0.0695486454091588 0.456451158835555 0.183489402356719
"b0" -0.0642010987930022 0.106308304122924 -0.278431616900776 0.140477479785769 -0.0584689498650008
"b0pp" 4.58738700614135 0.101408391303148 4.38815327053583 4.7859325760445 4.58775086405499
"Precision for the Gaussian observations" 4.55254154171332 1.60322860717117 2.15960510886618 8.40715823549477 3.8437875592341
"Theta1 for i" -5.35629089103925 0.454204180518388 -6.2314452250242 -4.43038736897695 -5.40163066735999
"Theta2 for i" 3.93567409816516 0.333490650119959 3.25617506442834 4.57836466687071 3.96872112328849
"Beta for j" 0.0858153439668311 0.093445834788917 -0.097094689047078 0.271492335526573 0.0832183264353505
"b0" 0.0377155639513104 0.10320021814123 -0.166837956780745 0.239721683706321 0.0405553746744995
"b0pp" 4.59322640796891 0.100560519978169 4.39592042326414 4.79035481999779 4.59332028131674
"Precision for the Gaussian observations" 5.36513222592755 1.73477553602119 2.71211133606655 9.49187926725856 4.64792809317328
"Theta1 for i" -5.17676072262239 0.463082881444958 -6.06466321597807 -4.22753017946505 -5.22978095022885
"Theta2 for i" 3.86057357596742 0.337251851486127 3.16957741115782 4.50730278981868 3.89907369318582
"Beta for j" 0.0101188462292277 0.106102366490136 -0.194027970256932 0.224050632410294 0.00096222243585358
"b0" -0.154127623683611 0.103726566546042 -0.360818775251821 0.0488548141389748 -0.151766045901111
"b0pp" 4.59155625840965 0.100882071645969 4.3934946871489 4.78920361980913 4.5917729212857
"Precision for the Gaussian observations" 7.12887422936282 2.76742726268273 3.21516219200218 13.9409922428627 5.74688112702776
"Theta1 for i" -5.07456123021068 0.346818607865409 -5.77374512149547 -4.40669822118652 -5.04533873558519
"Theta2 for i" 3.71535703629013 0.27888061304378 3.17708928198646 4.27639173212532 3.69405875496198
"Beta for j" 0.0509333626109586 0.0969761981583755 -0.139569240587744 0.242571895854031 0.0498592140898928
"b0" -0.05237840766657 0.137087159839435 -0.325319988664821 0.21618505796807 -0.0493040170818454
"b0pp" 4.58758922615325 0.102131950235804 4.38649715791229 4.78719964189055 4.58834450500753
"Precision for the Gaussian observations" 3.65623402103048 1.33066688741132 1.78087804707822 6.94012262928865 2.97798213993472
"Theta1 for i" -4.66371223519467 0.358228994528608 -5.40128649287236 -3.99253368462692 -4.60179813315792
"Theta2 for i" 3.3561567748573 0.289882618979633 2.80749760227976 3.94836941052946 3.31562120939095
"Beta for j" 0.0856442574985918 0.119822825147978 -0.150191420603263 0.321970957962229 0.0851745214027146
"b0" -0.079658726366325 0.10006184725239 -0.282231178718087 0.111141955359911 -0.0724439569740778
"b0pp" 4.57077725179742 0.104199540178707 4.36533231996081 4.77407469500955 4.57194692272332
"Precision for the Gaussian observations" 3.15815206491272 0.833724153721968 1.62218326284971 4.86005888433625 3.12820024901957
"Theta1 for i" -4.92208896890714 0.700732410139823 -6.03203124915617 -3.31605218129325 -5.32680211178225
"Theta2 for i" 3.78652067335238 0.46748892729521 2.71540147976882 4.52755256461373 4.0560742132382
"Beta for j" 0.238452172224479 0.112353879170496 0.0515329264539561 0.490893829583896 0.180547855561024
"b0" -0.119035669317131 0.0858762141657962 -0.288049531614426 0.0504041156770055 -0.119044152112985
"b0pp" 4.59608490123295 0.100269518667211 4.39939752230278 4.79268844712181 4.59612891090755
"Precision for the Gaussian observations" 61.9871900917666 36.8070680063707 23.6096857432844 159.471140767354 38.0703508757739
"Theta1 for i" -5.47183737404083 0.258906821641069 -6.02367951193614 -5.00989173330235 -5.38838611264584
"Theta2 for i" 3.91243692540646 0.207131941920089 3.54096976382249 4.35247910872032 3.8488291316205
"Beta for j" 0.0287389778520709 0.0724841308900271 -0.115183802644681 0.170426307390608 0.0308405142198781
"b0" -0.132460541936904 0.113825087397802 -0.361635115037434 0.0881847819337163 -0.127742737843508
"b0pp" 4.58542027090124 0.101917012365228 4.38495222800106 4.78476001628082 4.58600954681937
"Precision for the Gaussian observations" 3.69845754697132 1.41347112049229 1.6544101697753 7.14715977047425 3.02408382867436
"Theta1 for i" -5.02162707163213 0.544632559421574 -6.07138203564032 -3.92185860279743 -5.0664108393689
"Theta2 for i" 3.69607172203072 0.399658870984362 2.88906483726725 4.46630478291009 3.72907455558451
"Beta for j" 0.0978817308535104 0.107630138237498 -0.111819245281545 0.312398937628017 0.0933404968967428
"b0" 0.121179718293677 0.0956177808177025 -0.0737045945840075 0.304016120438973 0.128081606862005
"b0pp" 4.59320948253469 0.100518279406929 4.39598854123027 4.79025784962399 4.59330038387637
"Precision for the Gaussian observations" 8.75200074750023 4.42555435278444 3.03655990701512 20.0028284855916 6.22328263919244
"Theta1 for i" -5.30178288714563 0.453140101130842 -6.20048428104834 -4.41330861567025 -5.2921442583504
"Theta2 for i" 3.91723394063976 0.318555153549076 3.29306107760078 4.54933581229641 3.90975551673155
"Beta for j" 0.0235380799537656 0.0962743884946834 -0.164939140926389 0.214421194466258 0.021273379623562
"b0" -0.179144715668807 0.119078009896047 -0.420997558900743 0.0484611827235481 -0.171635909468211
"b0pp" 4.55512567924413 0.112515417692435 4.32824388848864 4.77079012866405 4.56066280991318
"Precision for the Gaussian observations" 3.25329012975059 1.15952855456312 1.46254194405649 5.96850896383339 2.78914793602925
"Theta1 for i" -4.30026223527509 0.522781735321628 -5.23584340525727 -3.18837561338899 -4.46395560302846
"Theta2 for i" 3.26118184508377 0.402355587815075 2.40964195099764 3.98687944862855 3.3778708697022
"Beta for j" 0.35186512030369 0.201065084938004 -0.0247585219953711 0.766416890182728 0.316949924723815
"b0" 0.0796508343876411 0.155010062157996 -0.22224636490439 0.391386319097502 0.0761343564768485
"b0pp" 4.58973955129026 0.101984397750049 4.38908161610069 4.78918413838535 4.59036202114397
"Precision for the Gaussian observations" 2.61222447491661 0.692442679367506 1.51630836997246 4.22382211163029 2.35291796867147
"Theta1 for i" -4.73534596642955 0.355995602073159 -5.45289531684217 -4.05078218918783 -4.70460172566944
"Theta2 for i" 3.3643715986185 0.301110300513105 2.78435101634316 3.9703540958533 3.34016794890533
"Beta for j" 0.0758789469774129 0.108384788011355 -0.138893912091222 0.288245136310681 0.0781509941655717
"b0" -0.0761940932639697 0.0833989235862386 -0.241767144568135 0.0869665411038659 -0.0751601501751857
"b0pp" 4.5568092348661 0.105825456423252 4.34751240869998 4.76269757968032 4.55864182496219
"Precision for the Gaussian observations" 10.5247734300666 5.04059733619325 4.16248455683059 23.4590084052196 7.59720068655665
"Theta1 for i" -5.15273416565043 0.375621643635739 -5.90368441202844 -4.4216420724503 -5.13446333202361
"Theta2 for i" 3.90487639162673 0.293867635068987 3.33002084479117 4.48957325851383 3.89577937490049
"Beta for j" 0.270857866125538 0.111417773199554 0.0487849091430569 0.487895719263473 0.275601947497976
"b0" -0.0380038033384782 0.108976982573299 -0.248405844422053 0.181287385807436 -0.0418036258555082
"b0pp" 4.59361506519538 0.100806014584919 4.39576322370843 4.79117005889592 4.59377061065886
"Precision for the Gaussian observations" 3.88991136335569 1.3013942481978 1.8938186334109 6.96017560123923 3.3624171091696
"Theta1 for i" -4.66392998781969 0.388205512071497 -5.43102978738278 -3.90218016522765 -4.65897343100269
"Theta2 for i" 3.52937790845049 0.3071113522859 2.92851307491572 4.13800924462776 3.52219807229206
"Beta for j" 0.00774505970853931 0.129126458989861 -0.245816230944437 0.262978624577744 0.00616716964378672
"b0" -0.0119854496280348 0.107745046135216 -0.227085304738916 0.198451961321741 -0.00875903703111992
"b0pp" 4.56991250386797 0.106808658193029 4.35793279374474 4.77725638360139 4.57231959429395
"Precision for the Gaussian observations" 3.36686076029817 1.06716787589943 1.67943342811374 5.83708892140936 2.98059174176919
"Theta1 for i" -4.35580958000808 0.543578882260142 -5.38410452753871 -3.24629657994042 -4.43161817229011
"Theta2 for i" 3.37335652174046 0.417303329354929 2.5256214478141 4.16748147718239 3.42322584303831
"Beta for j" 0.262372501450757 0.17716139835213 -0.0791594495190042 0.618619878670742 0.24866245774574
"b0" -0.141065362983251 0.143414731483303 -0.440755809615042 0.128254594614589 -0.125949848553418
"b0pp" 4.54794211108989 0.11319188277596 4.31848692703995 4.76365944634073 4.55490111850592
"Precision for the Gaussian observations" 3.06459236894269 0.924830658269815 1.57083387017909 5.17626353510615 2.76198953065975
"Theta1 for i" -4.2688311730551 0.429684025878726 -5.06291388936394 -3.3754904416058 -4.36195474594819
"Theta2 for i" 3.14090647646615 0.355914642436293 2.40431432582976 3.80291123140145 3.21071854694985
"Beta for j" 0.262829432540389 0.140857985747591 -0.0104810079905865 0.544595031040447 0.254884780982156
"b0" 0.0283595724921024 0.119171802874045 -0.205384167948595 0.26738528265083 0.025789715554681
"b0pp" 4.5513179028387 0.113512581607654 4.32341717407697 4.76967627729314 4.5561607656742
"Precision for the Gaussian observations" 2.71132534369661 0.898482550059597 1.32572037808105 4.82760877987832 2.35371149852935
"Theta1 for i" -3.93253559695753 0.584076277509751 -5.05186306731192 -2.75016706874195 -3.99117273187178
"Theta2 for i" 3.07389503549742 0.416467912500726 2.23309709515012 3.8744757106669 3.11140800493808
"Beta for j" 0.420753450898852 0.192753596110023 0.0427689381508926 0.802647154862354 0.417053144601968
"b0" -0.0971714799975771 0.120267750585397 -0.332996730554257 0.143504405410243 -0.0994359192384759
"b0pp" 4.59309239084134 0.101497416731057 4.39373868680298 4.79188424591491 4.59338552935866
"Precision for the Gaussian observations" 2.8542260429384 0.781541143378213 1.58582406795863 4.64068735152344 2.60218143329105
"Theta1 for i" -3.97595546188759 0.49611210781136 -4.91495080263824 -2.96248266385565 -4.04527945863788
"Theta2 for i" 3.06723525614655 0.379924532587416 2.29284731188064 3.78830132915107 3.11686529679818
"Beta for j" 0.0257803447313135 0.162025472718713 -0.289960267883598 0.348483519218469 0.0192390600965264
"b0" -0.054292837978109 0.106878167110005 -0.26810626313494 0.153576346319199 -0.0505274571644835
"b0pp" 4.59300125595532 0.100666878129828 4.3954585169772 4.79031293283393 4.5931230853542
"Precision for the Gaussian observations" 5.42555053996465 1.85173467346992 2.57217269342781 9.78309247040178 4.6852860648539
"Theta1 for i" -5.08458564866233 0.432858944287722 -5.90025738275857 -4.19455561978857 -5.15174915094356
"Theta2 for i" 3.7476160757153 0.326298283973097 3.07772221925085 4.36358250886679 3.79634481510489
"Beta for j" 0.0286522067048031 0.0994700964586421 -0.167891468797843 0.224119216328798 0.0296726728969536
"b0" -0.124453605314614 0.0963641584124007 -0.313255125199485 0.0654215383246853 -0.124719960873492
"b0pp" 4.5797535151464 0.102628200475811 4.37775712884585 4.78034729438214 4.58049651756514
"Precision for the Gaussian observations" 4.52684732218878 1.64634238239627 2.22543962858371 8.60621317001171 3.66975911938383
"Theta1 for i" -5.56169177123649 0.571429837775075 -6.77038028839049 -4.53082158474063 -5.39637940166381
"Theta2 for i" 4.16167646356303 0.382133292624992 3.46885341894762 4.96740321093152 4.05675339901925
"Beta for j" 0.156699592708403 0.118310518840947 -0.0781656676667629 0.38808650421326 0.159979630054133
"b0" -0.0595094099483237 0.117513320674629 -0.291106880086148 0.172873844689297 -0.0590494525741102
"b0pp" 4.58948274661937 0.10185625311551 4.38915718361334 4.7887426394749 4.5900318053133
"Precision for the Gaussian observations" 3.95283547841729 1.21146825506648 2.11376000249222 6.83752654042871 3.43436721766178
"Theta1 for i" -4.72973097847004 0.374014830050459 -5.49465388261033 -4.02257992368426 -4.67601542492473
"Theta2 for i" 3.47636133513526 0.303264506796547 2.90119342649162 4.09502652996006 3.43589553431041
"Beta for j" 0.106102065107702 0.117814159478656 -0.126101336668999 0.33816249449144 0.106244773065178
"b0" -0.0643008841843739 0.093320167573042 -0.249838221161204 0.117746329049005 -0.0622162089845438
"b0pp" 4.57412625776857 0.103294056577954 4.37065809760756 4.77587159593259 4.57504201509819
"Precision for the Gaussian observations" 5.33776837136433 2.55159655440953 1.89266426537319 11.7062789322645 3.94427051606123
"Theta1 for i" -5.23881204539573 0.574067234433655 -6.28351739749938 -4.03198674830911 -5.390246360535
