"Model" "MSE" "MAE" "elpd" "WD"
"PS_geo" "0.964376139997986" "0.782249915741838" "0" "1.46562376271478"
"Melding" "1.39745841378468" "0.948152281949992" "0" "1.94210457430097"
"PS_melding" "0.834712560447202" "0.724593549821678" "0" "1.35909801156121"
"PS_geo" "0.77061803746396" "0.700747311933232" "0" "1.23648061357949"
"Melding" "1.11661615010978" "0.846602232420772" "0" "1.70600531946286"
"PS_melding" "0.780962539219745" "0.703179183644276" "0" "1.24451189105655"
"PS_geo" "0.637967819516824" "0.631238738703849" "0" "1.22386330733123"
"Melding" "0.987854098848716" "0.784238931336648" "0" "1.76115814899808"
"PS_melding" "0.663163932723387" "0.642143023399356" "0" "1.19976076413694"
"PS_geo" "0.857679641175663" "0.718249315926434" "0" "1.23775744162073"
"Melding" "1.01541607493348" "0.775801440234073" "0" "1.49282552014881"
"PS_melding" "0.825704318766455" "0.704838453170919" "0" "1.21330604371251"
"PS_geo" "1.03397524797839" "0.807403247303997" "0" "1.36790477934515"
"Melding" "1.30863486714016" "0.905846283620834" "0" "1.73132045818196"
"PS_melding" "0.936090112440454" "0.771123669645008" "0" "1.30529278698566"
"PS_geo" "0.724073779200259" "0.672352630601317" "0" "1.1952390795471"
"Melding" "1.02249527989132" "0.801220588195797" "0" "1.58181520560925"
"PS_melding" "0.689124069311152" "0.656278510168152" "0" "1.19439133892243"
"PS_geo" "0.84970534634895" "0.736082862009222" "0" "1.34568930640893"
"Melding" "1.19473252575184" "0.873193957982887" "0" "1.89043850351495"
"PS_melding" "0.765899579919121" "0.698143463283043" "0" "1.32509889347786"
"PS_geo" "0.940283336463159" "0.774804309045735" "0" "1.16098661505749"
"Melding" "1.11604659574061" "0.842241181362554" "0" "1.39937807584267"
"PS_melding" "0.891453535759759" "0.752091176209671" "0" "1.12367970132894"
"PS_geo" "0.598558704310826" "0.619269176286972" "0" "1.10479905494386"
"Melding" "0.919536064686178" "0.771321389403667" "0" "1.52227783333918"
"PS_melding" "0.556110807781826" "0.596304524896859" "0" "1.09290471795653"
"PS_geo" "0.98924548897695" "0.792715544172809" "0" "1.61403789735516"
"Melding" "1.23330202185547" "0.888879383683895" "0" "1.67990113109964"
"PS_melding" "0.74618083937626" "0.681930732359256" "0" "1.22784403648704"
"PS_geo" "0.739914071256017" "0.66175655732881" "0" "1.48811320047137"
"Melding" "1.22904837234349" "0.848992564271585" "0" "2.12033002442053"
"PS_melding" "0.744818618831972" "0.661116943251063" "0" "1.43169534124182"
"PS_geo" "1.06724457546326" "0.831462469650867" "0" "1.51612856006312"
"Melding" "1.43946760062331" "0.973440445414336" "0" "1.89527653173915"
"PS_melding" "0.864293022324963" "0.745919942548863" "0" "1.35456963637397"
"PS_geo" "0.685934244129173" "0.649715484483277" "0" "1.17492938127053"
"Melding" "0.988851839245286" "0.782872374306097" "0" "1.63967213921999"
"PS_melding" "0.658390395675569" "0.636994462184587" "0" "1.18956377333134"
"PS_geo" "0.770831089548455" "0.690630650214099" "0" "1.42710255627581"
"Melding" "1.13821922627571" "0.843757847269006" "0" "1.87283262416537"
"PS_melding" "0.755644525123772" "0.683362148404065" "0" "1.43677110801593"
"PS_geo" "0.698809783617599" "0.660645591876108" "0" "1.22616685313833"
"Melding" "1.17639546918145" "0.855825708777077" "0" "1.80653973787771"
"PS_melding" "0.740268449976906" "0.679044811201088" "0" "1.23577963223877"
"PS_geo" "0.868603206515721" "0.725086837583312" "0" "1.18719995922307"
"Melding" "1.02716513704952" "0.778630134059017" "0" "1.49439631918729"
"PS_melding" "0.758861406153232" "0.674790883381307" "0" "1.16059412632964"
"PS_geo" "0.826181100190819" "0.715077521613153" "0" "1.36105775124001"
"Melding" "1.09194873028768" "0.830076107499744" "0" "1.5700172293211"
"PS_melding" "0.770751855097723" "0.692442715667681" "0" "1.23104630807793"
"PS_geo" "0.803043159653284" "0.704807935290683" "0" "1.13589500736997"
"Melding" "1.11248140953016" "0.840441166876859" "0" "1.45779962705768"
"PS_melding" "0.716403139754494" "0.662380755847541" "0" "1.09533082399812"
"PS_geo" "0.801176185063038" "0.715071299743509" "0" "1.23485692517704"
"Melding" "1.29052115925241" "0.914523477765595" "0" "1.86043532467015"
"PS_melding" "0.742250087780308" "0.682889178192205" "0" "1.21398959639343"
"PS_geo" "1.09847625356907" "0.836164962677919" "0" "1.31171880477627"
"Melding" "1.1961546922492" "0.862321458690178" "0" "1.67812771821531"
"PS_melding" "1.06349873652305" "0.821216153797743" "0" "1.28719895614671"
"PS_geo" "1.05425244507197" "0.804947232572478" "0" "1.41331543725522"
"Melding" "1.38186147191524" "0.931752988038008" "0" "1.79399978032465"
"PS_melding" "0.93979395199725" "0.757891706861335" "0" "1.31577384262183"
