"Model" "MSE" "MAE" "elpd" "WD"
"PS_geo" "0.381302140802996" "0.4919022624917" "0" "0.724641411288093"
"Melding" "0.565017835120882" "0.585095322105192" "0" "1.03019382516472"
"PS_melding" "0.363066746062525" "0.474169447315638" "0" "0.745242919413395"
"PS_geo" "0.450926524332426" "0.52711796905756" "0" "0.773574552930119"
"Melding" "0.843127386973042" "0.717935449284059" "0" "1.23070019085618"
"PS_melding" "0.488399327804626" "0.549024691065407" "0" "0.790960462817042"
"PS_geo" "0.352625246662535" "0.467175140825726" "0" "0.678402166551408"
"Melding" "0.55014922359529" "0.576597441121873" "0" "0.935858086294341"
"PS_melding" "0.370780154166684" "0.473705258668428" "0" "0.684536602494959"
"PS_geo" "0.534022349052842" "0.558629815587263" "0" "0.911082707700006"
"Melding" "0.876914148139153" "0.71992161845681" "0" "1.32508773947957"
"PS_melding" "0.469771261268628" "0.530668723475406" "0" "0.869043409165843"
"PS_geo" "0.489488774462685" "0.535875628440974" "0" "0.798722670739306"
"Melding" "0.667848654103908" "0.619633745942812" "0" "1.00745839689057"
"PS_melding" "0.453249934580385" "0.514309781272696" "0" "0.780972076789568"
"PS_geo" "0.355135151560806" "0.444613152255793" "0" "0.745805407740956"
"Melding" "0.739951892229814" "0.6266095630203" "0" "1.19526184440211"
"PS_melding" "0.424420076522989" "0.484424134558207" "0" "0.78593781525928"
"PS_geo" "0.383204950615143" "0.484537149998699" "0" "0.761688516151041"
"Melding" "0.545452604707589" "0.558040149193193" "0" "0.973556025355488"
"PS_melding" "0.399231654883185" "0.493513941815743" "0" "0.758077469099713"
"PS_geo" "0.512319512591087" "0.558269623231889" "0" "1.03445600896968"
"Melding" "0.745908085246633" "0.660431055354891" "0" "1.42389794668857"
"PS_melding" "0.506575843144697" "0.554547144788496" "0" "0.964181894057305"
"PS_geo" "0.503383497981169" "0.554339032004606" "0" "0.777464050966658"
"Melding" "0.781634340200108" "0.667408254715904" "0" "1.15343764753933"
"PS_melding" "0.470694354721393" "0.534559934061937" "0" "0.757067906457243"
"PS_geo" "0.578251562454946" "0.588961035084643" "0" "0.902715399189201"
"Melding" "1.05283217390101" "0.788035832512019" "0" "1.41905680655618"
"PS_melding" "0.591392847138011" "0.594242327492846" "0" "0.915632940050965"
"PS_geo" "0.463430632600982" "0.535821675178455" "0" "0.824102224088736"
"Melding" "0.661952859466257" "0.636619067023043" "0" "1.10045207001081"
"PS_melding" "0.429568314816023" "0.515698085924423" "0" "0.789513102192647"
"PS_geo" "0.520768722704465" "0.568101956124855" "0" "0.772007879989261"
"Melding" "0.829473329666792" "0.699604992180377" "0" "1.22673945872678"
"PS_melding" "0.513457188777785" "0.563120113176489" "0" "0.764762869262309"
"PS_geo" "0.465367593599754" "0.527033084612692" "0" "0.876767342315683"
"Melding" "0.835827817787745" "0.698841626021727" "0" "1.38294212911829"
"PS_melding" "0.472138253173867" "0.532788138517384" "0" "0.872670943362794"
"PS_geo" "0.320553359457283" "0.444104827947261" "0" "0.663266990642429"
"Melding" "0.450257962465488" "0.532058898553065" "0" "0.831551290275748"
"PS_melding" "0.305844183660655" "0.431064280189399" "0" "0.662462523767213"
"PS_geo" "0.362142612545223" "0.474177495105038" "0" "0.638488471036008"
"Melding" "0.43410555530536" "0.518573674419601" "0" "0.76656033566953"
"PS_melding" "0.380314432899954" "0.482396185699448" "0" "0.662315411809302"
"PS_geo" "0.416182870995136" "0.499118434620163" "0" "0.718756515746352"
"Melding" "0.743773095650093" "0.621969398332659" "0" "1.09016340496186"
"PS_melding" "0.393793345662516" "0.48796603134689" "0" "0.715295322861389"
"PS_geo" "0.423654314328434" "0.50933994464912" "0" "0.819920332368906"
"Melding" "0.872430481091869" "0.677012163467172" "0" "1.28616862964053"
"PS_melding" "0.474309097018034" "0.531397204167614" "0" "0.840215501468338"
"PS_geo" "0.41333524118013" "0.502857591172833" "0" "0.847284097257261"
"Melding" "0.711026465048919" "0.6650173926089" "0" "1.20344665024195"
"PS_melding" "0.379055105243468" "0.487668782057925" "0" "0.811929994767211"
"PS_geo" "0.4632670518026" "0.53958876914258" "0" "0.845373773407082"
"Melding" "0.686495751457561" "0.645465819091397" "0" "1.09940309299332"
"PS_melding" "0.503259098357874" "0.548389519660436" "0" "0.895262783897"
"PS_geo" "0.761530314509394" "0.6430985662621" "0" "1.31819821701995"
"Melding" "0.607905180992498" "0.584150677541237" "0" "1.25042060284618"
"PS_melding" "0.527898551007247" "0.558299702128056" "0" "0.960460854482828"
"PS_geo" "0.449728310385513" "0.530598164968418" "0" "0.820475827364854"
"Melding" "0.584408118404121" "0.605650261065748" "0" "0.967237437077859"
"PS_melding" "0.421227458812001" "0.515523520678511" "0" "0.745598785299727"
"PS_geo" "0.327984831789378" "0.448090881351931" "0" "0.685302771191706"
"Melding" "0.648727365282863" "0.6326150810393" "0" "1.05304065689985"
"PS_melding" "0.35709775396823" "0.465385432138117" "0" "0.675447024831917"
"PS_geo" "0.439019122763762" "0.512042443731826" "0" "0.845502652004371"
"Melding" "0.982579426955497" "0.724069502076394" "0" "1.52585423985213"
"PS_melding" "0.482156299081548" "0.535363872594173" "0" "0.837704920301887"
"PS_geo" "0.346877827228938" "0.466433115533343" "0" "0.659075260379231"
"Melding" "0.518791723138088" "0.555688991268065" "0" "0.906049173694376"
"PS_melding" "0.339130895623912" "0.465515399153416" "0" "0.642947438801061"
"PS_geo" "0.394413460104451" "0.487980113517506" "0" "0.829721798101987"
"Melding" "0.638475598435598" "0.626078470381596" "0" "1.15452893669487"
"PS_melding" "0.456510192983341" "0.519848471864739" "0" "0.915614585056182"
"PS_geo" "0.399255477475181" "0.48095150769758" "0" "0.761761539677604"
"Melding" "0.621836918919537" "0.604521169910136" "0" "1.05866857379802"
"PS_melding" "0.429805342991311" "0.482806909012877" "0" "0.84113526587565"
"PS_geo" "0.413676623329029" "0.499506031588729" "0" "0.820740010899889"
"Melding" "0.730281079565947" "0.654580449914999" "0" "1.2576267757711"
"PS_melding" "0.441866550900262" "0.513688479515496" "0" "0.834471996149784"
"PS_geo" "0.437763014849105" "0.514839237888693" "0" "0.74022147884789"
"Melding" "0.730899510216975" "0.657552725580856" "0" "1.09306985234457"
"PS_melding" "0.435175306394825" "0.51309410588306" "0" "0.739326594983061"
"PS_geo" "0.36735445390958" "0.466642191163967" "0" "0.795033469091931"
"Melding" "0.702934239265049" "0.656173684577531" "0" "1.22488179610179"
"PS_melding" "0.393713264107738" "0.479541216771686" "0" "0.857909016395458"
"PS_geo" "0.354169292128202" "0.472499655240803" "0" "0.73662748115178"
"Melding" "0.367483391746933" "0.479084823806591" "0" "0.818664991916354"
"PS_melding" "0.35837633762267" "0.477296140022504" "0" "0.738278978190955"
"PS_geo" "0.324917449929953" "0.439908624591362" "0" "0.685312328720462"
"Melding" "0.592901954437549" "0.572947324368676" "0" "1.01391548458728"
"PS_melding" "0.357214953099937" "0.455818024795885" "0" "0.704204668052384"
"PS_geo" "0.296623844858432" "0.425961762729717" "0" "0.651904290495818"
"Melding" "0.450541791287286" "0.520532539273045" "0" "0.838927868702037"
