"mean" "sd" "0.025quant" "0.975quant" "mode"
"b0" -0.990792451658556 0.133899933439187 -1.25862371499872 -0.730722047509752 -0.986364072940519
"Precision for the Gaussian observations" 2.80052090429118 0.339249242259556 2.17826373703621 3.51283246843574 2.76368068611136
"Theta1 for i" -2.06499884152245 0.320012829649746 -2.67011615242067 -1.41030377929249 -2.11096184655161
"Theta2 for i" 1.55083870237582 0.396143483819853 0.740642917510436 2.30022219414888 1.60721495662844
"Beta for k" 1.855900364384 0.216479575276838 1.43528793157161 2.28831251781246 1.84482119463875
"b0" -0.0893276353432595 0.160967677094915 -0.403118098083329 0.232892689393592 -0.0943206380893771
"Precision for the Gaussian observations" 1.86490652561328 0.20442147309591 1.49321273674554 2.29767392403728 1.83441781815763
"Theta1 for i" -1.85420792382342 0.357701054311305 -2.51584547419998 -1.1101012068892 -1.93058390157895
"Theta2 for i" 1.14858554490665 0.479109872911193 0.143784194568459 2.02423603582079 1.26860048618615
"Beta for k" 1.50836174302459 0.238874837655757 1.03924971285571 1.98067531579316 1.50533056209733
"b0" 0.260230217053983 0.0716963883961231 0.139245477980567 0.425486743880534 0.24122420300468
"Precision for the Gaussian observations" 2.97686824419801 0.361283650454718 2.30493565969712 3.72568581217054 2.95453383227718
"Theta1 for i" -2.76671951937234 0.256957720924063 -3.2365921197272 -2.22649629307377 -2.83130226031687
"Theta2 for i" 1.47227643123907 0.444651824152254 0.529385886682721 2.27627655237453 1.60016346057417
"Beta for k" -0.0342353648740764 0.205019785828891 -0.404838704297848 0.399194908889557 -0.0923709306385435
"b0" 0.83881394372968 0.228248734847054 0.395419664818495 1.28489480265588 0.838542868119687
"Precision for the Gaussian observations" 1.23725532373842 0.141954374977119 0.967990690728023 1.5255000831934 1.23732270014823
"Theta1 for i" -1.94031723259926 0.271441321189429 -2.45655318547199 -1.38779232038949 -1.97409274188252
"Theta2 for i" 1.07794974610285 0.392100518809503 0.230321556680546 1.75847800121029 1.23591591135414
"Beta for k" 1.80135161021884 0.224626771411487 1.35591322812714 2.24131176630829 1.80653065699457
"b0" 0.314612101263613 0.133642496204335 0.0667031340240081 0.595668363837126 0.297719961705558
"Precision for the Gaussian observations" 3.219645572351 0.376211165457712 2.53752751280143 4.0178074715855 3.16308567270529
"Theta1 for i" -2.77556504118093 0.193488363720102 -3.13874923407781 -2.37734882411106 -2.80791410923978
"Theta2 for i" 1.2576361522163 0.361474103731085 0.493417476120228 1.91043586675798 1.36106742624562
"Beta for k" 0.524837752248162 0.0740367606807017 0.380974988304483 0.672679850110136 0.521110647324158
"b0" 0.213708787017782 0.0560890176500343 0.107302323968985 0.327290461796533 0.20961377959596
"Precision for the Gaussian observations" 3.17378268400611 0.37273487247737 2.49612121953971 3.96273127154765 3.12117832174516
"Theta1 for i" -2.79994004338103 0.201913166896892 -3.18491319291885 -2.38973051947141 -2.82344065597059
"Theta2 for i" 1.31698996189963 0.333970648983879 0.623048879449345 1.93547446283897 1.38710824740754
"Beta for k" -0.280830591025165 0.0715345190642477 -0.421847989329262 -0.140018623898889 -0.280633503618703
"b0" 0.0452320060336663 0.128272376566803 -0.216074085953542 0.294672473695001 0.0480028565053691
"Precision for the Gaussian observations" 2.35579948790373 0.250706772124576 1.89535994024551 2.88207622802997 2.32558465295309
"Theta1 for i" -1.14095240495001 0.39184777546299 -1.85238368323876 -0.314380863067364 -1.24708562753195
"Theta2 for i" 0.415201915836372 0.617349945422444 -0.920369870291454 1.49104168311146 0.657459449157743
"Beta for k" 1.4113997127069 0.237835265965231 0.937452331559393 1.87456245400398 1.42151534223671
"b0" 0.318942232164476 0.12654273392512 0.0981288459622493 0.589231194923121 0.29869331931546
"Precision for the Gaussian observations" 2.65467631087508 0.296916383561694 2.11006064766975 3.27844813782962 2.61944077972392
"Theta1 for i" -2.79042214703216 0.19067634429355 -3.14705021323963 -2.39688923398069 -2.82444725024821
"Theta2 for i" 1.0251708667328 0.369398480461636 0.226289588431372 1.66859017989878 1.17049461271572
"Beta for k" -0.106862867156845 0.122186846891977 -0.347682405666289 0.133694685184662 -0.10660952755992
