"mean" "sd" "0.025quant" "0.975quant" "mode"
"b0" -0.565544813255478 0.174083776669169 -0.871850692303079 -0.177508300097409 -0.608160498460547
"b0pp" 5.52773841030357 0.0691501025622313 5.39292478041233 5.66472765097882 5.52682540631352
"Precision for the Gaussian observations" 3.92247075672554 0.447072779973121 3.10187700736208 4.86109923673574 3.87141195933809
"Theta1 for i" -3.02375434788354 0.216703042368772 -3.42332542097618 -2.57183794211982 -3.07210619884445
"Theta2 for i" 2.1416436556775 0.30584361855779 1.49954959034893 2.70004778033682 2.21914262506016
"Beta for j" 0.0702262214787052 0.118323737857869 -0.163051720494764 0.303148858529143 0.0705674243473778
"b0" -0.163791026073118 0.192865354397615 -0.542090169921028 0.227353950093427 -0.171000376281769
"b0pp" 5.51965838115291 0.06561283319418 5.39101323091286 5.64851295445202 5.51955846511692
"Precision for the Gaussian observations" 3.90457874584297 0.447720842132593 3.09124075488817 4.85306512853856 3.83890012253163
"Theta1 for i" -3.08480070894785 0.174855310706309 -3.41615465377959 -2.72765675935529 -3.10870745870956
"Theta2 for i" 2.02676029682701 0.245230235529265 1.52149053544063 2.48639927691386 2.06888313549719
"Beta for j" 0.0331490333151586 0.0808324324754146 -0.125923446380447 0.192566107763423 0.0328203377380212
"b0" -0.115775817165004 0.173363543673326 -0.47964189431699 0.214180749320139 -0.0980563787265551
"b0pp" 5.51199461255291 0.0680017248979844 5.37686156807414 5.64414736307477 5.51335051225958
"Precision for the Gaussian observations" 4.89713929866917 0.544492583239026 3.90268626778829 6.04541192386745 4.82456918593846
"Theta1 for i" -3.12909237422835 0.153640575681115 -3.42271775334554 -2.81739758052888 -3.14589305804943
"Theta2 for i" 2.13914963833459 0.254884803375367 1.61747450991391 2.62114784708296 2.17574819580696
"Beta for j" 0.0351507605074661 0.109740884503686 -0.181114417968167 0.251280684064831 0.0352852917039354
"b0" 0.366152481986916 0.238292431292643 -0.0992522426326735 0.847561081729622 0.356072526700331
"b0pp" 5.52154294002206 0.0697004413473372 5.38476511550519 5.65904100512155 5.52119712336023
"Precision for the Gaussian observations" 2.60545531081424 0.252699059471922 2.1385679903504 3.13330592566601 2.57733759976507
"Theta1 for i" -2.72255865575716 0.165734440013245 -3.03269857341967 -2.38057893606221 -2.75184384636272
"Theta2 for i" 1.43931370651168 0.331791632613346 0.735378182926324 2.03584577587131 1.53879933553546
"Beta for j" 0.090332130560488 0.0848571212806778 -0.0763170709066865 0.258024622212012 0.0893488644372111
"b0" -0.433601739918805 0.247799742875015 -0.934518602677937 0.0472755090144604 -0.421718954246774
"b0pp" 5.52454082157039 0.0678737202972768 5.3920377078238 5.6586260114251 5.52376391111022
"Precision for the Gaussian observations" 5.14831939027188 0.534931689765359 4.1680759903266 6.27348379162151 5.0785212673341
"Theta1 for i" -2.85758664960463 0.127387400014781 -3.09785995290733 -2.59639789463512 -2.87692194023792
"Theta2 for i" 1.49519105954341 0.273087968787744 0.916141827455653 1.98623379702825 1.57686137899073
"Beta for j" -0.0303432567365482 0.0686098578332474 -0.165830879022752 0.104508120869038 -0.02974167124335
"b0" -0.172692876735916 0.261285436638435 -0.679353156915788 0.359304519141487 -0.187402265768778
"b0pp" 5.51472258094515 0.067511425320505 5.38100803450037 5.64622870300659 5.51576253850097
"Precision for the Gaussian observations" 2.80124799462779 0.279694837911409 2.28609914058603 3.38703261324954 2.76813864491407
"Theta1 for i" -2.88773384970509 0.148791553888986 -3.16919392589009 -2.58334466729523 -2.90894215375036
"Theta2 for i" 1.54669957147879 0.29064109078944 0.938189556294651 2.07978888387866 1.61620809302144
"Beta for j" -0.0105631913397909 0.073569784208557 -0.156059249133036 0.133814750246141 -0.00951021539949724
"b0" -0.175200830641714 0.159951574248175 -0.518959644192649 0.117370125975195 -0.148008184371422
"b0pp" 5.46031743169896 0.0817941425529565 5.28839127524633 5.61117882967661 5.47061701713811
"Precision for the Gaussian observations" 5.3628739503827 0.613709478692059 4.24219565647502 6.65722747463098 5.28284165594195
"Theta1 for i" -3.02515972781294 0.172555359900177 -3.35391264054372 -2.67423132753514 -3.04575985555361
"Theta2 for i" 2.1648238105652 0.244109269709169 1.66510827103061 2.62622034344991 2.20024635784664
"Beta for j" 0.246588476239989 0.110154109468183 0.0300086536965482 0.464029307212428 0.245773714234269
"b0" -0.615662384994088 0.210469130497883 -1.03289875970476 -0.190133942680002 -0.620169242964309
"b0pp" 5.51784101167459 0.0663630535168429 5.38735177516075 5.64789806539931 5.51805046377792
"Precision for the Gaussian observations" 2.60040022966313 0.261319078554768 2.11922835982389 3.14781373280726 2.56942008767764
"Theta1 for i" -2.91949847849193 0.16721724296842 -3.23280538092205 -2.57479070920039 -2.94838909083741
"Theta2 for i" 1.80766479165605 0.291452373583307 1.19800730855089 2.34304736408846 1.87599132553908
"Beta for j" 0.0292204825021872 0.0928331296679054 -0.154076714111183 0.211694714817914 0.0299982099711231
"b0" 0.635511101482182 0.171818502710145 0.278139296764448 0.959458706176469 0.659668370421966
"b0pp" 5.49573696959396 0.0733583454102422 5.34614588831257 5.63498910651378 5.5007316774671
"Precision for the Gaussian observations" 2.64938440099938 0.264228466245371 2.15938060916741 3.199518128267 2.62401454890935
"Theta1 for i" -2.48379805285195 0.264111953927556 -2.97218447611078 -1.93379759247438 -2.54024604363802
"Theta2 for i" 1.65378336105805 0.380646800279022 0.854051351672291 2.34909986507116 1.74976386793636
"Beta for j" 0.108590713107551 0.122815378560164 -0.133767559990599 0.35011314245388 0.109381561651359
"b0" 0.11899966799618 0.210515101106575 -0.290239827571664 0.548330672618296 0.106717670591897
"b0pp" 5.52570311507685 0.0677068158164597 5.39385838683516 5.65983471585859 5.52460781376111
"Precision for the Gaussian observations" 3.94365868498447 0.418968551875699 3.17740318912049 4.82637136729103 3.8874071785508
"Theta1 for i" -2.95314027744517 0.154724192800916 -3.24624944116703 -2.63696916703986 -2.97447492970478
"Theta2 for i" 1.82802297863975 0.261006412192124 1.28691207977283 2.31340578995819 1.87923403971355
"Beta for j" 0.0539757754184008 0.0846563391864027 -0.111578511231471 0.221973179451122 0.0516821835686246
"b0" 0.100535404486074 0.137900379762159 -0.180019393122331 0.373721303652664 0.103812866493088
"b0pp" 5.5048598859183 0.0735721402694115 5.35581686608011 5.64587285235852 5.50838551256149
"Precision for the Gaussian observations" 4.64194574907224 0.508207203362585 3.71002696551923 5.70998238938079 4.57987901467165
"Theta1 for i" -3.09569125891764 0.178667689899887 -3.43121127612933 -2.72813198158153 -3.12530289865819
"Theta2 for i" 2.3291658280803 0.24954957918905 1.81140126715886 2.7925206827847 2.37942282941031
"Beta for j" 0.248952888801464 0.131310281124056 -0.00618776289996259 0.511169814605131 0.242326682509725
"b0" -0.333151426102889 0.304657867227151 -0.965679099702465 0.240160655558436 -0.296820655286922
"b0pp" 5.51400913299238 0.0720846946591917 5.37023731929205 5.65407372954837 5.51571472131539
"Precision for the Gaussian observations" 3.02102736960793 0.3173876630545 2.43686796059392 3.68601659861877 2.98455046816136
"Theta1 for i" -2.99929395441148 0.143335772512561 -3.26764530359559 -2.70364330047466 -3.02441152003102
"Theta2 for i" 1.39325164348565 0.34223953003311 0.665624318505809 2.00692660946417 1.4987596636169
"Beta for j" 0.0101568584852498 0.0740851079477 -0.135658099925111 0.156246459548727 0.00989419809585154
"b0" 0.251719905245133 0.164804655161508 -0.070154364283734 0.588909139211741 0.242780975000947
"b0pp" 5.51895091790551 0.0661370972694885 5.38903982880394 5.64867777469628 5.51906187590106
"Precision for the Gaussian observations" 3.7482677832987 0.391478123228719 3.02868354483014 4.56948990848339 3.70132550836038
"Theta1 for i" -2.89826338717925 0.184011277041961 -3.24571915042483 -2.5212739130522 -2.92555315583197
"Theta2 for i" 2.01581875887004 0.272522330547319 1.453029063741 2.52519672256211 2.06498310998378
"Beta for j" 0.0171658134074485 0.108273147569767 -0.196803935520753 0.229798549230427 0.0184258984048899
"b0" -0.392898650534408 0.191891057550615 -0.754023522914603 0.0102334963776681 -0.417408669484004
"b0pp" 5.52270734286056 0.0678252871139673 5.39006075435505 5.65647087169454 5.52219951558601
"Precision for the Gaussian observations" 1.9309212528607 0.18547928975298 1.5880199916932 2.31815326980218 1.91046965766409
"Theta1 for i" -2.71189851404137 0.215788657805467 -3.11443475586324 -2.26570440380445 -2.75220395445855
"Theta2 for i" 1.80273170339573 0.314087629898607 1.14664976389214 2.3804038976686 1.87529427271676
"Beta for j" 0.0517443589681753 0.107312373912025 -0.161115165608761 0.261687981035074 0.0544795512020138
"b0" -0.0847781875860793 0.2464432450258 -0.600402677685991 0.374283805059502 -0.0487029626986717
"b0pp" 5.41971538336867 0.106617451306828 5.18690561976103 5.60918731924192 5.44117374901657
"Precision for the Gaussian observations" 2.18664813310548 0.210578254993502 1.80057506378469 2.62951665287732 2.15772696807183
"Theta1 for i" -2.55459716473978 0.194614874144589 -2.91469726252977 -2.14958249919203 -2.5958366848784
"Theta2 for i" 1.27825362853068 0.39684469161734 0.43006456627247 1.98418285533106 1.41012780346079
"Beta for j" 0.303799988579894 0.0943403091104497 0.118865186946693 0.490580124226011 0.302063969648846
"b0" 0.265202129758383 0.216660248036706 -0.144934546086983 0.720155062047787 0.241882575650262
"b0pp" 5.52836760881457 0.0728274658894977 5.38623736652805 5.67320747245238 5.52713738111515
"Precision for the Gaussian observations" 4.62762205001709 0.530896747153947 3.66224637448369 5.75153635230255 4.55132845414869
"Theta1 for i" -3.0805531479255 0.164306813999043 -3.38667627766644 -2.74033707162811 -3.11181550012712
"Theta2 for i" 1.89975139826006 0.277044925235697 1.31898987967598 2.40726345394912 1.96707865801446
"Beta for j" 0.149011435203803 0.0811089111652774 -0.0109069530946972 0.308678018953412 0.149253293600712
"b0" 0.109051810225394 0.222534685204146 -0.31215050479188 0.572927886780447 0.0846779395444402
"b0pp" 5.53278028917049 0.0700455714436803 5.39796113068397 5.67361172323329 5.5300322711646
"Precision for the Gaussian observations" 4.58381483077121 0.500211444428255 3.67155818037141 5.640190103192 4.51366842014564
"Theta1 for i" -2.92937436572894 0.154364630916606 -3.21958578767963 -2.61196894958361 -2.95438696372186
"Theta2 for i" 1.7188815815847 0.288990298856999 1.11416349287547 2.24960919991119 1.78684427329534
"Beta for j" 0.0824693846251628 0.0875181308881214 -0.0886353254122545 0.25619848935297 0.080004669105581
"b0" 0.0910623112224739 0.273387292297464 -0.466586305629999 0.617593676778781 0.109111395098815
"b0pp" 5.50783786230879 0.068769847393161 5.37008254472051 5.64049792566402 5.51021829991287
"Precision for the Gaussian observations" 2.71049932563706 0.275204485934722 2.20411940671099 3.28737753651221 2.67753040498575
"Theta1 for i" -2.8651460634158 0.159333820922028 -3.16503126659524 -2.53784209307446 -2.89041445877948
"Theta2 for i" 1.42696890601271 0.309960944317962 0.77240670169718 1.98838002607923 1.51304837572231
"Beta for j" 0.0590799102010035 0.0655161913305738 -0.0696357273728604 0.188507112721088 0.058408340823224
"b0" -0.256986392375519 0.254866542535723 -0.761586094607037 0.253126948868779 -0.25963771775371
"b0pp" 5.51593982323947 0.0664398933256119 5.38492922845049 5.64581092111391 5.51647520792289
"Precision for the Gaussian observations" 4.58427748037867 0.476903449804968 3.7151151131191 5.59208219437994 4.51377853567439
"Theta1 for i" -2.98820684726252 0.119337804991719 -3.21205436958348 -2.74243746183287 -3.00841250128998
"Theta2 for i" 1.6244476264772 0.266972375822819 1.05482414467753 2.09990214611262 1.71191942253553
"Beta for j" 0.0380884688632986 0.0691071915281261 -0.0984213801638109 0.173869524961415 0.0387763803784209
"b0" 0.0457662484984193 0.261098372646356 -0.477394839903474 0.56020809053704 0.0506236898399987
"b0pp" 5.51490306897392 0.0663457883263909 5.38383397099058 5.64433103794199 5.51567517956273
"Precision for the Gaussian observations" 4.93971730529927 0.536151329446434 3.95687527946801 6.06693142315193 4.87308997284558
"Theta1 for i" -2.88977775794681 0.140904800133786 -3.15407763773751 -2.59957136856586 -2.91363387791179
"Theta2 for i" 1.5096026678646 0.286847235201198 0.90306193958354 2.02811332387127 1.59099831021294
"Beta for j" 0.0271564310016919 0.0687295260699994 -0.107962062929589 0.162846030948438 0.0266160392142224
"b0" -0.467759120764775 0.247360642999889 -0.958479680571161 0.0267431933850122 -0.468784633143544
