"Model" "MSE" "MAE" "elpd" "WD"
"PS_geo" "0.232785839742775" "0.368472307871166" "0" "0.513929141962379"
"Melding" "0.420705854917895" "0.512578629342964" "0" "0.55013032889675"
"PS_melding" "0.413804224128329" "0.509137514889614" "0" "0.561365433338791"
"PS_geo" "0.201748200816772" "0.351504306772146" "0" "0.453232178879434"
"Melding" "0.635620470203853" "0.648870636917865" "0" "0.772859573567793"
"PS_melding" "0.573486628018846" "0.612544595336447" "0" "0.728255888325033"
"PS_geo" "0.180506386431285" "0.326098485386506" "0" "0.441366265209954"
"Melding" "0.229727103658159" "0.377678663322911" "0" "0.470996499471662"
"PS_melding" "0.451583804203271" "0.541098302726029" "0" "0.594823798469378"
"PS_geo" "0.173517642335871" "0.315626790655184" "0" "0.398868237934648"
"Melding" "0.83471885712608" "0.688975161552596" "0" "0.979039294932569"
"PS_melding" "0.741442082907373" "0.65168653244449" "0" "0.91822628241631"
"PS_geo" "0.152612332486056" "0.309070784772173" "0" "0.388144892966852"
"Melding" "0.277992837579604" "0.41736233212436" "0" "0.484399393397217"
"PS_melding" "0.396993864834813" "0.508901636718666" "0" "0.566481360097016"
"PS_geo" "0.176147859210493" "0.335588283279406" "0" "0.433761256740515"
"Melding" "0.268767550274089" "0.414589859842712" "0" "0.496327564456327"
"PS_melding" "0.951087923119327" "0.807508632254986" "0" "1.11387039139178"
"PS_geo" "0.149311848499099" "0.30932366377685" "0" "0.36926149313143"
"Melding" "0.411906943325529" "0.517842072604695" "0" "0.532057860886364"
"PS_melding" "0.458422772127053" "0.539842030128208" "0" "0.56454105141305"
"PS_geo" "0.259811268663916" "0.391200606005416" "0" "0.472745376141432"
"Melding" "0.277840412234701" "0.408412793686928" "0" "0.525987525303103"
"PS_melding" "1.07516501294678" "0.833530242019267" "0" "1.17987985044725"
"PS_geo" "0.15340800471078" "0.313294102184543" "0" "0.468985700228581"
"Melding" "0.36030735236419" "0.456535642540827" "0" "0.56689882598934"
"PS_melding" "0.84462168134926" "0.786729557293768" "0" "1.00311411626599"
"PS_geo" "0.229286114810673" "0.357664568467124" "0" "0.476058077186421"
"Melding" "0.345677627881315" "0.444944073461246" "0" "0.573175798089925"
"PS_melding" "0.572606276186398" "0.615162638217045" "0" "0.737143212877126"
"PS_geo" "0.232499130472032" "0.362513202478566" "0" "0.453972070816477"
"Melding" "0.372852989023412" "0.472244051454532" "0" "0.499274465062143"
"PS_melding" "0.478673616437294" "0.556552019754841" "0" "0.63712424829575"
