"Model" "MSE" "MAE" "elpd" "WD"
"PS_geo" "0.650240421269884" "0.631936319736577" "0" "0.97968518342698"
"Melding" "0.99770852250666" "0.785977103682296" "0" "1.38340605149904"
"PS_melding" "0.622408225568115" "0.614070850864746" "0" "0.91569905482337"
"PS_geo" "0.579836163140994" "0.591360619827646" "0" "0.919637372909006"
"Melding" "0.95117686377672" "0.754832689616839" "0" "1.36565623825975"
"PS_melding" "0.758226050485567" "0.672488166751248" "0" "1.01619681015055"
"PS_geo" "0.581248626606258" "0.582475006915832" "0" "0.957386754589408"
"Melding" "0.844821780927398" "0.703734420275839" "0" "1.25953035491172"
"PS_melding" "0.702963801032405" "0.638195880426785" "0" "0.984207013533106"
"PS_geo" "0.649308687589571" "0.627219006201107" "0" "1.01276146686242"
"Melding" "1.01677784179846" "0.773262380154645" "0" "1.4462366693197"
"PS_melding" "0.672159399185562" "0.638897345440698" "0" "0.95635479185579"
"PS_geo" "0.509158652795223" "0.560394811679446" "0" "0.878348378460461"
"Melding" "0.711770531731353" "0.661903044239504" "0" "1.16972147740425"
"PS_melding" "0.597538351427537" "0.608250130305081" "0" "0.900098943835325"
"PS_geo" "0.627605990603023" "0.612227509601303" "0" "1.0422775416427"
"Melding" "0.968467408377871" "0.758361259841869" "0" "1.50986806478883"
"PS_melding" "0.627968824915705" "0.617439178770694" "0" "0.963034270091669"
"PS_geo" "0.589157565372096" "0.600140289283253" "0" "0.891794134008566"
"Melding" "0.806246693726734" "0.69533890060829" "0" "1.12070120223827"
"PS_melding" "0.549884027969433" "0.58017665700837" "0" "0.824519880203699"
"PS_geo" "0.549168932314555" "0.578806861773448" "0" "0.899898396302159"
"Melding" "0.93257746530501" "0.75376147928215" "0" "1.32633951172688"
"PS_melding" "0.638474043901926" "0.628818407654213" "0" "0.902585897545073"
"PS_geo" "0.520060568122092" "0.569970409905557" "0" "0.855227933018964"
"Melding" "0.75914254812263" "0.68475713092762" "0" "1.19862056940634"
"PS_melding" "0.563958074320806" "0.599342936482405" "0" "0.830174629013192"
"PS_geo" "0.553775883989574" "0.581273786234574" "0" "0.927261854169159"
"Melding" "0.77094750233044" "0.682693483063002" "0" "1.1336605124044"
"PS_melding" "0.579220794803546" "0.602410560867455" "0" "0.849574556432367"
"PS_geo" "0.72599947182423" "0.646104814789927" "0" "1.08023929722398"
"Melding" "1.31949153644887" "0.858252209298401" "0" "1.78419387962639"
"PS_melding" "0.734554034226941" "0.662518236181895" "0" "1.02052915962494"
"PS_geo" "0.539074379846875" "0.566092700016427" "0" "0.960884355312929"
"Melding" "0.836611093739798" "0.711255347920576" "0" "1.28520742130344"
"PS_melding" "0.618864055854982" "0.614426562632941" "0" "0.95926099004305"
"PS_geo" "0.54424461704453" "0.563220749346978" "0" "0.934938064270253"
"Melding" "0.805787510760065" "0.677419431105732" "0" "1.20418550258943"
"PS_melding" "0.59279983885594" "0.588133515316582" "0" "0.92493411150842"
"PS_geo" "0.607041103589915" "0.607381724992576" "0" "0.9795814978351"
"Melding" "0.768983727855864" "0.680456993346862" "0" "1.27448180292098"
"PS_melding" "0.696552578056396" "0.657521170176627" "0" "0.973263462744795"
"PS_geo" "0.552856795929049" "0.582800087414681" "0" "0.910550980665913"
"Melding" "0.820304237047606" "0.695116865635987" "0" "1.26925447939927"
