"Model" "MSE" "MAE" "elpd" "WD"
"PS_geo" "0.403837196913231" "0.500537716117047" "0" "0.774739726048985"
"Melding" "0.506722084801608" "0.562808205690613" "0" "0.782190351431453"
"PS_melding" "0.726683193839392" "0.690661696134977" "0" "0.956617299005172"
"PS_geo" "0.428898641099351" "0.521592569546229" "0" "0.888093659008927"
"Melding" "0.466011081937538" "0.542429222268479" "0" "0.814681115302045"
"PS_melding" "0.67003540353494" "0.645928283803794" "0" "0.957574581186395"
"PS_geo" "0.510900192673407" "0.533630097640772" "0" "0.981492972342248"
"Melding" "0.614908376113461" "0.614830518374631" "0" "0.830760141979166"
"PS_melding" "0.618131580596531" "0.614681306106741" "0" "0.828629170690361"
"PS_geo" "0.393208769152918" "0.501352548984286" "0" "0.678121153798305"
"Melding" "0.485047441603171" "0.552991858760087" "0" "0.717266759031472"
"PS_melding" "0.689964609668605" "0.664151803630963" "0" "0.858454818339106"
"PS_geo" "0.375276964700897" "0.479450094731654" "0" "0.80001166762245"
"Melding" "0.600458831022734" "0.619231160168015" "0" "0.8237685321943"
"PS_melding" "0.655881540809056" "0.657791074721062" "0" "0.835471285217478"
"PS_geo" "0.450622256804955" "0.50974377972349" "0" "0.978729316813711"
"Melding" "0.496894952761372" "0.548748436546977" "0" "0.845649135370545"
"PS_melding" "0.967929300761604" "0.779593522463763" "0" "1.11101019298099"
"PS_geo" "0.433730656937459" "0.508859249277408" "0" "0.856410811430772"
"Melding" "0.493685138574071" "0.548644588947523" "0" "0.848941626425429"
"PS_melding" "0.739663503991984" "0.698685600214549" "0" "0.871458861394809"
"PS_geo" "0.432022757084011" "0.512884699104722" "0" "0.839978682604278"
"Melding" "0.499971666927918" "0.554119726446611" "0" "0.825905018535489"
"PS_melding" "0.854380933143114" "0.73840353370726" "0" "1.03106848984434"
"PS_geo" "0.352744101213465" "0.455309394860822" "0" "0.748223582460318"
"Melding" "0.657825395871014" "0.633075168287633" "0" "0.948183646907665"
