"Model" "MSE" "MAE" "elpd" "WD"
"PS_geo" "0.245261807632069" "0.372819580696855" "0" "0.441136478416898"
"Melding" "0.455295077026589" "0.473146782585931" "0" "0.675767544250548"
"PS_melding" "0.279585198147315" "0.390927558979914" "0" "0.455581067662007"
"PS_geo" "0.185968140411706" "0.31499260414878" "0" "0.48878229380915"
"Melding" "0.380541131081492" "0.448412884296758" "0" "0.730208022636087"
"PS_melding" "0.212158410587971" "0.35176791842123" "0" "0.466713553009386"
"PS_geo" "0.196111976684962" "0.341593483033049" "0" "0.439974249237879"
"Melding" "0.337693066837546" "0.440817834885269" "0" "0.605078152828316"
"PS_melding" "0.226211477689986" "0.368308443678427" "0" "0.457057921609658"
"PS_geo" "0.186183531967975" "0.322790397091606" "0" "0.414146131268664"
"Melding" "0.262102187187983" "0.375245560747823" "0" "0.505221401581701"
"PS_melding" "0.184802809153234" "0.320214865044332" "0" "0.401184346974428"
"PS_geo" "0.298083907058787" "0.389994049746526" "0" "0.604876825554354"
"Melding" "0.248422001168846" "0.371899026608405" "0" "0.592811727830579"
"PS_melding" "0.318865189012238" "0.403379304730571" "0" "0.625769539353845"
"PS_geo" "0.176694986878106" "0.322333377446307" "0" "0.391239080132686"
"Melding" "0.192840291397459" "0.334395633033187" "0" "0.43436400896536"
"PS_melding" "0.17838182962142" "0.326213401673783" "0" "0.404495548712272"
"PS_geo" "0.194226707598949" "0.328587614878469" "0" "0.466918215660831"
"Melding" "0.229480794573145" "0.344630860700559" "0" "0.538696639483665"
"PS_melding" "0.185928339219999" "0.330031428444852" "0" "0.418761697526444"
"PS_geo" "0.243780969208127" "0.360942723539587" "0" "0.483405134719366"
"Melding" "0.722985865255559" "0.580646524670972" "0" "0.962290375285479"
"PS_melding" "0.360876207463646" "0.430724796444688" "0" "0.570403461735821"
"PS_geo" "0.299218334330404" "0.397801927403567" "0" "0.540087289588064"
"Melding" "0.340326160160403" "0.424380934789904" "0" "0.593899791470763"
"PS_melding" "0.278319361130895" "0.385750115449298" "0" "0.510520155812536"
"PS_geo" "0.202435855712057" "0.337239671142441" "0" "0.479961011259061"
"Melding" "0.429097275793237" "0.456615561288192" "0" "0.742176907329076"
"PS_melding" "0.229577367779758" "0.350483950703986" "0" "0.486935432254803"
"PS_geo" "0.133019523352291" "0.283233167836242" "0" "0.399469507343596"
"Melding" "0.272656036560839" "0.379074936388505" "0" "0.577332524046863"
"PS_melding" "0.141311176473611" "0.293350716189845" "0" "0.382498955305763"
"PS_geo" "0.224041258568499" "0.356177454700733" "0" "0.583988299153613"
"Melding" "0.527053548364851" "0.515328405357986" "0" "0.906292126497555"
"PS_melding" "0.265971063495633" "0.387507633006022" "0" "0.563807847129804"
"PS_geo" "0.175885171972582" "0.319983798225711" "0" "0.40940640192876"
"Melding" "0.203167499180325" "0.350123574655768" "0" "0.460430371842809"
