"Model" "MSE" "MAE" "elpd" "WD"
"PS_geo" "0.271434193632106" "0.398975189220904" "0" "0.538470408140062"
"Melding" "0.273902997120711" "0.396111050887086" "0" "0.539082147615523"
"PS_melding" "0.270528496158364" "0.400191067285604" "0" "0.532086804144334"
"PS_geo" "0.179943148619301" "0.330972600439495" "0" "0.424363259890461"
"Melding" "0.173726862402481" "0.32730117497676" "0" "0.42120687173444"
"PS_melding" "0.178856174647857" "0.330795839788843" "0" "0.423019935283485"
"PS_geo" "0.277412695536529" "0.406087388674104" "0" "0.576501782923418"
"Melding" "0.275891218601313" "0.404989276061366" "0" "0.574104767830291"
"PS_melding" "0.268803842778146" "0.400391509069462" "0" "0.5634242258002"
"PS_geo" "0.241640502158302" "0.382868583835389" "0" "0.490033645111538"
"Melding" "0.242318442802285" "0.383533545830904" "0" "0.488213804941799"
"PS_melding" "0.242217302353093" "0.383906609320946" "0" "0.486930253093575"
"PS_geo" "0.218994459844255" "0.361185143912704" "0" "0.520195575527683"
"Melding" "0.223256314516088" "0.362423012529066" "0" "0.515463886853645"
"PS_melding" "0.220527234379481" "0.36006458684385" "0" "0.508346159366883"
"PS_geo" "0.267574765166735" "0.403537793683201" "0" "0.607624597706604"
"Melding" "0.251903801757603" "0.394570069525662" "0" "0.562825120228922"
"PS_melding" "0.25275914045117" "0.394841639086283" "0" "0.561678596215631"
"PS_geo" "0.213371142393543" "0.354935834970963" "0" "0.471471158484032"
"Melding" "0.214285237429703" "0.355160965731007" "0" "0.472130179674522"
"PS_melding" "0.218954295492414" "0.358871785167685" "0" "0.476792105879904"
"PS_geo" "0.20912664147918" "0.352841978248186" "0" "0.462593132161225"
"Melding" "0.210559843245355" "0.354030025951365" "0" "0.46201510690507"
"PS_melding" "0.212411430492886" "0.355346678435931" "0" "0.465776947407494"
"PS_geo" "0.246473147194564" "0.392838893393818" "0" "0.523258363042166"
"Melding" "0.242870081938675" "0.390072461733045" "0" "0.516611739950113"
"PS_melding" "0.259970803147867" "0.401062614688353" "0" "0.530808395490815"
"PS_geo" "0.232578784145595" "0.362834703560801" "0" "0.505450015294412"
"Melding" "0.229986854372038" "0.359891797838586" "0" "0.498342805921604"
"PS_melding" "0.234223526978254" "0.362085125172132" "0" "0.504228114940276"
"PS_geo" "0.218328147685545" "0.36143679209298" "0" "0.481920317449197"
"Melding" "0.215169635036402" "0.35946882721663" "0" "0.476434891589926"
"PS_melding" "0.217672770673618" "0.361156353551558" "0" "0.47720150271933"
"PS_geo" "0.217866254536415" "0.369968459909804" "0" "0.477999686508042"
"Melding" "0.217265531019698" "0.36969979206381" "0" "0.477027711601891"
"PS_melding" "0.21914361365125" "0.370731443037123" "0" "0.478974995961764"
"PS_geo" "0.240727697346488" "0.374188969645001" "0" "0.541838430935801"
"Melding" "0.220410826993852" "0.364215844253482" "0" "0.525439938132208"
"PS_melding" "0.228049152389532" "0.368148239230731" "0" "0.5230364981129"
"PS_geo" "0.238018313788768" "0.372590584660951" "0" "0.513333635523537"
"Melding" "0.237053906002595" "0.372265185548959" "0" "0.512057622467883"
"PS_melding" "0.236586755608378" "0.371230324180903" "0" "0.511577394729911"
"PS_geo" "0.212877232615564" "0.356682252222346" "0" "0.484213251250581"
"Melding" "0.211714947355322" "0.356450220636498" "0" "0.481817409843829"
"PS_melding" "0.220921287344271" "0.361657367815668" "0" "0.490432349793088"
"PS_geo" "0.264704972284956" "0.388941177820356" "0" "0.529289631950004"
"Melding" "0.257450742137251" "0.383746251842062" "0" "0.515451284118916"
"PS_melding" "0.260254406809043" "0.385350571419138" "0" "0.518054264058639"
"PS_geo" "0.249744969810483" "0.384231261577759" "0" "0.502431685365675"
"Melding" "0.250767353491687" "0.385766372864857" "0" "0.495342640959224"
"PS_melding" "0.251028195365156" "0.385570847685834" "0" "0.497584122811202"
"PS_geo" "0.256136233660827" "0.399332064242266" "0" "0.524841299230174"
"Melding" "0.254822264078653" "0.397859043280228" "0" "0.524829803533943"
"PS_melding" "0.255819659630713" "0.398768166615512" "0" "0.525654955792108"
"PS_geo" "0.254539805271224" "0.389388894909434" "0" "0.501905604282139"
"Melding" "0.253557938438088" "0.389283269420886" "0" "0.501542558480199"
"PS_melding" "0.254492432259778" "0.389569808023725" "0" "0.50198334276022"
"PS_geo" "0.262930982083377" "0.398035544802206" "0" "0.547409640130922"
"Melding" "0.262893677827741" "0.398482922121859" "0" "0.546280518482408"
"PS_melding" "0.263055466951186" "0.398754287386455" "0" "0.543224722823049"
"PS_geo" "0.271618816726222" "0.401705971657576" "0" "0.522226302981723"
"Melding" "0.277452676740967" "0.406444582150138" "0" "0.527573423594114"
"PS_melding" "0.273956033395356" "0.404155627720946" "0" "0.523794767604229"
"PS_geo" "0.243952140070181" "0.386581319715538" "0" "0.52804501923101"
"Melding" "0.239640158622201" "0.384053850515944" "0" "0.517007308111475"
"PS_melding" "0.239503758889883" "0.384174476538681" "0" "0.517137591499878"
"PS_geo" "0.206790754929038" "0.356085453181063" "0" "0.462732065100309"
"Melding" "0.207370618924834" "0.355019967331051" "0" "0.458203357062689"
"PS_melding" "0.205845189536792" "0.354647066877699" "0" "0.454029163830436"
"PS_geo" "0.220549111039446" "0.3684520882974" "0" "0.463190487559508"
"Melding" "0.220408701772849" "0.368196384708814" "0" "0.464376555497158"
"PS_melding" "0.221118530669019" "0.368800219933573" "0" "0.464046078257331"
"PS_geo" "0.219454553623684" "0.363829555657693" "0" "0.524412615681916"
"Melding" "0.218086331827456" "0.362193480614672" "0" "0.514231207102894"
"PS_melding" "0.217075968462368" "0.361566031333383" "0" "0.51213070911244"
"PS_geo" "0.210717444444563" "0.357739054822384" "0" "0.474950386255657"
"Melding" "0.211552147960326" "0.357923087169977" "0" "0.47688116506108"
"PS_melding" "0.21211380306645" "0.357791082483027" "0" "0.478124369424434"
"PS_geo" "0.229770613259125" "0.371725701545228" "0" "0.517652552888081"
"Melding" "0.231191221229873" "0.373844881131078" "0" "0.511758449843753"
"PS_melding" "0.246068684671052" "0.380395756115449" "0" "0.52702718133697"
"PS_geo" "0.213918169530359" "0.35225453351004" "0" "0.528512792306098"
"Melding" "0.216301982902134" "0.353366855177904" "0" "0.530342907666628"
"PS_melding" "0.22325616418351" "0.357041109739219" "0" "0.537570268811922"
"PS_geo" "0.215093852958929" "0.361129070630364" "0" "0.470129175501204"
"Melding" "0.218876386870505" "0.364183242324433" "0" "0.471981813189026"
"PS_melding" "0.220919477949872" "0.366013447339579" "0" "0.473727985235767"
"PS_geo" "0.262665106657407" "0.38598494682114" "0" "0.543173169725003"
"Melding" "0.26294327987276" "0.387554151620914" "0" "0.539497434709452"
"PS_melding" "0.26295399999984" "0.387978185789034" "0" "0.539071655557123"
"PS_geo" "0.223441459827371" "0.375237096138875" "0" "0.469078768055205"
"Melding" "0.222113611963658" "0.374348649213218" "0" "0.467520335728604"
"PS_melding" "0.222175955339798" "0.37435173291417" "0" "0.467655687761549"
"PS_geo" "0.238341851172086" "0.37723651464126" "0" "0.487656447097249"
"Melding" "0.238751979629716" "0.376370990280361" "0" "0.481051618318894"
"PS_melding" "0.240440017830788" "0.377279815858544" "0" "0.483044252256115"
"PS_geo" "0.216345178079081" "0.363474570557852" "0" "0.49821538268307"
"Melding" "0.215881152946312" "0.362815296317643" "0" "0.503234725577327"
"PS_melding" "0.216115311314214" "0.363308849307116" "0" "0.49980802213759"
"PS_geo" "0.264786094763265" "0.3869166162007" "0" "0.534738251774437"
"Melding" "0.257561581391586" "0.381942789377211" "0" "0.517268507803889"
"PS_melding" "0.265053302502103" "0.38581216000926" "0" "0.524879187088602"
"PS_geo" "0.223945045255253" "0.367436899168478" "0" "0.503271350986177"
"Melding" "0.221247557351595" "0.365786886391984" "0" "0.495118064928848"
"PS_melding" "0.220573377589818" "0.364866356275624" "0" "0.492986083097244"
"PS_geo" "0.19690538771857" "0.345630761484979" "0" "0.447040282368639"
"Melding" "0.191996822565687" "0.341911453710153" "0" "0.444597601044353"
"PS_melding" "0.192714793364602" "0.34228086912627" "0" "0.441578717137324"
"PS_geo" "0.210608725937479" "0.352041593173428" "0" "0.443887440885929"
"Melding" "0.213949140103117" "0.35473720240878" "0" "0.445485637644071"
"PS_melding" "0.212101896265635" "0.353773284638596" "0" "0.444645261121092"
"PS_geo" "0.216598521828385" "0.359579966990037" "0" "0.46117822042366"
"Melding" "0.210599901357924" "0.354634827413769" "0" "0.451668535799687"
"PS_melding" "0.212739468023427" "0.356347145321944" "0" "0.453791032531541"
"PS_geo" "0.21833815971794" "0.364167583282362" "0" "0.473817186224703"
"Melding" "0.216704310377507" "0.36542236662662" "0" "0.469632315003011"
"PS_melding" "0.217512914511295" "0.366100364040621" "0" "0.464519562549448"
"PS_geo" "0.209458195533907" "0.353557553221689" "0" "0.495790812121253"
"Melding" "0.206729744344944" "0.352499529487072" "0" "0.489039224022202"
"PS_melding" "0.206204276715602" "0.352415332987041" "0" "0.487903246448573"
"PS_geo" "0.213744465824632" "0.35791742703977" "0" "0.462619211862058"
"Melding" "0.210935043034085" "0.356136568670822" "0" "0.460286886338418"
"PS_melding" "0.215104993843671" "0.359018134353795" "0" "0.464346846771308"
"PS_geo" "0.2236184330054" "0.357703103859952" "0" "0.502826842772263"
"Melding" "0.225809306436234" "0.359556824903672" "0" "0.500642438445367"
"PS_melding" "0.223407958204349" "0.358453475338865" "0" "0.496696433015817"
"PS_geo" "0.197461736568477" "0.340994956054915" "0" "0.455469507876139"
"Melding" "0.197878157135059" "0.342584639998929" "0" "0.448985537419865"
"PS_melding" "0.199414343921977" "0.343752257874423" "0" "0.450596419062274"
"PS_geo" "0.226360830716645" "0.365947667117298" "0" "0.462645743100966"
"Melding" "0.226128822563037" "0.365679045838739" "0" "0.458681928681105"
"PS_melding" "0.230987631624665" "0.370495245668501" "0" "0.461716996497396"
"PS_geo" "0.228393410762322" "0.377971131086911" "0" "0.51683086312654"
"Melding" "0.233705636809744" "0.382842449625853" "0" "0.520104258965804"
"PS_melding" "0.226971851554091" "0.377911323869606" "0" "0.503712641648998"
"PS_geo" "0.23653260721925" "0.379300863127704" "0" "0.498463858738042"
"Melding" "0.235979882906688" "0.38007297976861" "0" "0.502459923598781"
"PS_melding" "0.23886129938254" "0.380253507832578" "0" "0.497163679199762"
"PS_geo" "0.234890637256378" "0.374246900574956" "0" "0.493323545552702"
"Melding" "0.22995040158536" "0.373067956642228" "0" "0.485772709179271"
"PS_melding" "0.232125769893076" "0.373317810532243" "0" "0.487236596483541"
"PS_geo" "0.208988022016092" "0.360436128861463" "0" "0.499405302373929"
"Melding" "0.204753813323462" "0.356638820439485" "0" "0.488439175132393"
"PS_melding" "0.204043703640043" "0.356540645110215" "0" "0.482498170371002"
"PS_geo" "0.238011691354254" "0.381243239484998" "0" "0.513810241119341"
"Melding" "0.224909696428927" "0.372449160385361" "0" "0.497541162488375"
"PS_melding" "0.236439012327243" "0.378751629134978" "0" "0.506005787504756"
"PS_geo" "0.213750920062474" "0.36048717370258" "0" "0.473533682407326"
"Melding" "0.222803682504104" "0.367454835514506" "0" "0.480932881262999"
"PS_melding" "0.222255153121668" "0.36716777228154" "0" "0.480199929450925"
"PS_geo" "0.228770481023047" "0.371068340355888" "0" "0.464290882831299"
"Melding" "0.232384352378336" "0.376072371030711" "0" "0.45966947100075"
"PS_melding" "0.235217440694986" "0.378424437133525" "0" "0.461054229130013"
"PS_geo" "0.246292113706592" "0.38854745487397" "0" "0.513475669081259"
"Melding" "0.246364697570874" "0.388715951995501" "0" "0.514955610464677"
"PS_melding" "0.24856648048345" "0.389940382201534" "0" "0.517116129494673"
"PS_geo" "0.228051060238907" "0.375063700551257" "0" "0.518144338761534"
"Melding" "0.234268170667007" "0.379877246563484" "0" "0.521331368773788"
"PS_melding" "0.23697468227775" "0.381881958706106" "0" "0.523358490914252"
"PS_geo" "0.230877585826612" "0.379535009054452" "0" "0.49270760267265"
"Melding" "0.230268088133183" "0.379831251881624" "0" "0.490135876252479"
"PS_melding" "0.229616667084611" "0.379516162653113" "0" "0.489687555263483"
