"Model" "MSE" "MAE" "elpd" "WD"
"PS_geo" "0.739595734165793" "0.676826480783826" "0" "1.22424751469814"
"Melding" "0.720741017485542" "0.67131747660074" "0" "1.21676117877807"
"PS_melding" "0.785618807975781" "0.697775549484502" "0" "1.26755897498811"
"PS_geo" "0.707659106097864" "0.666823220291683" "0" "1.30613688834081"
"Melding" "0.651712515027599" "0.641475115234641" "0" "1.19264395970997"
"PS_melding" "0.713580501963118" "0.660459305377078" "0" "1.24398970478953"
"PS_geo" "0.684265808721635" "0.644957879186626" "0" "1.44573922934361"
"Melding" "0.697347325477576" "0.650871539397099" "0" "1.32322444005244"
"PS_melding" "0.709430041155764" "0.657166795486509" "0" "1.33427170226453"
"PS_geo" "0.684979488468122" "0.646226903126163" "0" "1.32050642832208"
"Melding" "0.749992681386152" "0.669688907575657" "0" "1.29326405593049"
"PS_melding" "0.789713845264966" "0.690199402426629" "0" "1.31688176462021"
"PS_geo" "0.705793595026615" "0.669134349516859" "0" "1.12849149748609"
"Melding" "0.741728885288293" "0.683523981854248" "0" "1.16514164680242"
"PS_melding" "0.801733336827542" "0.707603401181709" "0" "1.23298006245864"
"PS_geo" "0.835860449652607" "0.724132982374224" "0" "1.10096841281256"
"Melding" "0.774929839324347" "0.688720180469736" "0" "1.31155906893301"
"PS_melding" "0.796151595227603" "0.700501687457149" "0" "1.2160929375767"
"PS_geo" "0.759203815233464" "0.684607170333209" "0" "1.82436327255448"
"Melding" "0.785655546899655" "0.698297658909763" "0" "1.46162213469201"
"PS_melding" "0.785488551107481" "0.697762965518617" "0" "1.39346452939953"
"PS_geo" "0.747474089154746" "0.672166663888566" "0" "1.50372758453757"
"Melding" "0.74873468435434" "0.673153033648775" "0" "1.28416511856092"
"PS_melding" "0.794034620738809" "0.696310236880894" "0" "1.32733928913287"
"PS_geo" "0.795825576637096" "0.693926896030629" "0" "1.4366599583609"
"Melding" "0.722737093006571" "0.664256569749906" "0" "1.31802140009507"
"PS_melding" "0.764620752841757" "0.684875686932886" "0" "1.37421202233973"
"PS_geo" "0.812773867009524" "0.703446713247646" "0" "1.36747084262649"
"Melding" "0.744386566738108" "0.67628699111289" "0" "1.11463932741506"
"PS_melding" "0.798334254003958" "0.703887818506213" "0" "1.05578499889437"
"PS_geo" "0.782911772976306" "0.688544892261617" "0" "1.54718667931353"
"Melding" "0.767092504839499" "0.680522465932546" "0" "1.46000589149681"
"PS_melding" "0.894024724051952" "0.727723850220729" "0" "1.63578645825179"
"PS_geo" "0.800993329439335" "0.698114726704687" "0" "1.63786585749349"
"Melding" "0.786910929305438" "0.694343873428541" "0" "1.32255074068058"
"PS_melding" "0.850421492651765" "0.716817200394317" "0" "1.4220544799942"
"PS_geo" "0.80778879103568" "0.684895541883048" "0" "1.49743130050662"
"Melding" "0.815448785779862" "0.693943716132262" "0" "1.27953129666001"
"PS_melding" "0.886750992223112" "0.724417505519417" "0" "1.36554163496323"
"PS_geo" "0.723810523848125" "0.669665850333109" "0" "1.20265950080061"
"Melding" "0.786288522640924" "0.696281079326946" "0" "1.34388008595952"
"PS_melding" "0.79824201693737" "0.701551260983568" "0" "1.27002325109111"
"PS_geo" "0.703751673233058" "0.669069491816933" "0" "1.26170987089285"
"Melding" "0.694065928826242" "0.658477325094046" "0" "1.34135725286546"
"PS_melding" "0.736607028530007" "0.682323382813372" "0" "1.28950509728313"
"PS_geo" "0.740269835175741" "0.677832727891308" "0" "1.58087751629781"
"Melding" "0.713119578406704" "0.667266392234518" "0" "1.36784054190567"
"PS_melding" "0.809830844099055" "0.708891939442647" "0" "1.49260775346578"
"PS_geo" "0.61936997588753" "0.625506050552258" "0" "1.11328169203114"
"Melding" "0.719688585421556" "0.670395410900193" "0" "1.25240877758731"
"PS_melding" "0.823083330011582" "0.712913750572953" "0" "1.42385956605386"
"PS_geo" "0.766951594476473" "0.687814955581284" "0" "1.43530459103585"
"Melding" "0.76731665770918" "0.68331238118016" "0" "1.39251628094375"
"PS_melding" "0.831166219630949" "0.704827628374135" "0" "1.47604363994407"
"PS_geo" "0.697996282574746" "0.651692163869749" "0" "1.58522047968602"
"Melding" "0.663379829533518" "0.628677534802709" "0" "1.28412789831945"
"PS_melding" "0.677228507724771" "0.635584660422706" "0" "1.26407887253671"
"PS_geo" "0.662327267805559" "0.642258801030485" "0" "1.39738474891437"
"Melding" "0.68925261855177" "0.651563369098987" "0" "1.25104449052577"
"PS_melding" "0.71290368867955" "0.664309831241279" "0" "1.17655019032243"
"PS_geo" "0.726518137891971" "0.671910500528627" "0" "1.46939368681874"
"Melding" "0.727405079602767" "0.66659790324799" "0" "1.38081369785005"
"PS_melding" "0.908443319967546" "0.742855858136321" "0" "1.69835782144343"
"PS_geo" "0.839926730017695" "0.708131250112197" "0" "1.8565793298205"
"Melding" "0.812492898555279" "0.699472319050636" "0" "1.49082314226351"
"PS_melding" "0.849147405997585" "0.716567716695908" "0" "1.50078238497632"
"PS_geo" "0.657552253321867" "0.637381151678933" "0" "1.19058312215741"
"Melding" "0.681071404619273" "0.644880054088633" "0" "1.32659711929866"
"PS_melding" "0.711332389835007" "0.65722148700606" "0" "1.36852586767219"
"PS_geo" "0.864858048614942" "0.731003043887607" "0" "1.3342623325038"
"Melding" "0.724177461692741" "0.670029571857051" "0" "1.26577008341245"
"PS_melding" "0.781552552836291" "0.699083838789727" "0" "1.21001337723162"
"PS_geo" "0.75213449370729" "0.669744316978323" "0" "1.4707512225107"
"Melding" "0.782398532271698" "0.683409647328464" "0" "1.50429134212541"
"PS_melding" "0.818598423376672" "0.704539258578168" "0" "1.49509232020067"
"PS_geo" "0.711249407677687" "0.658902711908437" "0" "1.28179053857623"
"Melding" "0.750374757107955" "0.676192053801559" "0" "1.26776364732303"
"PS_melding" "0.789065563806521" "0.694025761729941" "0" "1.29490228300764"
"PS_geo" "0.706904062467854" "0.6536571432894" "0" "1.42722751481448"
"Melding" "0.695499294690158" "0.647001483831389" "0" "1.1751621229749"
"PS_melding" "0.696384322125051" "0.647466577244671" "0" "1.16814989321284"
"PS_geo" "0.959902503729781" "0.777132151316375" "0" "1.24449452859827"
"Melding" "0.828806178866576" "0.720586523145498" "0" "1.27914904353981"
"PS_melding" "0.862848553339307" "0.735214626718548" "0" "1.24387650603302"
"PS_geo" "0.749217340734248" "0.659173803699622" "0" "1.48870520973169"
"Melding" "0.662019813050558" "0.635063958123757" "0" "1.180968800826"
"PS_melding" "0.689991824670068" "0.644080167767998" "0" "1.14712755227671"
"PS_geo" "0.798809849676683" "0.710049297864436" "0" "1.35554289171018"
"Melding" "0.774272387703802" "0.697319091797283" "0" "1.17163777169406"
"PS_melding" "0.79769996582115" "0.70716807059261" "0" "1.11429849554355"
"PS_geo" "0.782279212990453" "0.70846453218175" "0" "1.14481615031518"
"Melding" "0.779158825835799" "0.704771613355048" "0" "1.13654433594982"
"PS_melding" "0.804856736209564" "0.716675154124871" "0" "1.14763908860828"
"PS_geo" "0.756022806685645" "0.685740641967177" "0" "1.41416702070277"
"Melding" "0.693707595665616" "0.652371019938501" "0" "1.26686944455618"
"PS_melding" "0.733662906671484" "0.666255245883607" "0" "1.34586561989371"
"PS_geo" "0.877384171422183" "0.734860496109172" "0" "1.5012803797101"
"Melding" "0.877382355791869" "0.73663092913543" "0" "1.53865734644414"
"PS_melding" "0.955814829404383" "0.768975584500028" "0" "1.57314561516498"
"PS_geo" "0.603111471393305" "0.617512416993211" "0" "1.32085554454937"
"Melding" "0.627565702685325" "0.626501977985324" "0" "1.19315253573068"
"PS_melding" "0.646932441720369" "0.637658353510953" "0" "1.1939752799279"
"PS_geo" "0.715045192112828" "0.659390104138021" "0" "1.44780943727099"
"Melding" "0.712538047510163" "0.65723517465835" "0" "1.35106299007673"
"PS_melding" "0.731646717753278" "0.664972792572706" "0" "1.31111663892664"
"PS_geo" "0.930970307840845" "0.753409587305922" "0" "1.73658239526864"
"Melding" "0.782552486726021" "0.695344250661445" "0" "1.3673810865569"
"PS_melding" "0.802126873744176" "0.70318796509228" "0" "1.45025416736539"
"PS_geo" "0.682144608606911" "0.649755364519515" "0" "1.527561670877"
"Melding" "0.681320487044245" "0.649448265398907" "0" "1.14420748657992"
"PS_melding" "0.697008982049981" "0.652979227094193" "0" "1.22529275819412"
"PS_geo" "0.779386560298465" "0.684597301420045" "0" "1.55814042545791"
"Melding" "0.768914101498131" "0.679375098874028" "0" "1.44430049856756"
"PS_melding" "0.825945077289783" "0.703660670216005" "0" "1.52192151337783"
"PS_geo" "0.752071433626563" "0.673717753695456" "0" "1.63056490102744"
"Melding" "0.734162223299646" "0.669358109082073" "0" "1.45460611517652"
"PS_melding" "0.93412813753135" "0.756177378618073" "0" "1.76579665147419"
"PS_geo" "0.798616001088676" "0.700009014208346" "0" "1.46546911380163"
"Melding" "0.789080349389151" "0.696574128471309" "0" "1.23185286093039"
"PS_melding" "0.796918105973226" "0.701040404229728" "0" "1.1753140513077"
"PS_geo" "0.684061310506085" "0.653583627143968" "0" "1.49603030078116"
"Melding" "0.702013267392173" "0.659330880885236" "0" "1.34552879852737"
"PS_melding" "0.74913363321555" "0.679318097602058" "0" "1.4056173221155"
"PS_geo" "0.849843080682114" "0.725799789470193" "0" "1.83875827045585"
"Melding" "0.801254227917615" "0.703212163987009" "0" "1.54635459508686"
"PS_melding" "0.906860706602647" "0.742604167094625" "0" "1.66885147980659"
"PS_geo" "0.637988210584107" "0.626665696634268" "0" "1.32213329829337"
"Melding" "0.635578072937795" "0.61966229270081" "0" "1.27644066981254"
"PS_melding" "0.700378807963918" "0.652864855310813" "0" "1.34618328002489"
"PS_geo" "0.981401236845064" "0.777419789393686" "0" "1.67016351712668"
"Melding" "0.991427420125399" "0.773336005886895" "0" "1.56398222640095"
"PS_melding" "1.01455093494135" "0.787506940480308" "0" "1.57090292920926"
