"Model" "MSE" "MAE" "elpd" "WD"
"PS_geo" "0.453696287698958" "0.518132484728083" "0" "0.736183621940653"
"Melding" "0.473050984378973" "0.525359226196471" "0" "0.728863294526796"
"PS_melding" "0.437107917911569" "0.522520768507626" "0" "0.689044238941368"
"PS_geo" "0.390618743041646" "0.476365855225906" "0" "0.822890804485792"
"Melding" "0.39419060796832" "0.477299653345822" "0" "0.815845799121387"
"PS_melding" "0.40272183748871" "0.482833425718768" "0" "0.822088476775027"
"PS_geo" "0.347562038373782" "0.457834297475293" "0" "0.840936913897891"
"Melding" "0.344022946447349" "0.455683805575647" "0" "0.673226195335423"
"PS_melding" "0.354026946301432" "0.465501363128709" "0" "0.676451988344884"
"PS_geo" "0.515007559258537" "0.553126634857762" "0" "1.10147158817061"
"Melding" "0.513450705634206" "0.550479929434435" "0" "1.02160984396162"
"PS_melding" "0.524146911745386" "0.55296618279918" "0" "1.01837743126854"
"PS_geo" "0.4957015021025" "0.545788289878705" "0" "1.16073088820963"
"Melding" "0.527317266792958" "0.551904236072914" "0" "1.1079286253022"
"PS_melding" "0.510046790434088" "0.544659175192127" "0" "1.07944507521835"
"PS_geo" "0.458584554030222" "0.518619760985464" "0" "0.860491142010367"
"Melding" "0.499887573154909" "0.538784175582143" "0" "0.856789098101294"
"PS_melding" "0.477444873884533" "0.531108770017625" "0" "0.822064414554469"
"PS_geo" "0.457194409928056" "0.517652859584218" "0" "0.890880546703032"
"Melding" "0.351660702313514" "0.458978141503762" "0" "0.788465537076908"
"PS_melding" "0.410537980650452" "0.493383169499915" "0" "0.831342126550531"
"PS_geo" "0.491060806485838" "0.527169057138958" "0" "0.923986035724945"
"Melding" "0.484376647035968" "0.526321685885905" "0" "0.928646977802148"
"PS_melding" "0.495585269619381" "0.532085560777409" "0" "0.926397525039197"
"PS_geo" "0.416138485173201" "0.513313818694941" "0" "0.875742634057577"
"Melding" "0.400411921877604" "0.502357208124728" "0" "0.847611545735741"
"PS_melding" "0.413827299038618" "0.507511884186374" "0" "0.784958765580873"
"PS_geo" "0.331665221663054" "0.440475631363555" "0" "0.81031418294251"
"Melding" "0.449476213434387" "0.518917139685842" "0" "0.91137108655644"
"PS_melding" "0.48817888102049" "0.538991600124828" "0" "0.953853119805685"
"PS_geo" "0.430219860308839" "0.509936942992158" "0" "0.98359504079252"
"Melding" "0.407911000302163" "0.499536555655663" "0" "0.853653185476849"
"PS_melding" "0.434074908420111" "0.51490946145606" "0" "0.869273384799973"
"PS_geo" "0.420820085136101" "0.5060497235218" "0" "1.19741561209589"
"Melding" "0.418290277118837" "0.501631199468193" "0" "1.05875683696203"
"PS_melding" "0.427326056584001" "0.506903787658393" "0" "1.08393490078529"
"PS_geo" "0.43785516600944" "0.515355712637702" "0" "0.736864704097628"
"Melding" "0.438668859846109" "0.515567613754984" "0" "0.723952837334257"
"PS_melding" "0.435745250075942" "0.513262481283262" "0" "0.723130512884569"
"PS_geo" "0.341721967490085" "0.453254836518089" "0" "0.76666707701409"
"Melding" "0.345526844338862" "0.455855847467956" "0" "0.734308507348969"
"PS_melding" "0.362582516912325" "0.472250798323624" "0" "0.756311824826839"
"PS_geo" "0.444860918433941" "0.506941328424278" "0" "1.11562952803682"
"Melding" "0.413935183254394" "0.494626543872455" "0" "0.893261893438482"
"PS_melding" "0.427668089945575" "0.504581359503728" "0" "0.898610255272164"
"PS_geo" "0.346416936858101" "0.455529394388087" "0" "0.727970138882631"
"Melding" "0.374446149402641" "0.474485191127711" "0" "0.714097433782427"
"PS_melding" "0.351753725523353" "0.458843900030308" "0" "0.694202745648007"
"PS_geo" "0.484492095945882" "0.533938517226535" "0" "0.897373511321652"
"Melding" "0.426757402345848" "0.50607075697114" "0" "0.850105602706586"
"PS_melding" "0.476312061899243" "0.533296494015914" "0" "0.888493041973718"
"PS_geo" "0.376001978292941" "0.48664474886339" "0" "0.815317321117016"
"Melding" "0.332669503308783" "0.456000807447215" "0" "0.713837482060107"
"PS_melding" "0.33505897452121" "0.457656389872466" "0" "0.728974755879128"
"PS_geo" "0.393997350374322" "0.480042215166875" "0" "0.795221360682056"
"Melding" "0.41731075979782" "0.492597110462" "0" "0.797858870392884"
"PS_melding" "0.420601426410361" "0.494162684307677" "0" "0.800342258955948"
"PS_geo" "0.466355436623979" "0.529679817260402" "0" "1.0438610861213"
"Melding" "0.43387057077847" "0.512500026098904" "0" "0.904587755489817"
"PS_melding" "0.471244343111808" "0.536314843628549" "0" "0.925837160906546"
"PS_geo" "0.670190146981999" "0.609780539549859" "0" "1.14981624855689"
"Melding" "0.440147441750896" "0.512266529892488" "0" "0.887761349070513"
"PS_melding" "0.498001035258963" "0.533723192073877" "0" "0.89923179936795"
"PS_geo" "0.491966359164322" "0.545105515595479" "0" "0.959041513641025"
"Melding" "0.671048401094612" "0.609923908702828" "0" "1.06602379441901"
"PS_melding" "0.595452175750564" "0.580962277720548" "0" "0.968669291918572"
"PS_geo" "0.58627979223799" "0.570790904469853" "0" "1.03830113909122"
"Melding" "0.409791359124518" "0.493278025383447" "0" "0.755387111477176"
"PS_melding" "0.474630534248136" "0.524882087710787" "0" "0.786246072879818"
"PS_geo" "0.420971908124924" "0.510869488029626" "0" "0.790173989061762"
"Melding" "0.419831713064443" "0.510793145633677" "0" "0.793022074251027"
"PS_melding" "0.417368476063231" "0.508790958069027" "0" "0.790849191551188"
"PS_geo" "0.394214136545764" "0.497210841836546" "0" "0.973464676598453"
"Melding" "0.421157982917655" "0.511503533106815" "0" "0.978046080792174"
"PS_melding" "0.440145804578567" "0.521641812649641" "0" "1.01068537452394"
"PS_geo" "0.389898561666075" "0.489211060182408" "0" "0.757323440799643"
"Melding" "0.397079118428157" "0.496331064098158" "0" "0.762274447171908"
"PS_melding" "0.404120405509986" "0.495493253317649" "0" "0.76551665097352"
"PS_geo" "0.391790359596054" "0.488724116323286" "0" "0.794474504333634"
"Melding" "0.393548673929387" "0.48941108211033" "0" "0.785733303345452"
"PS_melding" "0.394015202711793" "0.486588031510708" "0" "0.796567607011889"
"PS_geo" "0.472401701207346" "0.533329469529287" "0" "0.915926037496583"
"Melding" "0.449063348228404" "0.516723139968083" "0" "0.859564908611725"
"PS_melding" "0.448022572328047" "0.516166021854705" "0" "0.851281349994263"
"PS_geo" "0.396199661528324" "0.485213703955307" "0" "0.862060248429801"
"Melding" "0.352439284059958" "0.466990268771439" "0" "0.807962123224962"
"PS_melding" "0.365731006906413" "0.475987578791127" "0" "0.81061077454824"
"PS_geo" "0.32127342589621" "0.444390398664257" "0" "0.77450047624027"
"Melding" "0.315023741136048" "0.438658054401614" "0" "0.749305409508545"
"PS_melding" "0.339981998310774" "0.452136299162048" "0" "0.77335183004365"
"PS_geo" "0.41275784205853" "0.505086038578703" "0" "0.864698637983839"
"Melding" "0.390763332220242" "0.490012113622315" "0" "0.784940678571186"
"PS_melding" "0.391408770209719" "0.492780283674389" "0" "0.767094485882438"
"PS_geo" "0.382426308369791" "0.478362344431422" "0" "0.793523466050539"
"Melding" "0.378920773975228" "0.473536334969224" "0" "0.77736651129604"
"PS_melding" "0.388362701176806" "0.478703570657647" "0" "0.780847215728743"
"PS_geo" "0.402808333574127" "0.489606567156314" "0" "0.757042478305045"
"Melding" "0.435889711445593" "0.50776708403034" "0" "0.763571618445082"
"PS_melding" "0.430531859226093" "0.508117403627375" "0" "0.751632891251246"
"PS_geo" "0.371538470664673" "0.477331809398914" "0" "0.605911426170741"
"Melding" "0.392481847345799" "0.491425979808717" "0" "0.611364008793965"
"PS_melding" "0.3940619064704" "0.495044134073772" "0" "0.599141230219459"
"PS_geo" "0.613168905665829" "0.556093442402465" "0" "0.960944066714691"
"Melding" "0.571636694379511" "0.547790928756391" "0" "0.915478860003365"
"PS_melding" "0.611298196439402" "0.555511141792783" "0" "0.956301015357038"
"PS_geo" "0.328610037798306" "0.432412777133638" "0" "0.739782716940994"
"Melding" "0.381547665956832" "0.459073411487462" "0" "0.757830272907133"
"PS_melding" "0.34257412815604" "0.43854166789475" "0" "0.735545204943871"
"PS_geo" "0.352400326472903" "0.461082379525349" "0" "0.707034667144246"
"Melding" "0.329914368412925" "0.44953334625228" "0" "0.693880612306525"
"PS_melding" "0.345084256726441" "0.45687979479431" "0" "0.694998720405635"
"PS_geo" "0.367043707984997" "0.476252055874268" "0" "0.654335078482944"
"Melding" "0.424175858595021" "0.505584459545313" "0" "0.719384958214273"
"PS_melding" "0.383291654820373" "0.48463061464946" "0" "0.6699234559488"
"PS_geo" "0.382458740810757" "0.483754520365134" "0" "0.705542429294989"
"Melding" "0.386292660363391" "0.487887391618747" "0" "0.693434667111521"
"PS_melding" "0.382175720243467" "0.48953865547312" "0" "0.68507262586418"
"PS_geo" "0.343926669256629" "0.460141451524746" "0" "0.685012739171489"
"Melding" "0.351729233924464" "0.468068534789836" "0" "0.682150480617604"
"PS_melding" "0.350883656999683" "0.468917849893068" "0" "0.678397442422123"
"PS_geo" "0.442511698692308" "0.519907163189241" "0" "0.749543833740526"
"Melding" "0.449687339831578" "0.523028679769431" "0" "0.757074060371657"
"PS_melding" "0.452093042702309" "0.525095090696243" "0" "0.76161124193619"
