"mean" "sd" "0.025quant" "0.975quant" "mode"
"b0" -0.150957364203005 0.119649982733125 -0.41129874000506 0.0570465149883705 -0.12291710651
"Precision for the Gaussian observations" 2.89674371135642 0.274384316494696 2.38970781065104 3.46989243081418 2.86564529844276
"Theta1 for i" -3.2610287223192 0.152426571646908 -3.55213696197483 -2.95166108821849 -3.27801475304616
"Theta2 for i" 1.76678200563151 0.260966454208916 1.22983742869535 2.2569463014795 1.80985307850549
"Beta for k" 0.252490498479352 0.0828074565294325 0.088033943973447 0.414329628975288 0.25495237911438
"b0" -0.253116416860404 0.0531095291985838 -0.356303040947744 -0.147356550283637 -0.254434674067822
"Precision for the Gaussian observations" 3.13477427920042 0.314551368099966 2.55457126064282 3.79267760788536 3.09924073873154
"Theta1 for i" -3.75003268459436 0.155156837469873 -4.04980567086321 -3.43847828797135 -3.76106689550333
"Theta2 for i" 2.54054640623012 0.195904137552031 2.14577484265691 2.91758353130359 2.55713137976162
"Beta for k" -0.0403271495103912 0.0859867712951508 -0.209862849300982 0.128917064692286 -0.0400482878006029
"b0" 0.0470499909415785 0.0729143846797805 -0.10145734455389 0.187082533041286 0.0513327824361684
"Precision for the Gaussian observations" 2.50832890262259 0.2360915813047 2.07172535708559 3.00112024551438 2.48202805728056
"Theta1 for i" -3.72170177570777 0.153517548388225 -4.02144623962016 -3.4163885672728 -3.72695519489686
"Theta2 for i" 2.56230556274863 0.209596668067768 2.14489162176463 2.97100027410499 2.57052908628084
"Beta for k" 0.178091389795993 0.1449418328671 -0.116538191957868 0.454212495156374 0.195325321081739
"b0" 0.383213894371124 0.077062552739352 0.239085065814713 0.542250935298015 0.375223510952297
"Precision for the Gaussian observations" 3.11497611935837 0.289893329872304 2.57907311022047 3.72030749570395 3.08197421170969
"Theta1 for i" -3.31607439303913 0.140159640963269 -3.58272855898936 -3.03071084952525 -3.33344798501612
"Theta2 for i" 1.97135288126034 0.226290009148418 1.50449878439052 2.39482979984764 2.01132516966626
"Beta for k" 0.215580930675475 0.0677964881297358 0.0819328185428105 0.349051312203743 0.215752169122927
"b0" 0.132415015468836 0.158655650877073 -0.18937156480556 0.444284213820138 0.136790725010377
"Precision for the Gaussian observations" 2.3557591269812 0.229603480911861 1.93230200949773 2.83613699811433 2.32896781779199
"Theta1 for i" -3.33821209997983 0.211966951422481 -3.75232281591654 -2.91685709026318 -3.3450504492347
"Theta2 for i" 2.32100795789187 0.258042619315596 1.80815462416565 2.82525229510839 2.32913656741815
"Beta for k" 0.852570379341479 0.138068856914026 0.588077367400592 1.13197672264276 0.838652590683164
"b0" 0.152243692919058 0.0607738728934301 0.038395168516689 0.276841518357219 0.146310688777895
"Precision for the Gaussian observations" 2.58759085118874 0.251908936001062 2.12297776999583 3.11460432144579 2.55820615051222
"Theta1 for i" -3.4682628905627 0.156429048610888 -3.76789571223613 -3.15155641039164 -3.48417506487594
"Theta2 for i" 2.06610272933465 0.251946151002736 1.55255032225245 2.54490256476286 2.09828387495432
"Beta for k" -0.207901982685634 0.0931633278436395 -0.391999979049833 -0.0249376590914507 -0.206833978897294
"b0" -0.177211440432438 0.0574291405283847 -0.292838641034507 -0.0666478992318037 -0.17467302083551
"Precision for the Gaussian observations" 3.09222241707232 0.294899964019922 2.54338068140871 3.70420810561655 3.06606873023781
