"mean" "sd" "0.025quant" "0.975quant" "mode"
"b0" -0.118573379318262 0.202470001330983 -0.5336168526381 0.2767379639628 -0.108871928083578
"b0pp" 5.30836975342194 0.174975962288839 4.94537800367255 5.64236396349092 5.32384400172405
"Precision for the Gaussian observations" 3.57403222271557 0.426296989923765 2.80419445160908 4.48163135428464 3.50558482984316
"Theta1 for i" -3.50231622258274 0.145494388739286 -3.77966965726156 -3.20661798670155 -3.51938306468918
"Theta2 for i" 2.30309056708997 0.221497516184307 1.85120612160862 2.72339649650443 2.33239789210623
"Beta for j" 0.799971802688054 0.0882201803282959 0.627168000073613 0.974893032234166 0.797970169216807
"b0" 0.26657171392355 0.21704427112984 -0.210239740442825 0.651084745026256 0.31415510370476
"b0pp" 4.88322671712414 0.239308210586211 4.36021688549615 5.30695715173806 4.93660391928238
"Precision for the Gaussian observations" 2.93261636478844 0.3049499457906 2.37429197944171 3.57490856516993 2.89176464857365
"Theta1 for i" -3.2530180748584 0.155213234043573 -3.54066047494838 -2.93044250504327 -3.28518862815066
"Theta2 for i" 2.15611867419476 0.230866630975043 1.67057175949256 2.57664901215304 2.21622788596867
"Beta for j" 1.04737809392539 0.0855110057726885 0.877679947152045 1.21470975491418 1.04961307181113
"b0" 0.0966507222218165 0.163979789942828 -0.228323212565108 0.425945694091853 0.0948952053363017
"b0pp" 5.30512006365353 0.18469220432504 4.93437277870631 5.66970561344343 5.30978098743922
"Precision for the Gaussian observations" 3.1473368196972 0.337644538726799 2.52993039214847 3.85913428434568 3.10199190716133
"Theta1 for i" -3.3157622003156 0.147192358995792 -3.59874829167908 -3.01885286810213 -3.32877940653502
"Theta2 for i" 2.32726910293604 0.210944697692138 1.90063199474657 2.73158609485793 2.34810361180028
"Beta for j" 1.07325380355659 0.107036809170252 0.863164117456848 1.28503375724981 1.07165370746371
"b0" 0.171843811582631 0.165141484625597 -0.162915661167515 0.49442277073269 0.178286622145787
"b0pp" 5.17629676249241 0.168795281724467 4.83108237633308 5.4992805003097 5.18888488000445
"Precision for the Gaussian observations" 4.7977249407267 0.544396561681773 3.81122224283179 5.95362127379392 4.71282088051968
"Theta1 for i" -3.59581178619127 0.125196067833249 -3.83510198292383 -3.34194890568193 -3.6093925522919
"Theta2 for i" 2.49302177645547 0.182019252028305 2.12244659346791 2.83924774169748 2.51565809313943
"Beta for j" 0.929557160059674 0.0733967941486809 0.785359304133954 1.07472609983584 0.928635960257473
"b0" 0.160944899083267 0.17537969821244 -0.184349822468245 0.517470480516063 0.155566379279932
"b0pp" 5.36728264794253 0.176805776908876 5.01454765777025 5.72011924096457 5.36837495990143
"Precision for the Gaussian observations" 4.07961158943183 0.464413435734794 3.23539906005983 5.06294054320302 4.01203371569147
"Theta1 for i" -3.36079188223429 0.142745880740825 -3.62868717558675 -3.06704292938211 -3.38473267291653
"Theta2 for i" 2.29775135008267 0.219865675894061 1.84115811810296 2.70529176595854 2.34328150643918
"Beta for j" 0.942467462913092 0.0883281795872294 0.769585605615133 1.11777642517802 0.940173120117482
"b0" 0.172377500523059 0.22368049704792 -0.288772009676793 0.604490331955135 0.187725306434833
"b0pp" 4.99585343935567 0.233962503153355 4.51099334938507 5.44153239565357 5.01730092952862
"Precision for the Gaussian observations" 3.94238581154339 0.448655307872957 3.11915649383425 4.88491428679881 3.89045563585756
"Theta1 for i" -3.70540060246398 0.116618228733815 -3.92638272981031 -3.46732279241936 -3.7213013444374
"Theta2 for i" 2.35351653446799 0.2049822748185 1.93132675955329 2.7373808825643 2.38926976774949
"Beta for j" 0.988631376874074 0.0708605285554391 0.849614782328012 1.12895379694094 0.98739482666525
"b0" 0.380657137432153 0.200595642831245 -0.0355813643784954 0.76323098457757 0.397788419538761
"b0pp" 5.01041056160225 0.196122166345046 4.60335690367806 5.38041959900749 5.03039093675112
"Precision for the Gaussian observations" 3.97735153322597 0.484931112435474 3.09663390814265 5.00474015324423 3.90948833066451
"Theta1 for i" -3.84088817714564 0.120135922064108 -4.07007926138271 -3.59642655283332 -3.8547685652238
"Theta2 for i" 2.52430575690289 0.188670588018535 2.13885364121531 2.88259915864408 2.54887990797818
"Beta for j" 0.901846548101303 0.0598896918325112 0.782096525091455 1.01818674763497 0.905056842441754
"b0" 0.109634908529891 0.272999812429916 -0.469265560271048 0.624625356977716 0.140137022552923
"b0pp" 4.90433230277939 0.29690652122925 4.27184907945098 5.45865540900513 4.94257162943381
"Precision for the Gaussian observations" 4.72682508966426 0.5202479142902 3.77102931158112 5.82023778299345 4.66555579949261
"Theta1 for i" -3.53503067293973 0.109093619402379 -3.73521231965421 -3.30668655806269 -3.56097957695198
"Theta2 for i" 2.0960349532702 0.234553041996132 1.59086467934287 2.50741216658865 2.1834894399374
"Beta for j" 1.04890769814729 0.0660530157241193 0.918789930276591 1.17919094691287 1.04874689568445
"b0" 0.439972798812366 0.230439152677665 -0.0349684904226296 0.885836401624913 0.455472114945644
"b0pp" 4.97848729844343 0.228679641326319 4.50574657037524 5.41644508479726 4.99696621513527
"Precision for the Gaussian observations" 3.26397807528924 0.349292799233018 2.62815941026491 4.00344522391476 3.21171401119371
"Theta1 for i" -3.54977623756498 0.128427806468153 -3.80552508108863 -3.29888038354027 -3.5452566788017
"Theta2 for i" 2.24052261001397 0.216985450368859 1.81722366551925 2.67343808809952 2.23168173038308
"Beta for j" 0.940231662742744 0.0497434558667828 0.841397450201053 1.03748707820677 0.941723243437247
"b0" 0.11038017236901 0.181687951036849 -0.256642710418251 0.466916152285473 0.116582203398408
"b0pp" 5.0508667881981 0.19642796663746 4.65091873535884 5.42964853667087 5.06318384563102
"Precision for the Gaussian observations" 3.37861176488406 0.355265149036439 2.7266598730383 4.1249531759648 3.33437648622153
"Theta1 for i" -3.48080832971748 0.127767118327086 -3.72741337836432 -3.22435985558035 -3.48992592175195
"Theta2 for i" 2.35922989446373 0.194711792327988 1.96668825072892 2.73296742167518 2.37666213105698
"Beta for j" 1.00516575355205 0.0691931716707385 0.867837318852762 1.14059482332425 1.00696119088272
"b0" -0.0480108447080683 0.275537920716793 -0.642242435720722 0.459205018865437 -0.00352344621043116
"b0pp" 4.9737237721547 0.298092536877304 4.32773537614052 5.51639938602925 5.02818215756533
"Precision for the Gaussian observations" 3.41635962020857 0.379346780345171 2.72340313342435 4.21695577735908 3.36555014467964
"Theta1 for i" -3.25945802800452 0.137904660446347 -3.51419188833853 -2.97202603630721 -3.28939468474479
"Theta2 for i" 1.86201315978673 0.282627163128296 1.26257725297224 2.37147534071226 1.94504018411036
"Beta for j" 1.04247239706542 0.0885270060558516 0.868797090361977 1.21773215606268 1.04097270059625
"b0" 0.0279220669437324 0.181736478195364 -0.346505139605495 0.377666855797454 0.0407105938823624
"b0pp" 5.13918804881435 0.184777987101254 4.75427245040391 5.48648532583234 5.16002295140798
"Precision for the Gaussian observations" 5.69993253649959 0.750684051792077 4.34655988619654 7.29965494992167 5.58515985967116
"Theta1 for i" -3.691163032676 0.121892459963343 -3.92977732095871 -3.44951998194767 -3.69400677939798
"Theta2 for i" 2.49853527749601 0.183719639137529 2.13382630959148 2.85765872544278 2.50377017265073
"Beta for j" 0.917009864003475 0.0850531855175909 0.747197141454543 1.08253818342432 0.921042721154097
"b0" 0.463371874838467 0.226017880205884 0.00766355279756092 0.909977259445487 0.467711420146923
"b0pp" 5.06751979543236 0.236534176616541 4.58744510489803 5.52889194032332 5.07731449197338
"Precision for the Gaussian observations" 3.85894501268509 0.419460472725632 3.09561984312126 4.74667082777952 3.79687896893902
"Theta1 for i" -3.48499597024715 0.131077728322923 -3.74309918706472 -3.22655738943457 -3.48532060569569
"Theta2 for i" 2.19291332165142 0.213336010413384 1.77118926176172 2.61175034546046 2.19563314604536
"Beta for j" 0.996848713195968 0.0580461469135094 0.88137713801832 1.11017473517784 0.998873930918381
"b0" 0.161445718551329 0.161213446424978 -0.153185185468333 0.488186702133064 0.155346073712778
"b0pp" 5.23683457473676 0.17942461481549 4.88143813308415 5.59317166631114 5.23741049777815
"Precision for the Gaussian observations" 4.7120718796451 0.564671675576573 3.68969612253876 5.91184953994513 4.62620379694119
"Theta1 for i" -3.47510239972372 0.145793513401193 -3.75673935174066 -3.18239997239463 -3.48543882065372
"Theta2 for i" 2.43229952850375 0.191639407639647 2.04766787280356 2.80257723207366 2.44569611508026
"Beta for j" 1.04085913914743 0.0741036598490281 0.894833048910171 1.18693972007373 1.04080251903714
"b0" 0.180692437115064 0.214271817079359 -0.243268127085172 0.613670568177293 0.176090572732751
"b0pp" 5.26562756411277 0.209070611316597 4.84694350592873 5.68078451383182 5.2686887994263
"Precision for the Gaussian observations" 3.86648438363708 0.490671296601804 2.98538920008689 4.91643981025667 3.78266618395763
"Theta1 for i" -3.53199289797508 0.141137509239556 -3.80332484972061 -3.24698494624396 -3.54470406375547
"Theta2 for i" 2.26761902982912 0.221683390177019 1.81716888048639 2.6907305137994 2.29287428986243
"Beta for j" 0.929967063049239 0.0761228099024534 0.780046475484647 1.08007571545952 0.929784441271205
"b0" 0.149953331603272 0.160531055945157 -0.182893921820867 0.45721607265898 0.162905784366902
"b0pp" 5.21152971864019 0.171039504153733 4.85420276864322 5.53305980542772 5.23074298894651
"Precision for the Gaussian observations" 4.03240115680119 0.461430563344912 3.20145015096952 5.01779797161862 3.95149836021973
"Theta1 for i" -3.55870640700931 0.148842240320774 -3.8449840733319 -3.25848289066524 -3.57175229744818
"Theta2 for i" 2.51840738632778 0.203555104070557 2.10708570768834 2.90912720306257 2.53764863898056
"Beta for j" 0.989911786018727 0.096632463496456 0.800397469189024 1.18138870206729 0.988054476017232
"b0" 0.368707497064753 0.277280663451864 -0.163143120612372 0.952235438240168 0.34522111647067
"b0pp" 5.25927046940394 0.269112897820302 4.73730849682278 5.81783434426352 5.24420066864728
"Precision for the Gaussian observations" 3.63394237955816 0.387842929811025 2.92378554059741 4.45042899655965 3.58343266671491
"Theta1 for i" -3.37382520729944 0.128033541730675 -3.61193393124834 -3.10839225062083 -3.39892665868316
"Theta2 for i" 1.9385189775585 0.273985662033174 1.35835255426205 2.43266763656123 2.01811450477964
"Beta for j" 0.940211558236748 0.0740569261960853 0.793390131496254 1.08532347837204 0.941828696327719
"b0" 0.138630833686278 0.220983694469838 -0.326873877201882 0.551713486869879 0.165762576132253
"b0pp" 4.83211628222878 0.235860621896344 4.33135339373518 5.2667972926475 4.86708440222209
"Precision for the Gaussian observations" 3.07875850519516 0.353614493816104 2.44068860288313 3.83203336606902 3.01955339381639
