"mean" "sd" "0.025quant" "0.975quant" "mode"
"b0" -0.120495813580643 0.157894845406055 -0.445554397375958 0.185668409370975 -0.111193087444287
"b0pp" 5.24309399630435 0.184576079495183 4.85719843440852 5.59282995838434 5.2619354785056
"Precision for the Gaussian observations" 2.20661485213924 0.198300517744011 1.84038588410392 2.62122776970785 2.18259584073961
"Theta1 for i" -3.32385958740931 0.16656856296522 -3.64320426664334 -2.98698068300899 -3.34022950516416
"Theta2 for i" 2.36984128891583 0.222724703691052 1.9184973551974 2.79587264012643 2.3934382633698
"Beta for j" 1.09380811585438 0.119645265230902 0.860604284404406 1.33226390093988 1.08885388842518
"b0" 0.386975146807576 0.167219973453036 0.0168109324360907 0.680200744970909 0.425849669369204
"b0pp" 4.82234937568519 0.235259153281089 4.30257926429411 5.23305222893052 4.87912507534242
"Precision for the Gaussian observations" 2.1431659141434 0.182066228690579 1.80632756369816 2.52333333328449 2.12112402275049
"Theta1 for i" -3.22108445961104 0.146004140560199 -3.50296915927503 -2.92728418276525 -3.2321586865666
"Theta2 for i" 2.32752356900475 0.220853885440599 1.88084604697229 2.75150443844079 2.34849856069983
"Beta for j" 1.33105655274647 0.102215586938648 1.12731312585303 1.53015172464648 1.33543539741209
"b0" 0.260119539503405 0.149777064400874 -0.036731960115214 0.560109006166327 0.258900876558936
"b0pp" 5.16487783797618 0.185725956700349 4.79197395508889 5.52925553744749 5.17069596283124
"Precision for the Gaussian observations" 2.36839551778216 0.205696737292221 1.98268158044616 2.79275233550633 2.35328714333051
"Theta1 for i" -3.23632073764102 0.146867051855308 -3.52142057764173 -2.94238399813796 -3.24462197001586
"Theta2 for i" 2.33362382441192 0.204374529066319 1.92414450037314 2.72994672470741 2.3459528879212
"Beta for j" 1.16585485753287 0.090068270543354 0.988106328826217 1.34306581893878 1.16636729137779
"b0" 0.263141936877945 0.13587017828359 0.00309840854166349 0.545505140000325 0.252413224221915
"b0pp" 5.41144223130082 0.152402782436063 5.11300402185216 5.72008038821131 5.40736483458331
"Precision for the Gaussian observations" 2.20263231852244 0.191664721438835 1.84919220110254 2.60391742252327 2.17784504602185
"Theta1 for i" -3.05721374596509 0.187576716077747 -3.41794573795603 -2.67840040452151 -3.07393324799125
"Theta2 for i" 2.29708744936091 0.246099719679476 1.79871704426603 2.76889016008022 2.32157704098304
"Beta for j" 1.04441077665989 0.110196350867191 0.829105813060208 1.26343349223787 1.04090182070133
"b0" 0.153461132383774 0.19166753479754 -0.242867395409242 0.521273732790891 0.168029581187733
"b0pp" 5.05098321458895 0.209949401023354 4.61214171518799 5.44538427572362 5.07515645790309
"Precision for the Gaussian observations" 2.18328581374955 0.195155456111315 1.82299835056494 2.59178084850322 2.15907061440688
"Theta1 for i" -3.52203108849987 0.145403358062313 -3.80205036387358 -3.22927987032485 -3.53391924292189
"Theta2 for i" 2.35470355482534 0.208352491741883 1.93338757819245 2.75398353582708 2.37524993401714
"Beta for j" 1.01463034300695 0.0845576606216044 0.847194278483588 1.18050664799127 1.01610704625447
"b0" 0.195237554839966 0.183630146741392 -0.178952691462257 0.553845148995635 0.203110965186438
"b0pp" 5.05254186502486 0.204201665785927 4.63293358322613 5.44406523809003 5.06759182661865
"Precision for the Gaussian observations" 2.76119046288811 0.267227522858733 2.27145975033177 3.32386465694187 2.72393994501472
"Theta1 for i" -3.55464587462991 0.127859259562788 -3.80056227366173 -3.29697971150016 -3.56559671323045
"Theta2 for i" 2.38962817152198 0.198943822497382 1.98534745575324 2.76853659339562 2.41324236548242
"Beta for j" 1.03292570091361 0.0646496346955504 0.904970602246454 1.15983073304201 1.03392070791482
"b0" 0.0869235715703295 0.168649191955633 -0.263911961934502 0.407460639275896 0.102406149597573
"b0pp" 4.97947195485381 0.202652460086356 4.55619607148216 5.35930682655792 5.00312081927568
"Precision for the Gaussian observations" 2.21614161363801 0.194125017323475 1.85707054934372 2.62165331671699 2.19300896320137
"Theta1 for i" -3.42880226972313 0.130908002754486 -3.67939338259532 -3.16369844462867 -3.44233855421899
"Theta2 for i" 2.39004139578541 0.195100304633368 1.99251293852934 2.76081840458591 2.41488984510396
"Beta for j" 1.11678721646422 0.0780408280981109 0.962311948932414 1.26991797116311 1.11806012418698
"b0" 0.36989787000395 0.202069588551112 -0.0664097402261802 0.737939139125829 0.4046746150492
"b0pp" 4.92436389828649 0.217059918464011 4.45560316564335 5.31692716140126 4.96386349014303
"Precision for the Gaussian observations" 1.87981221965791 0.161372389734341 1.57985545133531 2.21547763020106 1.86289690978709
"Theta1 for i" -3.34481431058025 0.139353788171404 -3.61082687842453 -3.06196498161286 -3.36049874023969
"Theta2 for i" 2.23435076256881 0.22130117569958 1.77943549518942 2.65019639686344 2.27057259668717
"Beta for j" 1.00759120081306 0.0645271153324284 0.88089080223888 1.13529871774659 1.00663681926449
"b0" 0.497008741182363 0.150345562398872 0.192964251157986 0.790737491820916 0.50223488581543
"b0pp" 5.06474225032906 0.173242953201143 4.71001922459211 5.39575674125725 5.07802998194078
"Precision for the Gaussian observations" 2.01982079653587 0.189441220727842 1.67125881445266 2.41717811639247 1.99537459204961
"Theta1 for i" -3.64953366685594 0.151048928134984 -3.94019682060863 -3.34501078012131 -3.66250452623177
"Theta2 for i" 2.60535134360599 0.186425589449988 2.22846001834284 2.9629529403651 2.62336390639329
"Beta for j" 1.05352692759758 0.0747943526180203 0.907378938725138 1.20218865895965 1.051153460898
"b0" 0.0994299969095813 0.126642497794836 -0.155770241456578 0.348035679831167 0.102840789486842
"b0pp" 5.28288780344031 0.147829413981053 4.97952911328718 5.56546760967009 5.29444731731713
"Precision for the Gaussian observations" 1.73104048997304 0.153603343497365 1.44676386673035 2.05161003701081 1.713311852509
"Theta1 for i" -3.47464562062394 0.17548901251067 -3.81200392627056 -3.12065942118377 -3.4901860148115
"Theta2 for i" 2.63195894302199 0.205039760584672 2.21863776089235 3.02643376121851 2.64958166266231
"Beta for j" 1.07225067510889 0.120746122158514 0.836556748798911 1.31291788327191 1.06763347677478
"b0" 0.0451625492133852 0.209810073974527 -0.4098749387647 0.428793629786691 0.0812352252899596
"b0pp" 4.95994592832487 0.271900177800142 4.36656242701395 5.45013329234872 5.01320057712157
"Precision for the Gaussian observations" 2.40753475988036 0.209638054071732 2.0209382285821 2.84660509877167 2.38033443170266
"Theta1 for i" -3.07369587456066 0.148237183463174 -3.34889007684096 -2.76593315677518 -3.10355910351572
"Theta2 for i" 1.96193711250556 0.274795182178728 1.38397211834352 2.46294933970128 2.03277639485625
"Beta for j" 1.23797326273209 0.098930651672813 1.04463450418236 1.43455313377363 1.23491429765744
"b0" 0.160811915821374 0.184482614242503 -0.21644377097163 0.521421063600874 0.169679717985486
"b0pp" 5.16596539442153 0.20646106434982 4.73779194095515 5.55994661534132 5.18452097681331
"Precision for the Gaussian observations" 2.40041733579809 0.210321340123049 2.01084110224451 2.83902431827984 2.37648044273165
"Theta1 for i" -3.16016736391954 0.157072855771795 -3.45649063519456 -2.83812773719978 -3.18391216734034
"Theta2 for i" 2.12045103738908 0.246977172368122 1.60920292749575 2.58062837325323 2.16744578145123
"Beta for j" 1.04961531068942 0.0976466102278733 0.858461962446168 1.24331976971126 1.04720562373837
