"mean" "sd" "0.025quant" "0.975quant" "mode"
"b0" -0.274017865076351 0.17534036374893 -0.636648742385396 0.0590162697484901 -0.26177340423939
"Precision for the Gaussian observations" 3.75255744555012 0.460513512681992 2.92706725985475 4.73876583068709 3.66986109306927
"Theta1 for i" -3.56743073141177 0.154528356416368 -3.86520603404316 -3.25619090055424 -3.58003545664658
"Theta2 for i" 2.31338115314933 0.246109567527304 1.81481358253637 2.78456082917491 2.33886604457465
"Beta for k" 0.498684087969352 0.167014128330769 0.175412274827328 0.83319636968387 0.488237375508868
"b0" 0.327985438378511 0.0658018421055658 0.193855235651831 0.452760879181138 0.33284783223373
"Precision for the Gaussian observations" 5.8966664140631 0.814399215945648 4.43384478046986 7.63661641475414 5.76827410219161
"Theta1 for i" -3.63416826828516 0.14313887426316 -3.91194316095853 -3.34791031265805 -3.64213169092149
"Theta2 for i" 2.4098118015249 0.193627203253832 2.02138228016637 2.78432985400632 2.42285375403074
"Beta for k" -0.400255501421208 0.131209391423906 -0.659378821117818 -0.142379663183043 -0.399076037486909
"b0" -0.0539763063829547 0.081940658865763 -0.22239054499946 0.100929595070634 -0.0472446478162134
"Precision for the Gaussian observations" 4.34505272844487 0.534040532131359 3.37606033630476 5.47704965286795 4.26939690422543
"Theta1 for i" -3.51633049745252 0.152599853533027 -3.81269177657469 -3.21136633476139 -3.52441105194864
"Theta2 for i" 2.37095056760589 0.215558998209698 1.93938090326427 2.78879477080405 2.38383509228991
"Beta for k" -0.193705454902033 0.17065816862749 -0.523165296735156 0.149131522719711 -0.206204078944655
"b0" 0.0830194120833621 0.0905810374353456 -0.104864607206961 0.252885210953157 0.0918972309515742
"Precision for the Gaussian observations" 5.96534514074993 0.735059078243977 4.6341311403809 7.52595685457101 5.85708344538471
"Theta1 for i" -3.6034806313892 0.13403766536786 -3.86294659141047 -3.33474531525916 -3.61218404190762
"Theta2 for i" 2.42238386547072 0.19728178916683 2.02383210589773 2.8010999670059 2.44091771226972
"Beta for k" 0.12026157478289 0.133524627010593 -0.141948523265146 0.384137495040533 0.118692437169485
"b0" 0.185681359457745 0.100196176081926 -0.008872782982145 0.389148043954603 0.181571116905471
"Precision for the Gaussian observations" 4.68120764172529 0.584971580586317 3.62421389837655 5.92545219878534 4.59196242262672
"Theta1 for i" -3.58761345851258 0.167539395588531 -3.90815526183762 -3.24823620082247 -3.60518016087859
"Theta2 for i" 2.55877438501029 0.213382076661675 2.12517900715171 2.96553418606631 2.58375984210123
"Beta for k" 0.310123472418078 0.207840273417354 -0.0968198687308124 0.72206944496719 0.305426384223044
"b0" -0.00712824524130341 0.138314681499285 -0.309756488995673 0.238513890571245 0.0207246257492795
"Precision for the Gaussian observations" 4.3528502799402 0.528166179149739 3.39423376613875 5.47225193042037 4.27762988799767
"Theta1 for i" -3.71939029934972 0.138647475417384 -3.98519933057831 -3.43896046092393 -3.73303821503192
"Theta2 for i" 2.32150887686986 0.216347616997557 1.88006681927961 2.73202231497849 2.3501888754579
"Beta for k" 0.238352442057488 0.144934774287116 -0.0504310168705919 0.520629548863891 0.244453547058944
"b0" 0.149338511218699 0.098318578643491 -0.0633550499786494 0.324353495081075 0.167573029526544
