"mean" "sd" "0.025quant" "0.975quant" "mode"
"b0" 0.131854317938132 0.141364834908375 -0.155157566852609 0.403078338278341 0.140442108543448
"b0pp" 5.1554939806461 0.137204497750619 4.87462749477013 5.41481048412585 5.16777195523159
"Precision for the Gaussian observations" 5.58533062625977 0.968257053539434 3.92598448930219 7.73019145819284 5.33414883544698
"Theta1 for i" -4.2970817050639 0.136456372611942 -4.56402701408905 -4.02651125762576 -4.30045473723232
"Theta2 for i" 3.05860344638595 0.151605420721173 2.75877119413011 3.3561644304635 3.06074673354476
"Beta for j" 0.872208645270315 0.0709738972317353 0.736293216556981 1.01602529142635 0.864896247178548
"b0" 0.268948678317017 0.121049012555296 0.0249686818517454 0.503089601886729 0.274458019068113
"b0pp" 5.2644334616762 0.117358876916787 5.02618828528406 5.48818072481374 5.27287766495067
"Precision for the Gaussian observations" 4.12216064047682 0.671244484092111 2.98243129804014 5.61983266464207 3.92440065484346
"Theta1 for i" -4.19773129403493 0.152213188766711 -4.50192448248849 -3.901802555447 -4.18995699574193
"Theta2 for i" 3.09989199148036 0.169471437001717 2.76925074105382 3.43739351971916 3.09341997754065
"Beta for j" 0.841442650163873 0.0833138470997016 0.679550159081324 1.00795021401931 0.837095282917224
"b0" 0.348280425624924 0.124110082365868 0.0989502844582946 0.589481805334957 0.352717062002965
"b0pp" 5.26229559229526 0.124863955429916 5.0070838692084 5.49941954415927 5.27245268861686
"Precision for the Gaussian observations" 3.3466100081104 0.50676037188502 2.45919281801068 4.45117293034333 3.23536658266607
"Theta1 for i" -3.98506464237498 0.176545134211796 -4.32837577042884 -3.63322642120975 -3.99294355149858
"Theta2 for i" 2.98360019891818 0.179239042092463 2.6274531001357 3.33329835078967 2.9895582276769
"Beta for j" 0.917588380291058 0.0922815275011228 0.738567569257776 1.10235961285888 0.912182088609371
"b0" 0.454982106238507 0.160413725942075 0.122031772524804 0.757201330144069 0.470897935630549
"b0pp" 5.18011013513416 0.145310052320839 4.87842724748936 5.45197350410153 5.19617884549247
"Precision for the Gaussian observations" 2.85645783235714 0.420270453550135 2.10353422388956 3.75776956525391 2.78924934763088
"Theta1 for i" -4.03501574092799 0.150665092576039 -4.32250223596673 -3.72845157926445 -4.05233587692645
"Theta2 for i" 2.84947991864534 0.170377640898846 2.50399025522606 3.17591357771493 2.86680623323082
"Beta for j" 0.83220389385811 0.0799409056099703 0.674114473691036 0.989405852536686 0.833043707145945
"b0" 0.106024686627272 0.167756427745468 -0.243508636087754 0.420780019413276 0.1239621432129
"b0pp" 5.09771960833039 0.1545664573349 4.77593017708352 5.38498801903578 5.11660475457557
"Precision for the Gaussian observations" 4.05755027934703 0.592330353257925 3.01140868755809 5.33994021295073 3.93909619701479
"Theta1 for i" -4.03325545451251 0.132609100173206 -4.29405689610487 -3.77148859173871 -4.03417242819594
"Theta2 for i" 2.7957310360069 0.166704240063624 2.4674119487675 3.1242820167125 2.79550164226835
"Beta for j" 0.822328747889167 0.070026616420051 0.68242792966062 0.958460535321554 0.82587986459495
"b0" 0.130037679541193 0.148554869694034 -0.173819878369624 0.413591490156427 0.140492780413164
"b0pp" 5.15550305677272 0.134591520709485 4.87873695428595 5.40864896598658 5.16843714724889
