"Model" "MSE" "MAE" "elpd" "WD"
"PS_geo" "0.123932166834396" "0.271153502743147" "0" "0.312461000303075"
"Melding" "0.123253174326306" "0.270567079100695" "0" "0.311145670648806"
"PS_melding" "0.125200777151698" "0.27174841531573" "0" "0.311457302025256"
"PS_geo" "0.114544541489882" "0.255490534815296" "0" "0.286811359128571"
"Melding" "0.115541467107034" "0.259965572867703" "0" "0.278665191562502"
"PS_melding" "0.117053618554759" "0.26302553438629" "0" "0.27931373292408"
"PS_geo" "0.0764489309389859" "0.216293177764997" "0" "0.239508965413492"
"Melding" "0.0756678426080797" "0.214946552464839" "0" "0.23671329174158"
"PS_melding" "0.0867228954259141" "0.227433390252397" "0" "0.248326418035454"
"PS_geo" "0.108661406278086" "0.255037107036219" "0" "0.295363043568253"
"Melding" "0.0933875331443356" "0.238417727729589" "0" "0.275309303510562"
"PS_melding" "0.0977720773086194" "0.242634131440755" "0" "0.279365051837371"
"PS_geo" "0.0817243832701544" "0.228872536469191" "0" "0.244127496169413"
"Melding" "0.0845242347257652" "0.232742025795755" "0" "0.246830320069846"
"PS_melding" "0.0831647060702598" "0.230683010478141" "0" "0.245160446532124"
"PS_geo" "0.104981814441906" "0.252577808505392" "0" "0.272847124707233"
"Melding" "0.10496915772068" "0.251958574190062" "0" "0.272079593534298"
"PS_melding" "0.10407925168412" "0.251110962274571" "0" "0.273513715085663"
"PS_geo" "0.0989090817898336" "0.246704149818186" "0" "0.276834064274318"
"Melding" "0.0981294440405433" "0.246663115284189" "0" "0.273866156012496"
"PS_melding" "0.0981865915920468" "0.246702861739828" "0" "0.274088700189845"
"PS_geo" "0.0965204276697383" "0.246044820418608" "0" "0.272987080776103"
"Melding" "0.0983382352444214" "0.247498317911365" "0" "0.269620490672621"
"PS_melding" "0.10466520139527" "0.253143559360138" "0" "0.278114529063053"
"PS_geo" "0.0965238651574752" "0.238497470928018" "0" "0.260305644130995"
"Melding" "0.095245934751422" "0.237046895563813" "0" "0.252571783423693"
"PS_melding" "0.108171254074908" "0.254127745722458" "0" "0.267955741353232"
"PS_geo" "0.101937600529853" "0.247182433958874" "0" "0.280080955615956"
"Melding" "0.101576119268867" "0.245162718678267" "0" "0.278400081348902"
"PS_melding" "0.102654597505991" "0.247517254519481" "0" "0.279565386443076"
"PS_geo" "0.0877586257342205" "0.233066130095624" "0" "0.277997299010614"
"Melding" "0.0913502219679722" "0.237988551159862" "0" "0.270111710456071"
"PS_melding" "0.0937765838692135" "0.2412595184598" "0" "0.274815718354383"
"PS_geo" "0.0807343227671722" "0.218984758797362" "0" "0.255647484343791"
"Melding" "0.0799099776245484" "0.216716754367974" "0" "0.253060046307645"
"PS_melding" "0.0800563890572864" "0.215561889599493" "0" "0.252940787659088"
"PS_geo" "0.0956705900670846" "0.23496907363956" "0" "0.271362985861567"
"Melding" "0.0964283070464248" "0.237108486882332" "0" "0.270306321461846"
"PS_melding" "0.0985378063391043" "0.240417144994825" "0" "0.273277024989679"
"PS_geo" "0.0843023094782896" "0.225650532033984" "0" "0.253653075453199"
"Melding" "0.0877726789858812" "0.23099155251185" "0" "0.254273267995329"
"PS_melding" "0.0902954062818512" "0.235309083170659" "0" "0.258752987159905"
"PS_geo" "0.079577062951233" "0.223646440689102" "0" "0.245876017464766"
"Melding" "0.0775182951572468" "0.221268685752233" "0" "0.242486311756018"
"PS_melding" "0.0821125797101778" "0.226809596749619" "0" "0.2471608701717"
"PS_geo" "0.0920553831420298" "0.24040169107674" "0" "0.256204833935961"
"Melding" "0.0920922960997439" "0.24094372394028" "0" "0.256113133603211"
"PS_melding" "0.0943864150950623" "0.243922132680385" "0" "0.25807903977351"
"PS_geo" "0.102854426777316" "0.25026509590339" "0" "0.262172350550081"
"Melding" "0.102018470641077" "0.249334738485832" "0" "0.261416245210275"
"PS_melding" "0.102758642506506" "0.250057311363106" "0" "0.262125145880164"
"PS_geo" "0.10011328849476" "0.250246424285984" "0" "0.266974284748274"
"Melding" "0.0997434197815583" "0.251504774919868" "0" "0.266526279565056"
"PS_melding" "0.106748263656009" "0.258279743848662" "0" "0.273231428399448"
"PS_geo" "0.0771852854638182" "0.215782978513403" "0" "0.252836587932958"
"Melding" "0.0758025931504441" "0.213766951297914" "0" "0.250639950675422"
"PS_melding" "0.0775746273041211" "0.21602945054902" "0" "0.253339698647776"
"PS_geo" "0.0963436634809432" "0.24666329685645" "0" "0.257898702786621"
"Melding" "0.0947941705457761" "0.24495251744744" "0" "0.256082425984239"
"PS_melding" "0.0964282009012052" "0.246488898006885" "0" "0.257726258437846"
"PS_geo" "0.112828311436568" "0.259145496920573" "0" "0.288897951947395"
"Melding" "0.112011491506121" "0.260556276854282" "0" "0.286275185961618"
"PS_melding" "0.116414579062032" "0.263975818424672" "0" "0.290770760037737"
"PS_geo" "0.0741879223793277" "0.211061955313127" "0" "0.264079725888917"
"Melding" "0.071688110452725" "0.208006028318826" "0" "0.259936827561074"
"PS_melding" "0.0717623039857779" "0.208279321374908" "0" "0.259721701350163"
"PS_geo" "0.0893435894359984" "0.235837443580554" "0" "0.272268045179781"
"Melding" "0.0902949961185986" "0.236978834768998" "0" "0.272916618320684"
