"mean" "sd" "0.025quant" "0.975quant" "mode"
"b0" 0.0340799185942676 0.0530192898932583 -0.0699431663283029 0.138107163020177 0.0340809506234317
"b0pp" 5.51811845417451 0.0633073523184793 5.39396146666492 5.64227252077291 5.51812000516157
"Precision for the Gaussian observations" 0.980123967038532 0.0516327151951423 0.863376269479806 1.05994520004292 1.01771461012786
"Theta1 for i" -0.722895932673676 1.87835866034142 -3.39417468534966 3.86305149472298 -2.54273526767443
"Theta2 for i" 6.13084521210841 1.33395069999112 4.7666272920788 9.55105210154636 4.87333229438254
"Beta for j" 1.19591229290298 0.204563037315886 0.892341439505274 1.69058902376954 1.01406103990848
"b0" -0.0829479942279078 0.0602714902856694 -0.200158019938342 0.0369994756898242 -0.0842254175964907
"b0pp" 5.50897141079151 0.0646947696894271 5.38175556477994 5.63553411182947 5.50931624606637
"Precision for the Gaussian observations" 2.56724423022328 0.363610935281913 1.935491785678 3.36531935000413 2.47526915413137
"Theta1 for i" -5.18512536380517 0.469820223678701 -6.16535488928667 -4.31889000150105 -5.08037729054925
"Theta2 for i" 4.1135869513846 0.31699054420806 3.52831603131496 4.7742874781772 4.04428458345546
"Beta for j" 0.188203451538579 0.100070746191393 -0.00882415867115027 0.385481136461197 0.187961776867503
"b0" 0.0319956016951301 0.0723427952278946 -0.110598131446469 0.174329110900875 0.0321844113454394
"b0pp" 5.51473727076809 0.0637196312173898 5.38966412257611 5.63960146073779 5.51484642557462
"Precision for the Gaussian observations" 3.15547995586091 0.562574913282303 2.20336065235536 4.4130815825485 2.99316281293522
"Theta1 for i" -5.16618643278556 0.374365229146536 -5.91440490630598 -4.43834181025607 -5.14703638510167
"Theta2 for i" 3.91592529940979 0.25862427557903 3.41278013358573 4.43249272835009 3.90330050843723
"Beta for j" 0.0587138069066573 0.0736142452046713 -0.085826230423527 0.204214410003553 0.0578091487108274
"b0" 0.000905734308840622 0.0788728207285325 -0.154741841243658 0.157124614500789 0.00078660192726704
"b0pp" 5.50063210880281 0.0670467128185897 5.36797375602808 5.63110995049215 5.50176055490032
"Precision for the Gaussian observations" 2.45196434851194 0.336040971694224 1.85118766412263 3.17285690531348 2.39381994113262
