"mean" "sd" "0.025quant" "0.975quant" "mode"
"b0" -0.0348578340682577 0.192116466119271 -0.462583546020998 0.294921203059119 0.017935025189394
"Precision for the Gaussian observations" 3.89037346331977 0.818272896343659 2.51590341422495 5.72543667343182 3.66169568446301
"Theta1 for i" -3.23627825000715 0.249629057544359 -3.69950347959257 -2.71818870263809 -3.28707468179371
"Theta2 for i" 1.88398552048584 0.337688686358542 1.17948432873795 2.50598821258805 1.96050476479316
"Beta for k" 0.325491887182017 0.135427194943437 0.0577317871303956 0.591338953828115 0.327294837786254
"b0" 0.499353086222975 0.152942769816765 0.225009648163985 0.832357559448191 0.470138305603645
"Precision for the Gaussian observations" 4.27367019251267 0.930495627899975 2.69175475986293 6.34004104778585 4.04490150413468
"Theta1 for i" -3.43009465308283 0.232003331963511 -3.86754829226752 -2.95442218176612 -3.46552515695879
"Theta2 for i" 2.14579319455591 0.282666565419543 1.56559157632661 2.67800875530316 2.19026474610887
"Beta for k" 0.382590823309344 0.129846249655194 0.127473892949637 0.639050890278626 0.381325212578619
"b0" -0.203389331008718 0.0776051386016231 -0.351210564604469 -0.0436800109498111 -0.20919070219288
"Precision for the Gaussian observations" 6.34874993900547 1.35645290680178 4.0192835231707 9.3373092620986 6.04622524923803
"Theta1 for i" -3.72080674772373 0.187340761541809 -4.0909461204311 -3.35281520908784 -3.71878169748524
"Theta2 for i" 2.61632915161844 0.216296980525873 2.19181888360903 3.04404011157022 2.61331597751394
"Beta for k" 0.0131864271342498 0.163288556793281 -0.305205443081071 0.338114582526424 0.0070712957825446
"b0" 0.0131275142364364 0.108887602578776 -0.20939808944931 0.223579768755402 0.0182251968410915
"Precision for the Gaussian observations" 3.77037306017687 0.862720423651182 2.38275339932287 5.76184118912555 3.45484351341424
"Theta1 for i" -3.94808766964501 0.31837734088318 -4.5856136502184 -3.33157882399759 -3.9285237038912
"Theta2 for i" 3.00378549066213 0.304581790804636 2.41204737355058 3.61179770571824 2.98863917390697
"Beta for k" 0.648585208864114 0.295965042648691 0.0609311405821207 1.22687546389332 0.657326671960364
"b0" 0.12543430592249 0.164515116901148 -0.212439806345398 0.443837928949007 0.133303409942792
"Precision for the Gaussian observations" 2.55936475829529 0.504335995516639 1.69804487285507 3.67732843723249 2.43432231575575
"Theta1 for i" -3.74492251880931 0.260332110822659 -4.25180218743362 -3.22617862807773 -3.75601182699546
"Theta2 for i" 2.54009177801363 0.28781833052121 1.96566877746611 3.09956130517697 2.55406303642884
"Beta for k" 0.604716742774796 0.229752923152654 0.161322445284515 1.06656930442118 0.587430298491978
"b0" 0.122586876987927 0.121464433689899 -0.0989548395149566 0.383114538402136 0.103942607032884
"Precision for the Gaussian observations" 3.14662716638748 0.665212548616363 2.00636321212291 4.61474201416844 2.99421475202049
"Theta1 for i" -3.43767600784955 0.268709395620164 -3.96244672262917 -2.90361300795124 -3.44641481044393
"Theta2 for i" 2.26536314083208 0.331733251502285 1.60530420489327 2.91247173482982 2.27753562499946
"Beta for k" -0.0416340705280581 0.208581763483161 -0.442662235252119 0.378920551212046 -0.0598535382250495
"b0" -0.127706876084697 0.114434337983472 -0.36050214078482 0.0946121003915885 -0.122744384388375
"Precision for the Gaussian observations" 4.44730950063234 0.941172841003559 2.84166694299473 6.53289087705259 4.22054787703271
"Theta1 for i" -3.65321040215187 0.233401216120939 -4.1054627654367 -3.18593922087025 -3.66725178133185
"Theta2 for i" 2.51858955249077 0.264327629893385 1.98887380150754 3.03022536862355 2.53549094793254
"Beta for k" 0.354842598417236 0.184477796770477 -0.00700546061045926 0.719855965095218 0.351863947909927
"b0" -0.185448922404233 0.113714013754819 -0.422474526859789 0.0291589251688491 -0.174646099013652
"Precision for the Gaussian observations" 4.76820604318901 1.25597528085363 2.69469288119962 7.60655687415402 4.40134502927709
"Theta1 for i" -3.90325924167628 0.226079186394314 -4.331019730388 -3.44106765860014 -3.93523840870198
"Theta2 for i" 2.49615858667924 0.257446098497235 1.97166531442239 2.98534061277431 2.52900214022694
"Beta for k" 0.233216420649222 0.11718455427399 0.00356154040542031 0.465233439802214 0.231002305573493
"b0" -0.284954287905641 0.137965814970531 -0.577576079877665 -0.031365212314115 -0.264451948161776
"Precision for the Gaussian observations" 3.8601959510949 0.755337567064971 2.54744980624276 5.51141848186588 3.70664900696533
"Theta1 for i" -3.54263096520089 0.17351617864025 -3.87925337071598 -3.19549268092698 -3.55250883342716
"Theta2 for i" 2.10624464396945 0.273287398633299 1.55725975198085 2.63415528971894 2.12600881614962
"Beta for k" 0.170458751922872 0.140416722970626 -0.105347410447654 0.44787437304618 0.168943432878168
"b0" -0.184700714061976 0.151061361690672 -0.495798452003294 0.1068807420547 -0.175505598028095
"Precision for the Gaussian observations" 2.82252920821974 0.517560088736406 1.92108351072412 3.95331266580132 2.71557037275958
"Theta1 for i" -3.4755814799392 0.238755376256015 -3.94417849456395 -3.00265899705643 -3.47967107370176
"Theta2 for i" 2.26598023715716 0.326437718457674 1.61893977530987 2.90635966744279 2.27226525795455
"Beta for k" 0.426427714398831 0.220551111564593 0.00558148586679358 0.874212184393471 0.401334999690667
"b0" -0.0679587237419029 0.11681732781155 -0.296658545459569 0.166871789940403 -0.0708972912450752
"Precision for the Gaussian observations" 3.87324674155961 0.742970108047183 2.58477014779994 5.50112743932252 3.71575869722691
"Theta1 for i" -3.69765260416972 0.17507058157505 -4.03851737536082 -3.34845623628229 -3.70550792165472
"Theta2 for i" 2.29474569417996 0.239724317725583 1.81398636717236 2.75881243999079 2.31043552006766
"Beta for k" 0.19431502302119 0.138799585000346 -0.07703495407816 0.469811853354242 0.190429698808581
"b0" -0.18006338077308 0.142609793198591 -0.473388468625971 0.0933780902856299 -0.170021309453869
"Precision for the Gaussian observations" 2.55855052401235 0.525285731646689 1.65923322935472 3.71991617521856 2.43454905275463
"Theta1 for i" -3.63962462397669 0.282464893712188 -4.19788286451866 -3.08514299160178 -3.63608813968489
"Theta2 for i" 2.4814496800791 0.316207383036799 1.86042152425999 3.10608743359867 2.47806595334873
"Beta for k" 0.372286415179283 0.217879045811384 -0.0454226055507108 0.812819520825229 0.350982964277061
"b0" -0.116789378277508 0.173709360587841 -0.454401935879311 0.236844437604815 -0.12659945447327
"Precision for the Gaussian observations" 2.61829834597362 0.537112223317 1.65722145860613 3.75803737885075 2.55550474010338
"Theta1 for i" -3.27434047140011 0.267489221330462 -3.78725732917527 -2.73319197268661 -3.30064227895982
"Theta2 for i" 2.14321598619044 0.349407388480111 1.44098665365552 2.8183655687224 2.16856410903832
"Beta for k" 0.374785027008779 0.221043497593882 -0.0332785456151762 0.835500710379627 0.326344342240956
"b0" 0.0554039015576911 0.133584133950158 -0.200027243523519 0.329113699403696 0.0452256671744669
