"mean" "sd" "0.025quant" "0.975quant" "mode"
"b0" -0.661656670611595 0.113589433183395 -0.875300751957732 -0.421750147858904 -0.673571774576511
"Precision for the Gaussian observations" 8.70264317833164 3.02849632073161 4.05636334141596 15.8367817865186 7.47271123482834
"Theta1 for i" -3.36249933541308 0.342582496988158 -4.00541795343462 -2.65778055750285 -3.41994619533523
"Theta2 for i" 2.66882377935599 0.322716510891992 2.00988038019548 3.28020047539077 2.71306742633671
"Beta for k" 0.973325873345203 0.309121513798655 0.369296875679561 1.58722604453525 0.964069007017113
"b0" 0.0917888583647822 0.229791528973935 -0.341349921867761 0.579615360798793 0.0655149011361521
"Precision for the Gaussian observations" 5.79176041945237 1.4542831664705 3.35983020114204 9.05053596890794 5.40086595286991
"Theta1 for i" -2.83293497489501 0.197005768335598 -3.20530437986357 -2.42971081881759 -2.86150347136968
"Theta2 for i" 1.44182396248039 0.356379056205761 0.704869442296069 2.10660613523874 1.50839931755409
"Beta for k" 0.25075095112852 0.286740256821694 -0.297303970709497 0.832079368521417 0.219732667716762
"b0" -0.179688314667715 0.211719677315854 -0.656550417789928 0.191904426423111 -0.123834859535531
"Precision for the Gaussian observations" 6.75787914648036 1.62670367417248 4.06925706788852 10.4412161387098 6.27305087751247
"Theta1 for i" -3.18031181952892 0.244385372534993 -3.64941449244596 -2.68650053789744 -3.20339005965941
"Theta2 for i" 2.2791755690408 0.312383052482622 1.64605824670138 2.87672708621917 2.31230880313656
"Beta for k" 1.11493327007691 0.338909654755207 0.440611002522898 1.77625268647457 1.12718715130749
"b0" -0.300055308767371 0.218109511924742 -0.737647727774889 0.134097857413757 -0.298185950694339
"Precision for the Gaussian observations" 5.25264441074623 1.3721372333371 3.02936625132991 8.39887251698572 4.79995664081678
"Theta1 for i" -3.2754960144379 0.213321179008851 -3.68984096625197 -2.84915379179457 -3.28678343205331
"Theta2 for i" 2.062545225277 0.288236345518313 1.48436999360128 2.6202124425118 2.08179594468065
"Beta for k" 0.62977244215009 0.268275796617503 0.100395432348572 1.15757141046534 0.631274719844634
"b0" -0.208315118263295 0.331443843428911 -0.910305991638075 0.409712640612246 -0.159691940597948
"Precision for the Gaussian observations" 7.71785642783524 1.83878793484829 4.72669125563134 11.9311285254094 7.10201444344229
"Theta1 for i" -3.10973135170079 0.162747126932176 -3.42282163285599 -2.78143062611356 -3.12394425973861
"Theta2 for i" 1.66670804151489 0.297678423878998 1.06000423358787 2.23260551229201 1.70443391828334
"Beta for k" 0.81340807165765 0.269846403447045 0.281120584477037 1.34580832807754 0.813284043033723
"b0" 0.449020423442005 0.215387621739344 0.0671043515162021 0.92069507046147 0.402296939366189
"Precision for the Gaussian observations" 8.07135828606291 2.089543624711 4.68428148376141 12.8607455353921 7.38168426083817
"Theta1 for i" -2.95029727675712 0.168729542926882 -3.27704465715729 -2.61214922846945 -2.96099993154938
"Theta2 for i" 1.43477677252331 0.309493860820785 0.8065250800618 2.02557341495145 1.46965515632979
"Beta for k" 0.0942614542386442 0.20070516601301 -0.305563252819393 0.485380390106681 0.102457214129968
"b0" 0.380231654312033 0.248709843537494 -0.0556964113355935 0.93181252468698 0.315396628959067
"Precision for the Gaussian observations" 9.41128572584573 2.6911562459812 5.14360171363348 15.6583798041667 8.43936400718359
"Theta1 for i" -3.13664186179655 0.145400775928761 -3.41310676269601 -2.84045404911151 -3.154945463546
"Theta2 for i" 1.30759417649922 0.338149150326441 0.596248112870748 1.92336667376444 1.3959265149574
"Beta for k" 0.0425189633243852 0.177438542805488 -0.31452816226556 0.38471111948256 0.0564430658961834
"b0" -0.0506577987772525 0.174828784963103 -0.404235452721723 0.289618772151224 -0.0464698482085224
"Precision for the Gaussian observations" 25.1412716349885 12.2296411116598 9.81398302339555 56.5739447001406 18.0002509613019
"Theta1 for i" -3.57785991582335 0.180602900316255 -3.94078191522087 -3.22919482246603 -3.56450833081727
"Theta2 for i" 2.55643454246692 0.216621177036584 2.13320850279388 2.98688517661529 2.54962588997409
"Beta for k" 1.25858077179287 0.296026541499977 0.690331462967571 1.85656595901811 1.23079829679753
"b0" 0.050035645922459 0.240934847878928 -0.445128333683027 0.496844089583103 0.0766676960626482
"Precision for the Gaussian observations" 5.42875541636116 1.19731324049132 3.40560567646636 8.10007000005648 5.1188283340496
"Theta1 for i" -2.3347376146977 0.274446433658756 -2.84425353756953 -1.76526142511156 -2.39012024765937
