"Model" "MSE" "MAE" "elpd" "WD"
"PS_geo" "0.240077049031341" "0.368139437370244" "0" "0.488819416741659"
"Melding" "0.293657622509481" "0.407830870570994" "0" "0.559450645914484"
"PS_melding" "0.250709888839533" "0.380869912468768" "0" "0.479936646839893"
"PS_geo" "0.339856792181518" "0.442409116141839" "0" "0.578190716964834"
"Melding" "0.521326130297299" "0.533410432564857" "0" "0.79607868472926"
"PS_melding" "0.464936661547833" "0.522534332464444" "0" "0.67289344272174"
"PS_geo" "0.265425670791673" "0.391750951862128" "0" "0.48723448017222"
"Melding" "0.369905500431305" "0.463729706477618" "0" "0.62538769924284"
"PS_melding" "0.283312635280704" "0.415910725241954" "0" "0.484117848537401"
"PS_geo" "0.250239980420665" "0.393220840842189" "0" "0.485600775176221"
"Melding" "0.342958410988102" "0.44761412653612" "0" "0.601481332360124"
"PS_melding" "0.250742916930489" "0.394820017107476" "0" "0.478158868025113"
"PS_geo" "0.283436541055155" "0.400809067302087" "0" "0.513116791626436"
"Melding" "0.513186696426672" "0.522250516474606" "0" "0.760924411691653"
"PS_melding" "0.41570699373043" "0.479755816479487" "0" "0.617360733914676"
"PS_geo" "0.259366434796643" "0.391705102040639" "0" "0.545172351547382"
"Melding" "0.447130628073602" "0.50341292504124" "0" "0.782129726453372"
"PS_melding" "0.320709109978231" "0.432504731604086" "0" "0.590579678274787"
"PS_geo" "0.342794877958935" "0.435934767703826" "0" "0.646013244607895"
"Melding" "0.534731066009358" "0.527402893742193" "0" "0.916385201296106"
"PS_melding" "0.374040103957898" "0.459862677740128" "0" "0.66210789878475"
"PS_geo" "0.265025895758159" "0.392757728733868" "0" "0.567182116280575"
"Melding" "0.539517825875181" "0.540989574909478" "0" "0.888635706730663"
"PS_melding" "0.39373618007326" "0.474655094093228" "0" "0.641857550683047"
"PS_geo" "0.230304371050197" "0.376146037619848" "0" "0.533623423153921"
"Melding" "0.53676652211735" "0.52165131518931" "0" "0.895133380488308"
"PS_melding" "0.359689244143662" "0.454844269414343" "0" "0.619379157305684"
"PS_geo" "0.276350204403138" "0.406945205554469" "0" "0.53478595034264"
"Melding" "0.525525121008281" "0.53576500862096" "0" "0.814146516314985"
"PS_melding" "0.394863875171303" "0.474804437510171" "0" "0.624453963031408"
