"mean" "sd" "0.025quant" "0.975quant" "mode"
"b0" -0.425828304250431 0.122773771968332 -0.696248000863805 -0.213079139632449 -0.396899024037978
"Precision for the Gaussian observations" 2.4651029165936 0.23078542720782 2.03500915645925 2.94350111748405 2.44521935830732
"Theta1 for i" -3.35522829031204 0.186375962741917 -3.70557622333301 -2.97210673293044 -3.38552180943557
"Theta2 for i" 2.07186593861967 0.281271298794447 1.49011397818742 2.59639264278297 2.12466869418779
"Beta for k" 0.347664641488415 0.112917691455406 0.121440210700505 0.566303403052236 0.354758668654886
"b0" 0.469017394690718 0.0467682155635631 0.375352850269335 0.558908420280873 0.471040118987
"Precision for the Gaussian observations" 3.68189535293241 0.339382520697694 3.05434556597682 4.39041133924625 3.64321548633662
"Theta1 for i" -3.3493941848344 0.15815476872263 -3.65122112638639 -3.02823678167944 -3.36738008924261
"Theta2 for i" 2.19346484611041 0.226272358247232 1.73107122765599 2.62204373887256 2.22477497351998
"Beta for k" -0.289542564267253 0.0857173080802464 -0.458373902160123 -0.120641692683325 -0.289613753855285
"b0" 0.124637203077746 0.0599632261653946 0.001166619689955 0.237528847741219 0.129910996816009
"Precision for the Gaussian observations" 3.08463693662267 0.278706714079471 2.56867143713514 3.66592541199109 3.05338276133109
"Theta1 for i" -3.4499924990101 0.169010621730048 -3.77560760564687 -3.10962378739684 -3.46381115265325
"Theta2 for i" 2.36127253067627 0.218427413980994 1.91961505977774 2.78020358123402 2.38248969479075
"Beta for k" 0.021123495886008 0.110536805578893 -0.196358905899494 0.23916216136883 0.0205945459826635
"b0" 0.211471863520745 0.0585643164616648 0.0957350478396941 0.327277284066783 0.211534432998029
"Precision for the Gaussian observations" 2.61452035771635 0.233253366855762 2.18176703102174 3.10010436975668 2.58973488161336
"Theta1 for i" -3.20622095862979 0.212035634505739 -3.61854575178624 -2.78267754989768 -3.21679007361426
"Theta2 for i" 2.26069791647325 0.277269655459012 1.70583032994413 2.79885444110904 2.27642031600099
"Beta for k" -0.0329253817089904 0.171547583721998 -0.376097350215231 0.299681958519469 -0.0230688825377674
"b0" -0.180307022546898 0.119355079069732 -0.447552961725435 0.0245811243376946 -0.151354231812392
"Precision for the Gaussian observations" 2.65045305277091 0.250899392740761 2.18471553278344 3.17244190664371 2.6257702038871
"Theta1 for i" -3.54753747019863 0.152274972742604 -3.83649715472144 -3.23681645211873 -3.567697745546
"Theta2 for i" 2.0717578169788 0.242004769103338 1.57348890111121 2.5258877920215 2.11240597657721
"Beta for k" 0.305836760790742 0.0999568168339062 0.107546978146708 0.501401617088721 0.308398538304144
"b0" 0.162953855422838 0.0683320227398262 0.0247208059518094 0.294121173204536 0.166419562918955
"Precision for the Gaussian observations" 4.00023461206563 0.392835523667012 3.2766576084566 4.82303037138056 3.95306645488823
"Theta1 for i" -3.76692996782626 0.140713558095561 -4.03412441161472 -3.47993538217967 -3.78526908894779
"Theta2 for i" 2.30134084934522 0.227907311681061 1.83239771649164 2.72939457946345 2.33898280181038
"Beta for k" 0.249589527452095 0.0726466319073509 0.107133457953901 0.393388704985763 0.248323891164737
"b0" 0.0626757888937972 0.105811500657696 -0.163913626405324 0.255222467230074 0.0806327199600975
"Precision for the Gaussian observations" 2.41092712717626 0.227284268416155 1.98604860264752 2.88072051531906 2.3939113690683
"Theta1 for i" -3.71349455028154 0.164160813144391 -4.02883322221236 -3.3821477643932 -3.72844807741735
"Theta2 for i" 2.54393877379621 0.203582254555463 2.13206841462213 2.93398165749467 2.56430721650556
"Beta for k" 0.421997015478299 0.137487888116716 0.137538118726804 0.678144820932565 0.4482463691339
"b0" 0.461788416177481 0.0485393913883402 0.365557720295046 0.556048577661893 0.462837316156042
"Precision for the Gaussian observations" 3.09060139748807 0.308553323064874 2.51804111171934 3.73255638073684 3.06170373971996
"Theta1 for i" -3.6206895201047 0.148478423869818 -3.90461230479257 -3.31974382719056 -3.63655918282393
"Theta2 for i" 2.31982173356782 0.208688798682075 1.89461305592475 2.71642567471983 2.34639359330552
"Beta for k" -0.425720587475823 0.0877972710393424 -0.59796802824906 -0.252029150050122 -0.427080596595643
"b0" 0.29613686638946 0.0678707661585425 0.15355585052455 0.420861739401701 0.305189330062449
"Precision for the Gaussian observations" 3.14729374201922 0.305606917252061 2.57946117410293 3.7825026433801 3.11904444108735
"Theta1 for i" -3.71220003846419 0.152183876455243 -4.00089845876328 -3.40168113692533 -3.73246095665258
"Theta2 for i" 2.35195717551458 0.206767629567277 1.92732377160831 2.74105870424188 2.38484887962355
"Beta for k" -0.119256325978103 0.103828760006438 -0.321253353712584 0.0878944007636581 -0.124101097928244
"b0" 1.3940333867989 0.309755348217873 0.810478143069941 2.03340930149677 1.4040232395671
"Precision for the Gaussian observations" 1.77557627491685 0.173297695848768 1.45310275559949 2.13519341518625 1.76056517095802
"Theta1 for i" -3.01956556724012 0.204064009257243 -3.40976245686289 -2.60615218691587 -3.04119710825415
"Theta2 for i" 1.56226651482601 0.38765721851416 0.778795663700638 2.30492238436218 1.60017503384864
