"mean" "sd" "0.025quant" "0.975quant" "mode"
"b0" 0.534199352823939 0.146948292117418 0.235585379753814 0.815802739512528 0.543857562156669
"Precision for the Gaussian observations" 10.2888382001701 2.35494878233031 6.37661551355198 15.6074139034962 9.59821727961597
"Theta1 for i" -3.98332494172646 0.141846969052778 -4.26187096178013 -3.70297450496895 -3.98502613007546
"Theta2 for i" 2.84194462099666 0.182262431103251 2.48190484096846 3.20004936294629 2.84377154608079
"Beta for k" 0.595472154591426 0.316581657395047 -0.0124393897591203 1.23501798388501 0.565928257226823
"b0" 0.165326459449543 0.198484607862659 -0.217146737865434 0.572321795262664 0.152911053690979
"Precision for the Gaussian observations" 7.47830615608645 1.44631156658659 5.01131656825119 10.6886432992956 7.1110524150932
"Theta1 for i" -3.77411370669048 0.140605284438578 -4.04792893882776 -3.49389403804658 -3.78012818303579
"Theta2 for i" 2.45597764761293 0.193169076814219 2.07038548835659 2.83152772114338 2.46540016909207
"Beta for k" 0.818183223705603 0.239769665567259 0.346711999000456 1.29137921956505 0.816552385145063
"b0" 0.172348752063608 0.144707700998765 -0.121045646774108 0.454140028628299 0.178034676582203
"Precision for the Gaussian observations" 9.31260890589391 1.84983577071775 6.18866511605316 13.4480706788251 8.80356256713005
"Theta1 for i" -4.06895081321064 0.136001633922517 -4.33823565678179 -3.80232268627889 -4.06644644925368
"Theta2 for i" 2.84699374293493 0.179311132186382 2.49576277732523 3.2023339100711 2.84312300052805
"Beta for k" 0.858074305400926 0.312543915190713 0.233485074965929 1.46500645276391 0.874640242586334
"b0" -0.278993485928201 0.159516904361443 -0.590352476359061 0.0445273030201842 -0.284498312368456
"Precision for the Gaussian observations" 6.96171665951688 1.16160357296546 4.94709268892632 9.51102853821238 6.69212636559516
"Theta1 for i" -3.71558572915882 0.128574930656207 -3.96564570304989 -3.45898576989267 -3.72173251768809
"Theta2 for i" 2.47340488975616 0.18716352678603 2.09840794165073 2.83591351267387 2.48512201897631
"Beta for k" 0.379605525783247 0.270473980117529 -0.152784811489298 0.913011260892874 0.378632686793049
"b0" 0.100616305083842 0.175652676715729 -0.250257218328413 0.446084247569189 0.104117432081344
"Precision for the Gaussian observations" 10.1881042370857 2.4899149555271 6.18263822902073 15.9314887160935 9.30527415223638
"Theta1 for i" -4.07236966947612 0.132209989139625 -4.33222408635052 -3.81125020486615 -4.07356730030833
"Theta2 for i" 2.76090394280568 0.177614798771396 2.40902290758003 3.10892482253691 2.76454243894535
"Beta for k" 1.40799997223111 0.268923127797966 0.882677067953569 1.94236331945499 1.3994954532307
"b0" -0.210740097068423 0.174137853219598 -0.552569269201942 0.137083691167767 -0.215909215280762
"Precision for the Gaussian observations" 6.12720960160076 1.42700933423582 3.74341959906741 9.33524981836024 5.72965051076483
"Theta1 for i" -4.10423675651975 0.176409679780634 -4.44378588651894 -3.74885138921719 -4.11903063890882
"Theta2 for i" 2.87902325029082 0.198400952527168 2.48076055793839 3.26238765458382 2.89295336353825
"Beta for k" 0.794216132288151 0.370882504884453 0.0678420882338425 1.53091718428816 0.784550169599174
"b0" -0.156907413778901 0.165146013925961 -0.485933420277393 0.171096707269793 -0.156362605856029
"Precision for the Gaussian observations" 11.4710194882704 2.53997082976372 7.29341936351 17.2500364513159 10.6540978738648
"Theta1 for i" -3.94493391889182 0.128840194031828 -4.19935577274854 -3.69166994586468 -3.94383759557487
"Theta2 for i" 2.67801585916382 0.181632410357351 2.31989327416316 3.03562307708697 2.67851291565601
"Beta for k" 0.985138003423411 0.293811950673988 0.407950583762068 1.56555089606228 0.982098404669153
"b0" 0.152541717396542 0.243092834117998 -0.330174634103382 0.63397421650931 0.155306734870966
"Precision for the Gaussian observations" 6.54965196656162 1.11348799954822 4.61216991435416 8.98690801517053 6.30431262640737
"Theta1 for i" -3.77591612062819 0.131835846897932 -4.03214359998552 -3.51265941097145 -3.7825147453473
"Theta2 for i" 2.50131441537607 0.185808228427147 2.12961854443329 2.86176256503229 2.51186542629512
"Beta for k" 0.896159446293532 0.331678102715559 0.233463325779887 1.54242901969469 0.911140945543786
"b0" -0.307497232798185 0.170668028448033 -0.664965336169701 0.0139898789557489 -0.288850463436743
"Precision for the Gaussian observations" 8.62062904588485 1.83351159776626 5.56678116321183 12.7575303089377 8.07344592606071
"Theta1 for i" -3.86242211412659 0.12861897275781 -4.11511897104553 -3.60831600894255 -3.86375375243352
"Theta2 for i" 2.4726708857931 0.181407493257245 2.11372440638292 2.82853525639855 2.47557605671433
"Beta for k" 0.269429392318391 0.226543919806343 -0.181386918366912 0.711238011454883 0.277883350029179
"b0" -0.198326176263438 0.241204224274927 -0.653514856468065 0.293016214345337 -0.232536383409002
"Precision for the Gaussian observations" 8.24764815298816 1.48495608471509 5.66195076044296 11.4972571075107 7.9346675047421
"Theta1 for i" -3.86230823407686 0.130575369131987 -4.11420413714899 -3.59971249784714 -3.87233069917456
"Theta2 for i" 2.60567120059893 0.185740253961099 2.23232516171479 2.96426640018926 2.61950572833129
"Beta for k" 0.799054680995256 0.372835298883838 0.0838418944095914 1.55769019820111 0.760098227825932
"b0" 0.0359663927444592 0.170078216190183 -0.289274932428914 0.389076957986535 0.0231927429199086
"Precision for the Gaussian observations" 8.0152080834058 1.53439323195311 5.40443000185317 11.4275829236592 7.61349556917148
"Theta1 for i" -3.82980504596397 0.122430084175845 -4.06908282402569 -3.58667733221134 -3.83342278692515
"Theta2 for i" 2.46401843166238 0.18438106012529 2.09638253440524 2.82287471533629 2.47225225573077
"Beta for k" 0.360068010146832 0.252102011631065 -0.135785039922441 0.857609903847877 0.358464198526712
"b0" 0.0291072938516474 0.182670884452202 -0.333578032124929 0.390626034695817 0.0293837882666785
"Precision for the Gaussian observations" 19.1438866488933 4.91386936123868 11.3766697120035 30.5975849609938 17.2654026459325
"Theta1 for i" -4.00095352837912 0.105267584519022 -4.20845677890903 -3.79366168654794 -4.00074762381939
"Theta2 for i" 2.65126694180471 0.15520493249085 2.34337505796921 2.95498512457633 2.65519971774006
"Beta for k" 1.05558562065754 0.22475202112089 0.620520046698652 1.50609763795543 1.04110552544915
"b0" -0.297693670115549 0.181393909064799 -0.680911236217867 0.0346278151222596 -0.266342922920915
"Precision for the Gaussian observations" 7.22368866413062 1.41307856091894 4.84016425850643 10.3860069545681 6.82703072999575
